<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
08/21/2014,AALI,Astra Agro Lestari Tbk.,26250,26275,26100,26175,1287500
08/21/2014,ABBA,Mahaka Media Tbk.,72,74,71,71,563700
08/21/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5575,5575,5550,5550,9200
08/21/2014,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,0
08/21/2014,ACES,Ace Hardware Indonesia Tbk.,925,935,905,935,6397600
08/21/2014,ACST,Acset Indonusa Tbk.,3020,3020,2990,3020,2629400
08/21/2014,ADES,Akasha Wira International Tbk.,1725,1725,1710,1720,57700
08/21/2014,ADHI,Adhi Karya (Persero) Tbk.,2673,2702,2651,2685,32644521
08/21/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11175,11225,11175,11225,14000
08/21/2014,ADMG,Polychem Indonesia Tbk,207,209,206,209,564900
08/21/2014,ADRO,Adaro Energy Tbk.,1315,1320,1265,1280,70957300
08/21/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,133,135,126,132,9193100
08/21/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,988
08/21/2014,AIMS,Akbar Indo Makmur Stimec Tbk,460,460,383,402,284700
08/21/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2450,2530,2450,2525,10421500
08/21/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
08/21/2014,AKPI,Argha Karya Prima Industry Tbk.,750,800,740,790,8200
08/21/2014,AKRA,AKR Corporindo Tbk.,4860,4990,4860,4990,5764000
08/21/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
08/21/2014,ALDO,Alkindo Naratama Tbk.,725,725,710,725,2856500
08/21/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
08/21/2014,ALMI,Alumindo Light Metal Industry Tbk.,336,346,336,346,900
08/21/2014,ALTO,Tri Banyan Tirta Tbk.,350,358,335,358,57500
08/21/2014,AMAG,Asuransi Multi Artha Guna Tbk.,244,245,243,244,1794600
08/21/2014,AMFG,Asahimas Flat Glass Tbk.,8200,8200,8050,8200,42000
08/21/2014,AMRT,Sumber Alfaria Trijaya Tbk.,520,520,520,520,139500
08/21/2014,ANJT,Austindo Nusantara Jaya Tbk.,1180,1225,1180,1210,1900
08/21/2014,ANTM,Aneka Tambang (Persero) Tbk.,1037,1054,1037,1042,41645374
08/21/2014,APEX,Apexindo Pratama Duta Tbk.,3765,3765,3750,3760,133500
08/21/2014,APIC,Pacific Strategic Financial Tbk.,560,560,555,555,16305800
08/21/2014,APII,Arita Prima Indonesia Tbk.,310,310,295,295,191800
08/21/2014,APLI,Asiaplast Industries Tbk.,70,70,70,70,0
08/21/2014,APLN,Agung Podomoro Land Tbk.,365,381,365,381,76154100
08/21/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
08/21/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
08/21/2014,ARII,Atlas Resources Tbk.,296,296,296,296,0
08/21/2014,ARNA,Arwana Citramulia Tbk.,980,1015,980,1015,749200
08/21/2014,ARTA,Arthavest Tbk,222,238,222,238,21700
08/21/2014,ARTI,Ratu Prabu Energi Tbk,157,160,153,157,19050400
08/21/2014,ASBI,Asuransi Bintang Tbk.,900,915,855,915,163100
08/21/2014,ASDM,Asuransi Dayin Mitra Tbk.,870,870,870,870,0
08/21/2014,ASGR,Astra Graphia Tbk.,2255,2255,2235,2245,59900
08/21/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
08/21/2014,ASII,Astra International Tbk.,7700,7775,7650,7775,18156200
08/21/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
08/21/2014,ASMI,Asuransi Kresna Mitra Tbk.,489,489,487,487,854800
08/21/2014,ASRI,Alam Sutera Realty Tbk.,545,555,535,550,60860000
08/21/2014,ASRM,Asuransi Ramayana Tbk.,980,980,970,980,3500
08/21/2014,ASSA,Adi Sarana Armada Tbk.,218,225,217,219,5253200
08/21/2014,ATPK,Bara Jaya Internasional Tbk.,235,238,235,235,41500
08/21/2014,AUTO,Astra Otoparts Tbk.,3955,3985,3955,3975,66900
08/21/2014,BABP,Bank MNC Internasional Tbk.,108,114,107,113,985994100
08/21/2014,BACA,Bank Capital Indonesia Tbk.,97,97,97,97,100
08/21/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
08/21/2014,BAJA,Saranacentral Bajatama Tbk.,430,435,402,419,14394900
08/21/2014,BALI,Bali Towerindo Sentra Tbk.,469,469,446,450,382500
08/21/2014,BAPA,Bekasi Asri Pemula Tbk.,54,54,52,52,1609100
08/21/2014,BATA,Sepatu Bata Tbk.,970,970,970,970,0
08/21/2014,BAYU,Bayu Buana Tbk,850,900,825,900,10900
08/21/2014,BBCA,Bank Central Asia Tbk.,11725,11800,11700,11800,6090800
08/21/2014,BBKP,Bank Bukopin Tbk.,760,765,750,760,7082600
08/21/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
08/21/2014,BBMD,Bank Mestika Dharma Tbk.,1495,1495,1495,1495,1099100
08/21/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5300,5400,5250,5400,28841100
08/21/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
08/21/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11100,11200,10975,11200,39966400
08/21/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,195,195,195,195,1663
08/21/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1200,1210,1170,1195,69208100
08/21/2014,BCAP,MNC Kapital Indonesia Tbk.,894,899,889,894,5394950
08/21/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
08/21/2014,BCIP,Bumi Citra Permai Tbk.,635,650,630,650,43475600
08/21/2014,BDMN,Bank Danamon Indonesia Tbk.,3900,3910,3860,3870,8991100
08/21/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,87,92,87,91,1414100
08/21/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,635,640,625,640,11417900
08/21/2014,BFIN,BFI Finance  Indonesia Tbk.,2290,2300,2290,2300,107900
08/21/2014,BHIT,MNC Investama Tbk.,377,378,371,377,27642800
08/21/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
08/21/2014,BINA,Bank Ina Perdana Tbk.,254,254,254,254,100
08/21/2014,BIPI,Benakat Integra Tbk.,123,123,118,120,30633400
08/21/2014,BIPP,Bhuwanatala Indah Permai Tbk.,98,98,98,98,2367037
08/21/2014,BISI,BISI International Tbk.,515,520,510,520,619300
08/21/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,850,850,830,845,37168600
08/21/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,457,459,451,456,6002700
08/21/2014,BKDP,Bukit Darmo Property Tbk,79,84,78,84,398400
08/21/2014,BKSL,Sentul City Tbk.,124,125,120,123,139709300
08/21/2014,BKSW,Bank QNB Indonesia Tbk.,361,361,361,361,100
08/21/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
08/21/2014,BLTZ,Graha Layar Prima Tbk.,3050,3050,3050,3050,0
08/21/2014,BMAS,Bank Maspion Indonesia Tbk.,332,332,332,332,100
08/21/2014,BMRI,Bank Mandiri (Persero) Tbk.,10600,10625,10500,10550,26405400
08/21/2014,BMSR,Bintang Mitra Semestaraya Tbk,150,150,150,150,0
08/21/2014,BMTR,Global Mediacom Tbk.,1990,2015,1960,2015,19893000
08/21/2014,BNBA,Bank Bumi Arta Tbk.,160,160,160,160,100
08/21/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,75100
08/21/2014,BNGA,Bank CIMB Niaga Tbk.,1070,1070,1000,1005,335400
08/21/2014,BNII,Bank Maybank Indonesia Tbk.,288,293,288,293,1226000
08/21/2014,BNLI,Bank Permata Tbk.,1380,1380,1380,1380,0
08/21/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,97,97,97,97,0
08/21/2014,BPFI,Batavia Prosperindo Finance Tbk.,483,483,483,483,0
08/21/2014,BPII,Batavia Prosperindo Internasional Tbk.,550,550,550,550,0
08/21/2014,BRAM,Indo Kordsa Tbk.,3000,3000,3000,3000,1700
08/21/2014,BRAU,Berau Coal Energy Tbk.,104,111,104,109,7094500
08/21/2014,BRMS,Bumi Resources Minerals Tbk.,270,273,267,273,12298700
08/21/2014,BRNA,Berlina Tbk.,715,720,715,720,1503400
08/21/2014,BRPT,Barito Pacific Tbk.,285,288,285,288,5800
08/21/2014,BSDE,Bumi Serpong Damai Tbk.,1630,1635,1615,1630,5582800
08/21/2014,BSIM,Bank Sinarmas Tbk.,277,279,277,278,1300
08/21/2014,BSSR,Baramulti Suksessarana Tbk.,1685,1685,1670,1670,5000
08/21/2014,BSWD,Bank Of India Indonesia Tbk.,6709,6709,6709,6709,0
08/21/2014,BTEK,Bumi Teknokultura Unggul Tbk,1395,1395,1395,1395,1630000
08/21/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,600
08/21/2014,BTON,Betonjaya Manunggal Tbk.,490,505,482,482,8700
08/21/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4150,4215,4135,4215,294300
08/21/2014,BUDI,Budi Starch & Sweetener Tbk.,117,117,117,117,0
08/21/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
08/21/2014,BUMI,Bumi Resources Tbk.,179,183,176,181,42526600
08/21/2014,BUVA,Bukit Uluwatu Villa Tbk.,590,590,590,590,16500
08/21/2014,BVIC,Bank Victoria International Tbk.,125,126,123,125,191100
08/21/2014,BWPT,Eagle High Plantations Tbk.,885,890,881,885,8341550
08/21/2014,BYAN,Bayan Resources Tbk.,7000,7000,6975,7000,12000
08/21/2014,CANI,Capitol Nusantara Indonesia Tbk.,254,254,253,254,623300
08/21/2014,CASS,Cardig Aero Services Tbk.,1080,1100,1080,1095,1403800
08/21/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,910,925,908,910,128600
08/21/2014,CENT,Centratama Telekomunikasi Indonesia Tbk.,193,193,193,193,0
08/21/2014,CFIN,Clipan Finance Indonesia Tbk.,418,418,417,417,56500
08/21/2014,CINT,Chitose Internasional Tbk.,379,380,376,376,1794900
08/21/2014,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
08/21/2014,CKRA,Cakra Mineral Tbk.,184,184,181,181,6500
08/21/2014,CLPI,Colorpak Indonesia Tbk.,745,850,745,830,1946600
08/21/2014,CMNP,Citra Marga Nusaphala Persada Tbk.,3408,3420,3360,3416,29750
08/21/2014,CMPP,Rimau Multi Putra Pratama Tbk.,150,150,150,150,38000
08/21/2014,CNKO,Exploitasi Energi Indonesia Tbk.,231,233,220,223,15052400
08/21/2014,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
08/21/2014,CNTX,Century Textile Industry Tbk.,11000,11000,11000,11000,0
08/21/2014,COWL,Cowell Development Tbk.,565,570,560,565,17679800
08/21/2014,CPGT,Citra Maharlika Nusantara Corpora Tbk.,101,102,98,100,51502100
08/21/2014,CPIN,Charoen Pokphand Indonesia Tbk,4010,4065,3980,4060,4869200
08/21/2014,CPRO,Central Proteina Prima Tbk.,50,50,50,50,1500
08/21/2014,CSAP,Catur Sentosa Adiprana Tbk.,780,785,760,760,440300
08/21/2014,CTBN,Citra Tubindo Tbk.,5550,5550,5550,5550,0
08/21/2014,CTRA,Ciputra Development Tbk.,1230,1230,1205,1230,10800500
08/21/2014,CTRP,Ciputra Property Tbk.,780,795,780,790,4513300
08/21/2014,CTRS,Ciputra Surya Tbk.,2410,2425,2380,2385,475400
08/21/2014,CTTH,Citatah Tbk.,69,69,69,69,0
08/21/2014,DAJK,Dwi Aneka Jaya Kemasindo Tbk.,505,505,496,497,2193700
08/21/2014,DART,Duta Anggada Realty Tbk.,595,610,595,600,55300
08/21/2014,DAVO,Davomas Abadi Tbk,50,50,50,50,0
08/21/2014,DEFI,Danasupra Erapacific Tbk,1250,1250,1250,1250,0
08/21/2014,DEWA,Darma Henwa Tbk,50,50,50,50,0
08/21/2014,DGIK,Nusa Konstruksi Enjiniring Tbk.,162,162,159,162,670600
08/21/2014,DILD,Intiland Development Tbk.,520,525,500,505,53874500
08/21/2014,DKFT,Central Omega Resources Tbk.,397,397,397,397,0
08/21/2014,DLTA,Delta Djakarta Tbk.,345000,345000,345000,345000,100
08/21/2014,DNAR,Bank Dinar Indonesia Tbk.,240,250,239,250,23348200
08/21/2014,DNET,Indoritel Makmur Internasional Tbk.,715,725,715,720,383700
08/21/2014,DOID,Delta Dunia Makmur Tbk.,197,200,193,197,31208700
08/21/2014,DPNS,Duta Pertiwi Nusantara Tbk.,401,409,401,405,1600
08/21/2014,DSFI,Dharma Samudera Fishing Industries Tbk.,52,53,51,52,318100
08/21/2014,DSNG,Dharma Satya Nusantara Tbk.,661,661,661,661,4000
