<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/26/2016,AALI,Astra Agro Lestari Tbk.,15550,15650,15475,15550,1314700
09/26/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
09/26/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6500,6500,6500,6500,0
09/26/2016,ABMM,ABM Investama Tbk.,2430,2430,2430,2430,0
09/26/2016,ACES,Ace Hardware Indonesia Tbk.,910,910,875,885,4799000
09/26/2016,ACST,Acset Indonusa Tbk.,2900,2930,2830,2870,1089900
09/26/2016,ADES,Akasha Wira International Tbk.,1270,1290,1270,1280,12700
09/26/2016,ADHI,Adhi Karya (Persero) Tbk.,2370,2370,2310,2330,20811100
09/26/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6000,6025,6000,6000,74900
09/26/2016,ADMG,Polychem Indonesia Tbk,150,152,142,146,770800
09/26/2016,ADRO,Adaro Energy Tbk.,1210,1215,1190,1200,13874600
09/26/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,292,294,284,288,4783300
09/26/2016,AGRS,Bank Agris Tbk.,89,89,89,89,500
09/26/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,185,185,185,185,200
09/26/2016,AIMS,Akbar Indo Makmur Stimec Tbk,192,192,192,192,0
09/26/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2040,2050,2010,2020,432300
09/26/2016,AKKU,Alam Karya Unggul Tbk.,240,240,240,240,300
09/26/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
09/26/2016,AKRA,AKR Corporindo Tbk.,6750,6750,6550,6625,2162300
09/26/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/26/2016,ALDO,Alkindo Naratama Tbk.,715,715,715,715,0
09/26/2016,ALKA,Alakasa Industrindo Tbk,250,250,250,250,0
09/26/2016,ALMI,Alumindo Light Metal Industry Tbk.,180,182,179,182,126600
09/26/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,326,330,312800
09/26/2016,AMAG,Asuransi Multi Artha Guna Tbk.,340,340,312,330,94900
09/26/2016,AMFG,Asahimas Flat Glass Tbk.,6700,6700,6700,6700,0
09/26/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,175,175,172,174,2005100
09/26/2016,AMRT,Sumber Alfaria Trijaya Tbk.,545,545,510,530,3136800
09/26/2016,ANJT,Austindo Nusantara Jaya Tbk.,1785,1785,1785,1785,0
09/26/2016,ANTM,Aneka Tambang (Persero) Tbk.,660,680,640,645,40092100
09/26/2016,APEX,Apexindo Pratama Duta Tbk.,3290,3290,3280,3280,65300
09/26/2016,APIC,Pacific Strategic Financial Tbk.,540,540,525,530,1113700
09/26/2016,APII,Arita Prima Indonesia Tbk.,368,368,368,368,0
09/26/2016,APLI,Asiaplast Industries Tbk.,93,100,90,93,1091600
09/26/2016,APLN,Agung Podomoro Land Tbk.,294,294,290,290,3435300
