<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/29/2015,AALI,Astra Agro Lestari Tbk.,17600,18175,16725,18100,1904400
09/29/2015,ABBA,Mahaka Media Tbk.,52,57,51,51,348400
09/29/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7000,7000,7000,7000,0
09/29/2015,ABMM,ABM Investama Tbk.,2900,2900,2900,2900,0
09/29/2015,ACES,Ace Hardware Indonesia Tbk.,505,515,500,515,7058100
09/29/2015,ACST,Acset Indonusa Tbk.,3900,4000,3850,4000,201400
09/29/2015,ADES,Akasha Wira International Tbk.,1020,1055,1000,1050,3400
09/29/2015,ADHI,Adhi Karya (Persero) Tbk.,1841,1918,1841,1905,27364149
09/29/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3810,3810,3800,3800,16100
09/29/2015,ADMG,Polychem Indonesia Tbk,93,102,90,101,7949700
09/29/2015,ADRO,Adaro Energy Tbk.,525,540,510,535,43829100
09/29/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,79,80,78,79,110300
09/29/2015,AGRS,Bank Agris Tbk.,117,117,117,117,0
09/29/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,144,144,144,144,0
09/29/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
09/29/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1495,1500,1450,1475,784900
09/29/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/29/2015,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
09/29/2015,AKRA,AKR Corporindo Tbk.,5875,5950,5750,5950,7876700
09/29/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/29/2015,ALDO,Alkindo Naratama Tbk.,655,665,655,665,107300
09/29/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
09/29/2015,ALMI,Alumindo Light Metal Industry Tbk.,214,214,214,214,0
09/29/2015,ALTO,Tri Banyan Tirta Tbk.,328,330,320,330,630500
09/29/2015,AMAG,Asuransi Multi Artha Guna Tbk.,378,378,362,365,23500
09/29/2015,AMFG,Asahimas Flat Glass Tbk.,5500,5800,5500,5800,1000
09/29/2015,AMRT,Sumber Alfaria Trijaya Tbk.,525,525,500,515,1469400
09/29/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
09/29/2015,ANTM,Aneka Tambang (Persero) Tbk.,405,407,391,400,30856464
09/29/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,3400
09/29/2015,APIC,Pacific Strategic Financial Tbk.,545,545,540,540,14323500
09/29/2015,APII,Arita Prima Indonesia Tbk.,270,270,270,270,0
09/29/2015,APLI,Asiaplast Industries Tbk.,68,68,68,68,0
09/29/2015,APLN,Agung Podomoro Land Tbk.,294,296,282,296,3629300
09/29/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
09/29/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
09/29/2015,ARII,Atlas Resources Tbk.,415,415,415,415,0
09/29/2015,ARNA,Arwana Citramulia Tbk.,451,455,442,445,794000
09/29/2015,ARTA,Arthavest Tbk,275,275,275,275,0
09/29/2015,ARTI,Ratu Prabu Energi Tbk,207,210,200,210,32377500
09/29/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,4000
09/29/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
09/29/2015,ASGR,Astra Graphia Tbk.,1800,1800,1800,1800,0
09/29/2015,ASII,Astra International Tbk.,5050,5300,4975,5300,35135400
09/29/2015,ASJT,Asuransi Jasa Tania Tbk.,131,131,131,131,0
09/29/2015,ASMI,Asuransi Kresna Mitra Tbk.,795,795,785,790,1559100
09/29/2015,ASRI,Alam Sutera Realty Tbk.,320,323,307,316,73672600
09/29/2015,ASRM,Asuransi Ramayana Tbk.,1900,1900,1900,1900,0
09/29/2015,ASSA,Adi Sarana Armada Tbk.,99,101,97,101,439600
09/29/2015,ATIC,Anabatic Technologies Tbk.,595,650,580,645,6542700
09/29/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
09/29/2015,AUTO,Astra Otoparts Tbk.,1505,1530,1490,1510,107200
09/29/2015,BABP,Bank MNC Internasional Tbk.,76,77,74,76,10236800
09/29/2015,BACA,Bank Capital Indonesia Tbk.,161,162,161,162,3384700
09/29/2015,BAJA,Saranacentral Bajatama Tbk.,97,98,95,97,61500
09/29/2015,BALI,Bali Towerindo Sentra Tbk.,690,720,690,720,50300
09/29/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
09/29/2015,BATA,Sepatu Bata Tbk.,1050,1050,1050,1050,0
