<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/04/2014,AALI,Astra Agro Lestari Tbk.,25850,26050,25500,25500,645400
09/04/2014,ABBA,Mahaka Media Tbk.,70,72,68,70,171400
09/04/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5800,5800,5800,5800,11900
09/04/2014,ABMM,ABM Investama Tbk.,2725,2725,2725,2725,0
09/04/2014,ACES,Ace Hardware Indonesia Tbk.,990,1020,985,990,14597000
09/04/2014,ACST,Acset Indonusa Tbk.,3540,3600,3535,3535,537800
09/04/2014,ADES,Akasha Wira International Tbk.,1660,1660,1645,1655,49500
09/04/2014,ADHI,Adhi Karya (Persero) Tbk.,2656,2681,2626,2626,31861127
09/04/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11225,11250,11200,11250,3100
09/04/2014,ADMG,Polychem Indonesia Tbk,205,209,203,205,630300
09/04/2014,ADRO,Adaro Energy Tbk.,1380,1390,1360,1375,44040900
09/04/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,128,129,126,128,4788700
09/04/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,247059
09/04/2014,AIMS,Akbar Indo Makmur Stimec Tbk,415,415,400,400,2000
09/04/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2510,2530,2505,2510,5496500
09/04/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/04/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,100
09/04/2014,AKRA,AKR Corporindo Tbk.,5550,5600,5300,5300,5790000
09/04/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/04/2014,ALDO,Alkindo Naratama Tbk.,750,755,725,725,3578500
09/04/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
09/04/2014,ALMI,Alumindo Light Metal Industry Tbk.,323,323,323,323,1500
09/04/2014,ALTO,Tri Banyan Tirta Tbk.,350,355,350,355,10500
09/04/2014,AMAG,Asuransi Multi Artha Guna Tbk.,262,269,258,260,3903100
09/04/2014,AMFG,Asahimas Flat Glass Tbk.,8450,8525,8450,8500,27300
09/04/2014,AMRT,Sumber Alfaria Trijaya Tbk.,495,500,490,490,1307700
09/04/2014,ANJT,Austindo Nusantara Jaya Tbk.,1150,1150,1150,1150,4400
09/04/2014,ANTM,Aneka Tambang (Persero) Tbk.,979,1016,979,1004,68068544
09/04/2014,APEX,Apexindo Pratama Duta Tbk.,3695,3695,3680,3685,148900
09/04/2014,APIC,Pacific Strategic Financial Tbk.,555,555,550,550,21226100
09/04/2014,APII,Arita Prima Indonesia Tbk.,345,375,335,360,48200
09/04/2014,APLI,Asiaplast Industries Tbk.,72,72,72,72,0
09/04/2014,APLN,Agung Podomoro Land Tbk.,389,392,382,386,63336100
09/04/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
09/04/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
09/04/2014,ARII,Atlas Resources Tbk.,296,296,296,296,0
09/04/2014,ARNA,Arwana Citramulia Tbk.,1020,1020,1015,1020,4364100
09/04/2014,ARTA,Arthavest Tbk,249,249,216,233,20200
09/04/2014,ARTI,Ratu Prabu Energi Tbk,141,142,138,138,1374000
09/04/2014,ASBI,Asuransi Bintang Tbk.,1050,1095,1050,1095,15100
09/04/2014,ASDM,Asuransi Dayin Mitra Tbk.,910,910,910,910,5200
09/04/2014,ASGR,Astra Graphia Tbk.,2200,2225,2200,2215,50500
09/04/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
09/04/2014,ASII,Astra International Tbk.,7700,7700,7500,7550,27555400
09/04/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
09/04/2014,ASMI,Asuransi Kresna Mitra Tbk.,483,485,482,485,1059500
09/04/2014,ASRI,Alam Sutera Realty Tbk.,505,510,493,496,71079400
09/04/2014,ASRM,Asuransi Ramayana Tbk.,1120,1275,1120,1150,8600
09/04/2014,ASSA,Adi Sarana Armada Tbk.,216,216,208,209,772300
09/04/2014,ATPK,Bara Jaya Internasional Tbk.,235,239,230,235,158800
09/04/2014,AUTO,Astra Otoparts Tbk.,4000,4000,3985,3995,476200
09/04/2014,BABP,Bank MNC Internasional Tbk.,122,126,120,120,191212000
09/04/2014,BACA,Bank Capital Indonesia Tbk.,92,93,92,93,150500
09/04/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
09/04/2014,BAJA,Saranacentral Bajatama Tbk.,411,418,396,399,6204300
09/04/2014,BALI,Bali Towerindo Sentra Tbk.,453,453,452,452,5000
09/04/2014,BAPA,Bekasi Asri Pemula Tbk.,54,54,53,53,12200
09/04/2014,BATA,Sepatu Bata Tbk.,970,970,950,950,8300
09/04/2014,BAYU,Bayu Buana Tbk,1500,1500,1395,1500,49900
09/04/2014,BBCA,Bank Central Asia Tbk.,11775,11800,11725,11800,7539200
09/04/2014,BBKP,Bank Bukopin Tbk.,740,740,735,735,2520000
09/04/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
09/04/2014,BBMD,Bank Mestika Dharma Tbk.,1470,1470,1470,1470,811000
09/04/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5675,5750,5625,5625,26395200
09/04/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
09/04/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11100,11175,11050,11050,17284400
09/04/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,200,200,195,195,111074
09/04/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1140,1150,1125,1125,38994400
09/04/2014,BCAP,MNC Kapital Indonesia Tbk.,1304,1314,1279,1299,43269250
09/04/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
09/04/2014,BCIP,Bumi Citra Permai Tbk.,655,655,645,645,24301600
09/04/2014,BDMN,Bank Danamon Indonesia Tbk.,3900,3910,3895,3900,3292900
09/04/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,89,90,88,89,54400
09/04/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,630,650,620,635,27799200
09/04/2014,BFIN,BFI Finance  Indonesia Tbk.,2200,2200,2200,2200,4500
09/04/2014,BHIT,MNC Investama Tbk.,374,375,370,371,11399000
09/04/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
09/04/2014,BINA,Bank Ina Perdana Tbk.,270,270,270,270,0
09/04/2014,BIPI,Benakat Integra Tbk.,127,129,125,125,48572500
09/04/2014,BIPP,Bhuwanatala Indah Permai Tbk.,98,98,97,98,233852
09/04/2014,BISI,BISI International Tbk.,530,530,520,520,1101400
09/04/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,860,860,845,845,11331500
09/04/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,453,456,453,455,3708200
09/04/2014,BKDP,Bukit Darmo Property Tbk,90,90,86,88,518200
09/04/2014,BKSL,Sentul City Tbk.,119,120,117,117,75585600
09/04/2014,BKSW,Bank QNB Indonesia Tbk.,361,361,361,361,0
09/04/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
09/04/2014,BLTZ,Graha Layar Prima Tbk.,3090,3090,3090,3090,0
09/04/2014,BMAS,Bank Maspion Indonesia Tbk.,344,345,322,322,1500
09/04/2014,BMRI,Bank Mandiri (Persero) Tbk.,10575,10600,10500,10550,14110200
09/04/2014,BMSR,Bintang Mitra Semestaraya Tbk,150,150,150,150,0
09/04/2014,BMTR,Global Mediacom Tbk.,1995,2020,1890,1900,18735800
09/04/2014,BNBA,Bank Bumi Arta Tbk.,154,154,152,152,40000
09/04/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
09/04/2014,BNGA,Bank CIMB Niaga Tbk.,995,1020,990,1020,612800
09/04/2014,BNII,Bank Maybank Indonesia Tbk.,290,290,287,289,77000
09/04/2014,BNLI,Bank Permata Tbk.,1420,1420,1410,1410,51600
09/04/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,97,97,97,97,0
09/04/2014,BPFI,Batavia Prosperindo Finance Tbk.,487,487,487,487,0
09/04/2014,BPII,Batavia Prosperindo Internasional Tbk.,545,555,545,555,9800
09/04/2014,BRAM,Indo Kordsa Tbk.,3000,3020,3000,3020,18000
09/04/2014,BRAU,Berau Coal Energy Tbk.,105,114,105,111,10120500
09/04/2014,BRMS,Bumi Resources Minerals Tbk.,265,288,265,287,68214800
09/04/2014,BRNA,Berlina Tbk.,705,710,705,710,87300
09/04/2014,BRPT,Barito Pacific Tbk.,283,283,282,283,70300
09/04/2014,BSDE,Bumi Serpong Damai Tbk.,1645,1645,1615,1630,12291900
09/04/2014,BSIM,Bank Sinarmas Tbk.,280,282,280,281,655200
09/04/2014,BSSR,Baramulti Suksessarana Tbk.,1605,1625,1605,1625,5300
09/04/2014,BSWD,Bank Of India Indonesia Tbk.,6709,6709,6709,6709,0
09/04/2014,BTEK,Bumi Teknokultura Unggul Tbk,1380,1380,1380,1380,35000
09/04/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
09/04/2014,BTON,Betonjaya Manunggal Tbk.,489,489,489,489,0
09/04/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4330,4340,4330,4340,47700
09/04/2014,BUDI,Budi Starch & Sweetener Tbk.,111,115,111,113,319100
09/04/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
09/04/2014,BUMI,Bumi Resources Tbk.,190,192,185,186,72797500
09/04/2014,BUVA,Bukit Uluwatu Villa Tbk.,605,605,600,605,60100
09/04/2014,BVIC,Bank Victoria International Tbk.,125,125,124,124,325400
09/04/2014,BWPT,Eagle High Plantations Tbk.,919,919,898,898,18876783
09/04/2014,BYAN,Bayan Resources Tbk.,7000,7000,6975,6975,3300
09/04/2014,CANI,Capitol Nusantara Indonesia Tbk.,255,255,254,254,885800
09/04/2014,CASS,Cardig Aero Services Tbk.,1070,1070,1070,1070,100000
09/04/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,898,898,890,890,2600
