<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/19/2014,AALI,Astra Agro Lestari Tbk.,23900,24050,23750,23975,754800
11/19/2014,ABBA,Mahaka Media Tbk.,74,75,70,72,323400
11/19/2014,ABDA,Asuransi Bina Dana Arta Tbk.,6000,6000,6000,6000,17900
11/19/2014,ABMM,ABM Investama Tbk.,2700,2800,2700,2800,1635200
11/19/2014,ACES,Ace Hardware Indonesia Tbk.,800,820,790,815,49782800
11/19/2014,ACST,Acset Indonusa Tbk.,3200,3260,3200,3260,38400
11/19/2014,ADES,Akasha Wira International Tbk.,1395,1420,1395,1405,26600
11/19/2014,ADHI,Adhi Karya (Persero) Tbk.,2287,2325,2261,2287,120564158
11/19/2014,ADMF,Adira Dinamika Multi Finance Tbk.,7375,7975,7375,7850,148600
11/19/2014,ADMG,Polychem Indonesia Tbk,161,165,160,165,338300
11/19/2014,ADRO,Adaro Energy Tbk.,1020,1045,1015,1030,112319300
11/19/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,104,106,103,104,12220600
11/19/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,194,194,194,194,0
11/19/2014,AIMS,Akbar Indo Makmur Stimec Tbk,399,399,399,399,0
11/19/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2250,2265,2210,2220,5373900
11/19/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/19/2014,AKPI,Argha Karya Prima Industry Tbk.,780,780,780,780,100
11/19/2014,AKRA,AKR Corporindo Tbk.,4710,4720,4680,4705,9296500
11/19/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/19/2014,ALDO,Alkindo Naratama Tbk.,695,705,695,700,1566400
11/19/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
11/19/2014,ALMI,Alumindo Light Metal Industry Tbk.,259,259,259,259,20200
11/19/2014,ALTO,Tri Banyan Tirta Tbk.,340,343,315,340,470600
11/19/2014,AMAG,Asuransi Multi Artha Guna Tbk.,232,235,228,230,2141000
11/19/2014,AMFG,Asahimas Flat Glass Tbk.,7600,7825,7550,7800,913000
11/19/2014,AMRT,Sumber Alfaria Trijaya Tbk.,525,530,505,525,3462000
11/19/2014,ANJT,Austindo Nusantara Jaya Tbk.,1300,1300,1300,1300,0
11/19/2014,ANTM,Aneka Tambang (Persero) Tbk.,785,794,781,781,9075684
