<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/28/2016,AALI,Astra Agro Lestari Tbk.,17300,17425,17050,17100,1364300
03/28/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,200
03/28/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,100
03/28/2016,ABMM,ABM Investama Tbk.,2600,2650,2500,2650,201200
03/28/2016,ACES,Ace Hardware Indonesia Tbk.,850,855,800,800,15826200
03/28/2016,ACST,Acset Indonusa Tbk.,3200,3225,3200,3200,22500
03/28/2016,ADES,Akasha Wira International Tbk.,1055,1055,1050,1050,23000
03/28/2016,ADHI,Adhi Karya (Persero) Tbk.,2685,2700,2655,2660,8297200
03/28/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3035,3100,3035,3055,15300
03/28/2016,ADMG,Polychem Indonesia Tbk,108,108,98,101,2974500
03/28/2016,ADRO,Adaro Energy Tbk.,660,680,655,670,26770200
03/28/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,92,92,90,91,287400
03/28/2016,AGRS,Bank Agris Tbk.,98,105,91,99,42600
03/28/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,174,174,174,174,1500
03/28/2016,AIMS,Akbar Indo Makmur Stimec Tbk,470,470,470,470,100
03/28/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1220,1225,1160,1185,3149900
03/28/2016,AKKU,Alam Karya Unggul Tbk.,180,180,165,175,23000
03/28/2016,AKPI,Argha Karya Prima Industry Tbk.,890,890,890,890,0
03/28/2016,AKRA,AKR Corporindo Tbk.,6925,6975,6800,6850,3733600
03/28/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/28/2016,ALDO,Alkindo Naratama Tbk.,720,720,710,715,538900
03/28/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
03/28/2016,ALMI,Alumindo Light Metal Industry Tbk.,191,191,189,189,510700
03/28/2016,ALTO,Tri Banyan Tirta Tbk.,325,326,325,326,119300
03/28/2016,AMAG,Asuransi Multi Artha Guna Tbk.,351,356,351,355,3700
03/28/2016,AMFG,Asahimas Flat Glass Tbk.,6725,6725,6675,6675,700
03/28/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,117,119,117,119,14000
03/28/2016,AMRT,Sumber Alfaria Trijaya Tbk.,535,545,535,545,34600
03/28/2016,ANJT,Austindo Nusantara Jaya Tbk.,1755,1755,1755,1755,0
03/28/2016,ANTM,Aneka Tambang (Persero) Tbk.,458,462,441,459,131272400
03/28/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
03/28/2016,APIC,Pacific Strategic Financial Tbk.,625,630,620,620,2553400
03/28/2016,APII,Arita Prima Indonesia Tbk.,261,261,261,261,0
03/28/2016,APLI,Asiaplast Industries Tbk.,75,75,75,75,424000
03/28/2016,APLN,Agung Podomoro Land Tbk.,296,302,295,296,11462100
03/28/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
03/28/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
03/28/2016,ARII,Atlas Resources Tbk.,410,410,410,410,5700
03/28/2016,ARNA,Arwana Citramulia Tbk.,600,600,570,585,962200
03/28/2016,ARTA,Arthavest Tbk,279,279,279,279,0
03/28/2016,ARTI,Ratu Prabu Energi Tbk,169,175,169,172,4129000
03/28/2016,ARTO,Bank Artos Indonesia Tbk.,141,142,138,138,97600
03/28/2016,ASBI,Asuransi Bintang Tbk.,550,550,550,550,0
03/28/2016,ASDM,Asuransi Dayin Mitra Tbk.,1200,1200,1200,1200,4000
03/28/2016,ASGR,Astra Graphia Tbk.,1905,1905,1900,1900,5200
03/28/2016,ASII,Astra International Tbk.,7300,7350,7150,7250,26220900
03/28/2016,ASJT,Asuransi Jasa Tania Tbk.,185,185,185,185,0
03/28/2016,ASMI,Asuransi Kresna Mitra Tbk.,1375,1410,1375,1410,988400
03/28/2016,ASRI,Alam Sutera Realty Tbk.,384,386,373,377,35539900
03/28/2016,ASRM,Asuransi Ramayana Tbk.,3200,3200,3200,3200,0
03/28/2016,ASSA,Adi Sarana Armada Tbk.,118,118,113,114,6569500
03/28/2016,ATIC,Anabatic Technologies Tbk.,600,600,590,590,3442700
03/28/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
03/28/2016,AUTO,Astra Otoparts Tbk.,1850,1930,1850,1860,28400
03/28/2016,BABP,Bank MNC Internasional Tbk.,82,83,78,80,19556400
03/28/2016,BACA,Bank Capital Indonesia Tbk.,207,207,200,202,3135800
03/28/2016,BAJA,Saranacentral Bajatama Tbk.,119,120,105,105,944400
03/28/2016,BALI,Bali Towerindo Sentra Tbk.,900,980,880,975,137500
03/28/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,100
03/28/2016,BATA,Sepatu Bata Tbk.,850,850,850,850,100
03/28/2016,BAYU,Bayu Buana Tbk,1320,1320,1320,1320,0
03/28/2016,BBCA,Bank Central Asia Tbk.,13325,13325,13050,13175,11965900
03/28/2016,BBHI,Bank Harda Internasional Tbk.,110,110,105,105,200
03/28/2016,BBKP,Bank Bukopin Tbk.,595,600,585,590,4326700
03/28/2016,BBLD,Buana Finance Tbk.,1200,1200,1200,1200,0
03/28/2016,BBMD,Bank Mestika Dharma Tbk.,1540,1540,1540,1540,0
03/28/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,5100,5150,5075,5100,8741500
03/28/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
03/28/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11300,11300,11050,11100,9919900
03/28/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,73,82,69,76,66100
03/28/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1745,1775,1735,1745,6334100
03/28/2016,BBYB,Bank Yudha Bhakti Tbk.,220,230,214,230,1564500
03/28/2016,BCAP,MNC Kapital Indonesia Tbk.,1720,1720,1720,1720,100
03/28/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
03/28/2016,BCIP,Bumi Citra Permai Tbk.,795,795,790,790,15987700
03/28/2016,BDMN,Bank Danamon Indonesia Tbk.,4050,4050,3865,3915,478300
03/28/2016,BEKS,Bank Pundi Indonesia Tbk.,87,115,87,101,28173100
03/28/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,288,288,270,272,17194600
03/28/2016,BFIN,BFI Finance  Indonesia Tbk.,2800,2800,2800,2800,600
03/28/2016,BHIT,MNC Investama Tbk.,178,183,165,172,44622100
03/28/2016,BIKA,Binakarya Jaya Abadi Tbk.,1510,1510,1495,1500,7666500
03/28/2016,BIMA,Primarindo Asia Infrastructure Tbk.,355,355,355,355,0
03/28/2016,BINA,Bank Ina Perdana Tbk.,295,295,295,295,0
03/28/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,10500
03/28/2016,BIPP,Bhuwanatala Indah Permai Tbk.,104,104,104,104,100
03/28/2016,BIRD,Blue Bird Tbk.,6800,6800,6150,6300,1236000
03/28/2016,BISI,BISI International Tbk.,1790,1790,1690,1720,658400
03/28/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,975,980,945,945,28197200
03/28/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,480,480,468,476,936200
03/28/2016,BKDP,Bukit Darmo Property Tbk,95,95,92,92,18000
03/28/2016,BKSL,Sentul City Tbk.,74,74,69,70,45558500
