<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/13/2015,AALI,Astra Agro Lestari Tbk.,26200,26200,25500,25625,633200
03/13/2015,ABBA,Mahaka Media Tbk.,60,60,58,58,11800
03/13/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6675,6675,6675,6675,10000
03/13/2015,ABMM,ABM Investama Tbk.,2800,2800,2800,2800,0
03/13/2015,ACES,Ace Hardware Indonesia Tbk.,800,810,795,800,2936800
03/13/2015,ACST,Acset Indonusa Tbk.,5250,5275,5100,5100,150600
03/13/2015,ADES,Akasha Wira International Tbk.,1390,1390,1375,1375,28200
03/13/2015,ADHI,Adhi Karya (Persero) Tbk.,2694,2702,2618,2639,16043691
03/13/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6575,6600,6525,6575,2000
03/13/2015,ADMG,Polychem Indonesia Tbk,141,143,138,139,1262800
03/13/2015,ADRO,Adaro Energy Tbk.,975,980,960,970,23549400
03/13/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,102,104,102,104,6657467
03/13/2015,AGRS,Bank Agris Tbk.,154,179,154,162,610000
03/13/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,0
03/13/2015,AIMS,Akbar Indo Makmur Stimec Tbk,370,370,355,355,2900
03/13/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2195,2200,2175,2175,925000
03/13/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/13/2015,AKPI,Argha Karya Prima Industry Tbk.,745,745,745,745,0
03/13/2015,AKRA,AKR Corporindo Tbk.,5100,5175,5100,5125,6028500
03/13/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/13/2015,ALDO,Alkindo Naratama Tbk.,720,725,720,725,92000
03/13/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/13/2015,ALMI,Alumindo Light Metal Industry Tbk.,245,245,245,245,0
03/13/2015,ALTO,Tri Banyan Tirta Tbk.,352,352,348,352,2619500
03/13/2015,AMAG,Asuransi Multi Artha Guna Tbk.,235,237,235,237,3515300
03/13/2015,AMFG,Asahimas Flat Glass Tbk.,7400,7400,7400,7400,300
03/13/2015,AMRT,Sumber Alfaria Trijaya Tbk.,465,467,465,465,484900
03/13/2015,ANJT,Austindo Nusantara Jaya Tbk.,1170,1170,1170,1170,18000
03/13/2015,ANTM,Aneka Tambang (Persero) Tbk.,827,832,815,819,7449347
03/13/2015,APEX,Apexindo Pratama Duta Tbk.,3300,3300,3300,3300,0
03/13/2015,APIC,Pacific Strategic Financial Tbk.,540,540,535,535,15167700
03/13/2015,APII,Arita Prima Indonesia Tbk.,325,325,325,325,0
03/13/2015,APLI,Asiaplast Industries Tbk.,71,73,71,73,7500
03/13/2015,APLN,Agung Podomoro Land Tbk.,410,413,407,410,12876600
03/13/2015,APOL,Arpeni Pratama Ocean Line Tbk.,73,74,70,71,19950000
03/13/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/13/2015,ARII,Atlas Resources Tbk.,430,430,430,430,60000
03/13/2015,ARNA,Arwana Citramulia Tbk.,870,870,855,865,851300
03/13/2015,ARTA,Arthavest Tbk,221,221,221,221,0
03/13/2015,ARTI,Ratu Prabu Energi Tbk,88,89,88,88,851100
03/13/2015,ASBI,Asuransi Bintang Tbk.,585,585,585,585,0
03/13/2015,ASDM,Asuransi Dayin Mitra Tbk.,995,995,995,995,0
03/13/2015,ASGR,Astra Graphia Tbk.,1885,1915,1885,1900,103500
03/13/2015,ASII,Astra International Tbk.,7950,7950,7850,7875,27352000
03/13/2015,ASJT,Asuransi Jasa Tania Tbk.,147,149,146,149,944600
03/13/2015,ASMI,Asuransi Kresna Mitra Tbk.,670,670,665,670,1152700
03/13/2015,ASRI,Alam Sutera Realty Tbk.,570,570,550,565,129335000
03/13/2015,ASRM,Asuransi Ramayana Tbk.,1040,1040,1040,1040,0
03/13/2015,ASSA,Adi Sarana Armada Tbk.,168,173,165,170,2665200
03/13/2015,ATPK,Bara Jaya Internasional Tbk.,170,179,170,179,10300
03/13/2015,AUTO,Astra Otoparts Tbk.,3625,3625,3600,3600,424200
03/13/2015,BABP,Bank MNC Internasional Tbk.,104,106,103,103,48652100
03/13/2015,BACA,Bank Capital Indonesia Tbk.,162,167,159,159,6379400
03/13/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
03/13/2015,BAJA,Saranacentral Bajatama Tbk.,220,225,219,220,467900
03/13/2015,BALI,Bali Towerindo Sentra Tbk.,461,484,460,484,74000
03/13/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,1000
03/13/2015,BATA,Sepatu Bata Tbk.,1060,1060,1060,1060,100
03/13/2015,BAYU,Bayu Buana Tbk,1025,1025,980,980,400
03/13/2015,BBCA,Bank Central Asia Tbk.,14200,14275,14050,14100,15980300
03/13/2015,BBKP,Bank Bukopin Tbk.,750,760,750,760,824900
03/13/2015,BBLD,Buana Finance Tbk.,925,925,925,925,0
03/13/2015,BBMD,Bank Mestika Dharma Tbk.,1575,1575,1575,1575,0
03/13/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,6775,6775,6700,6750,20003000
03/13/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2310,2310,2310,2310,0
03/13/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,13000,13025,12750,12750,24601900
03/13/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,180,180,180,180,100
03/13/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1150,1155,1135,1135,10743400
03/13/2015,BBYB,Bank Yudha Bhakti Tbk.,95,97,94,96,190300
03/13/2015,BCAP,MNC Kapital Indonesia Tbk.,1748,1758,1743,1758,38317150
03/13/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
03/13/2015,BCIP,Bumi Citra Permai Tbk.,760,780,760,770,28795900
03/13/2015,BDMN,Bank Danamon Indonesia Tbk.,4740,4740,4650,4660,1232200
03/13/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,65,67,63,64,214200
03/13/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,660,660,635,655,13704800
03/13/2015,BFIN,BFI Finance  Indonesia Tbk.,2600,2600,2600,2600,4000
03/13/2015,BHIT,MNC Investama Tbk.,313,325,312,316,58351800
03/13/2015,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
03/13/2015,BINA,Bank Ina Perdana Tbk.,277,277,271,275,3300
03/13/2015,BIPI,Benakat Integra Tbk.,103,104,100,102,7808300
03/13/2015,BIPP,Bhuwanatala Indah Permai Tbk.,98,98,98,98,0
03/13/2015,BIRD,Blue Bird Tbk.,10200,10200,9950,10000,782800
03/13/2015,BISI,BISI International Tbk.,1325,1340,1295,1300,4937500
03/13/2015,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,985,985,960,965,5841600
03/13/2015,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,530,535,525,525,4126000
03/13/2015,BKDP,Bukit Darmo Property Tbk,100,101,100,100,123100
03/13/2015,BKSL,Sentul City Tbk.,133,133,130,131,72197800
03/13/2015,BKSW,Bank QNB Indonesia Tbk.,430,430,430,430,0
03/13/2015,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
03/13/2015,BLTZ,Graha Layar Prima Tbk.,2900,2900,2900,2900,0
03/13/2015,BMAS,Bank Maspion Indonesia Tbk.,335,335,335,335,0
03/13/2015,BMRI,Bank Mandiri (Persero) Tbk.,11975,12050,11800,11900,17022500
03/13/2015,BMSR,Bintang Mitra Semestaraya Tbk,152,152,152,152,0
03/13/2015,BMTR,Global Mediacom Tbk.,1810,1825,1800,1805,9490300
03/13/2015,BNBA,Bank Bumi Arta Tbk.,158,158,158,158,0
03/13/2015,BNBR,Bakrie & Brothers Tbk,50,50,50,50,200
03/13/2015,BNGA,Bank CIMB Niaga Tbk.,785,800,770,800,423800
03/13/2015,BNII,Bank Maybank Indonesia Tbk.,200,201,200,201,12700
03/13/2015,BNLI,Bank Permata Tbk.,1620,1620,1605,1605,66100
03/13/2015,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,1223700
03/13/2015,BPFI,Batavia Prosperindo Finance Tbk.,550,550,550,550,0
03/13/2015,BPII,Batavia Prosperindo Internasional Tbk.,1400,1400,1400,1400,0
03/13/2015,BRAM,Indo Kordsa Tbk.,5000,5000,5000,5000,0
03/13/2015,BRAU,Berau Coal Energy Tbk.,81,81,78,79,4125600
03/13/2015,BRMS,Bumi Resources Minerals Tbk.,191,195,190,190,912200
03/13/2015,BRNA,Berlina Tbk.,670,675,670,675,38900
03/13/2015,BRPT,Barito Pacific Tbk.,289,290,289,289,12500
03/13/2015,BSDE,Bumi Serpong Damai Tbk.,2045,2055,2015,2025,14674200
03/13/2015,BSIM,Bank Sinarmas Tbk.,405,405,404,405,1458500
03/13/2015,BSSR,Baramulti Suksessarana Tbk.,1590,1590,1590,1590,0
03/13/2015,BSWD,Bank Of India Indonesia Tbk.,2565,2565,2565,2565,0
03/13/2015,BTEK,Bumi Teknokultura Unggul Tbk,1205,1210,1205,1210,1033800
03/13/2015,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
03/13/2015,BTON,Betonjaya Manunggal Tbk.,500,555,500,555,900
03/13/2015,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4230,4250,4230,4230,277700
03/13/2015,BUDI,Budi Starch & Sweetener Tbk.,100,100,99,99,393600
03/13/2015,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
03/13/2015,BUMI,Bumi Resources Tbk.,90,91,88,88,56265600
03/13/2015,BUVA,Bukit Uluwatu Villa Tbk.,535,535,535,535,0
03/13/2015,BVIC,Bank Victoria International Tbk.,120,122,118,122,79500
03/13/2015,BWPT,Eagle High Plantations Tbk.,362,370,359,364,61399100
03/13/2015,BYAN,Bayan Resources Tbk.,7675,7675,7650,7650,2500
03/13/2015,CANI,Capitol Nusantara Indonesia Tbk.,264,264,264,264,0
03/13/2015,CASS,Cardig Aero Services Tbk.,1300,1300,1300,1300,0
03/13/2015,CEKA,Wilmar Cahaya Indonesia Tbk.,700,700,700,700,800
03/13/2015,CENT,Centratama Telekomunikasi Indonesia Tbk.,193,193,193,193,0
03/13/2015,CFIN,Clipan Finance Indonesia Tbk.,415,415,410,411,13100
03/13/2015,CINT,Chitose Internasional Tbk.,357,357,355,356,2854800
03/13/2015,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
03/13/2015,CKRA,Cakra Mineral Tbk.,154,155,154,154,457100
03/13/2015,CLPI,Colorpak Indonesia Tbk.,765,770,760,765,5700
03/13/2015,CMNP,Citra Marga Nusaphala Persada Tbk.,2595,2595,2550,2560,165000
03/13/2015,CMPP,Rimau Multi Putra Pratama Tbk.,138,138,122,122,116400
03/13/2015,CNKO,Exploitasi Energi Indonesia Tbk.,104,104,100,102,8533000
03/13/2015,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
03/13/2015,CNTX,Century Textile Industry Tbk.,17200,17200,17200,17200,100
03/13/2015,COWL,Cowell Development Tbk.,630,635,630,630,13059500
03/13/2015,CPGT,Citra Maharlika Nusantara Corpora Tbk.,83,85,78,80,29917100
03/13/2015,CPIN,Charoen Pokphand Indonesia Tbk,3760,3775,3700,3700,6823300
03/13/2015,CPRO,Central Proteina Prima Tbk.,117,118,114,115,114799500
03/13/2015,CSAP,Catur Sentosa Adiprana Tbk.,530,545,525,545,17143100
03/13/2015,CTBN,Citra Tubindo Tbk.,5700,5700,5700,5700,0
03/13/2015,CTRA,Ciputra Development Tbk.,1345,1355,1310,1325,18994700
03/13/2015,CTRP,Ciputra Property Tbk.,690,690,675,680,9962700
03/13/2015,CTRS,Ciputra Surya Tbk.,2815,2820,2790,2815,284600
03/13/2015,CTTH,Citatah Tbk.,72,74,72,74,95000
03/13/2015,DAJK,Dwi Aneka Jaya Kemasindo Tbk.,745,745,740,745,2263300
03/13/2015,DART,Duta Anggada Realty Tbk.,740,740,740,740,100
03/13/2015,DEFI,Danasupra Erapacific Tbk,1415,1415,1415,1415,500
03/13/2015,DEWA,Darma Henwa Tbk,50,50,50,50,1000
03/13/2015,DGIK,Nusa Konstruksi Enjiniring Tbk.,161,161,159,161,355300
03/13/2015,DILD,Intiland Development Tbk.,520,535,515,525,7928700
03/13/2015,DKFT,Central Omega Resources Tbk.,397,397,397,397,0
03/13/2015,DLTA,Delta Djakarta Tbk.,268000,268000,268000,268000,0
03/13/2015,DNAR,Bank Dinar Indonesia Tbk.,164,165,162,162,89900
03/13/2015,DNET,Indoritel Makmur Internasional Tbk.,920,935,920,935,1746000
03/13/2015,DOID,Delta Dunia Makmur Tbk.,148,148,142,144,3139300
03/13/2015,DPNS,Duta Pertiwi Nusantara Tbk.,338,345,338,345,75100
03/13/2015,DSFI,Dharma Samudera Fishing Industries Tbk.,160,163,156,156,3700400
03/13/2015,DSNG,Dharma Satya Nusantara Tbk.,920,922,915,917,18567500
03/13/2015,DSSA,Dian Swastatika Sentosa Tbk,12900,12900,12900,12900,0
03/13/2015,DUTI,Duta Pertiwi Tbk,5425,5425,5425,5425,100
03/13/2015,DVLA,Darya-Varia Laboratoria Tbk.,1570,1570,1570,1570,100
03/13/2015,DYAN,Dyandra Media International Tbk.,111,112,110,110,2678600
03/13/2015,ECII,Electronic City Indonesia Tbk.,1640,1640,1500,1500,538100
03/13/2015,EKAD,Ekadharma International Tbk.,510,515,500,505,370900
03/13/2015,ELSA,Elnusa Tbk.,575,580,555,560,63967100
03/13/2015,ELTY,Bakrieland Development Tbk.,50,50,50,50,300
03/13/2015,EMDE,Megapolitan Developments Tbk.,110,110,110,110,400
03/13/2015,EMTK,Elang Mahkota Teknologi Tbk.,11975,11975,11975,11975,100
03/13/2015,ENRG,Energi Mega Persada Tbk.,95,96,94,94,19410700
