<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/19/2016,AALI,Astra Agro Lestari Tbk.,15500,16175,15500,16025,1412900
09/19/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
09/19/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6200,6400,6200,6400,2000
09/19/2016,ABMM,ABM Investama Tbk.,2300,2360,2200,2360,121000
09/19/2016,ACES,Ace Hardware Indonesia Tbk.,925,965,920,950,6219700
09/19/2016,ACST,Acset Indonusa Tbk.,2820,2870,2770,2800,1491300
09/19/2016,ADES,Akasha Wira International Tbk.,1255,1300,1255,1265,3300
09/19/2016,ADHI,Adhi Karya (Persero) Tbk.,2550,2630,2510,2530,39408600
09/19/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6000,6050,5950,6050,7400
09/19/2016,ADMG,Polychem Indonesia Tbk,150,152,149,150,144400
09/19/2016,ADRO,Adaro Energy Tbk.,1180,1210,1180,1185,30242400
09/19/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,290,308,290,300,24303600
09/19/2016,AGRS,Bank Agris Tbk.,90,90,90,90,55000
09/19/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,179,180,179,180,300
09/19/2016,AIMS,Akbar Indo Makmur Stimec Tbk,290,290,260,260,600
09/19/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2000,2080,1990,2070,1337600
09/19/2016,AKKU,Alam Karya Unggul Tbk.,200,260,200,260,8600
09/19/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
09/19/2016,AKRA,AKR Corporindo Tbk.,6425,6600,6425,6550,2508100
09/19/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/19/2016,ALDO,Alkindo Naratama Tbk.,720,725,720,720,51000
09/19/2016,ALKA,Alakasa Industrindo Tbk,250,250,250,250,0
09/19/2016,ALMI,Alumindo Light Metal Industry Tbk.,181,181,181,181,200
09/19/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,328,330,197300
09/19/2016,AMAG,Asuransi Multi Artha Guna Tbk.,332,332,332,332,16000
09/19/2016,AMFG,Asahimas Flat Glass Tbk.,6700,6700,6700,6700,0
09/19/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,184,184,171,172,474300
09/19/2016,AMRT,Sumber Alfaria Trijaya Tbk.,535,550,535,540,553700
09/19/2016,ANJT,Austindo Nusantara Jaya Tbk.,1785,1785,1785,1785,0
09/19/2016,ANTM,Aneka Tambang (Persero) Tbk.,630,635,615,625,18301900
09/19/2016,APEX,Apexindo Pratama Duta Tbk.,3270,3280,3270,3280,61800
09/19/2016,APIC,Pacific Strategic Financial Tbk.,555,565,550,555,1215300
09/19/2016,APII,Arita Prima Indonesia Tbk.,368,368,368,368,0
09/19/2016,APLI,Asiaplast Industries Tbk.,79,79,77,79,86200
09/19/2016,APLN,Agung Podomoro Land Tbk.,298,304,296,300,10814100
09/19/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
