<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/03/2016,AALI,Astra Agro Lestari Tbk.,15375,16250,15375,15575,7937500
06/03/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,2000
06/03/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
06/03/2016,ABMM,ABM Investama Tbk.,2540,2650,2540,2650,5100
06/03/2016,ACES,Ace Hardware Indonesia Tbk.,900,910,900,900,1046000
06/03/2016,ACST,Acset Indonusa Tbk.,3490,3510,3450,3450,156100
06/03/2016,ADES,Akasha Wira International Tbk.,1130,1165,1120,1160,314400
06/03/2016,ADHI,Adhi Karya (Persero) Tbk.,2570,2640,2560,2600,32413800
06/03/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4300,4370,4300,4320,35800
06/03/2016,ADMG,Polychem Indonesia Tbk,115,115,113,113,844800
06/03/2016,ADRO,Adaro Energy Tbk.,760,825,760,815,179658900
06/03/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,150,157,149,151,5143900
06/03/2016,AGRS,Bank Agris Tbk.,90,97,90,97,500
06/03/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,178,179,178,179,20300
06/03/2016,AIMS,Akbar Indo Makmur Stimec Tbk,300,300,300,300,0
06/03/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1435,1470,1435,1445,2268400
06/03/2016,AKKU,Alam Karya Unggul Tbk.,270,312,270,312,154400
06/03/2016,AKPI,Argha Karya Prima Industry Tbk.,895,895,895,895,0
06/03/2016,AKRA,AKR Corporindo Tbk.,6175,6275,6175,6200,4317000
06/03/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/03/2016,ALDO,Alkindo Naratama Tbk.,735,740,735,740,57700
06/03/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,100
06/03/2016,ALMI,Alumindo Light Metal Industry Tbk.,180,181,178,180,7400
06/03/2016,ALTO,Tri Banyan Tirta Tbk.,326,326,326,326,201600
06/03/2016,AMAG,Asuransi Multi Artha Guna Tbk.,370,384,354,376,3625900
06/03/2016,AMFG,Asahimas Flat Glass Tbk.,6700,6700,6700,6700,0
06/03/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,130,130,128,129,75100
06/03/2016,AMRT,Sumber Alfaria Trijaya Tbk.,570,590,570,590,53800
06/03/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
06/03/2016,ANTM,Aneka Tambang (Persero) Tbk.,650,660,650,650,19928400
06/03/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
06/03/2016,APIC,Pacific Strategic Financial Tbk.,635,640,635,640,1209600
06/03/2016,APII,Arita Prima Indonesia Tbk.,240,240,240,240,0
06/03/2016,APLI,Asiaplast Industries Tbk.,69,72,69,72,29700
06/03/2016,APLN,Agung Podomoro Land Tbk.,240,248,240,242,8383000
06/03/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
06/03/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
06/03/2016,ARII,Atlas Resources Tbk.,486,486,486,486,0
06/03/2016,ARNA,Arwana Citramulia Tbk.,600,605,590,605,10546900
06/03/2016,ARTA,Arthavest Tbk,278,278,278,278,0
06/03/2016,ARTI,Ratu Prabu Energi Tbk,197,197,193,194,17282800
06/03/2016,ARTO,Bank Artos Indonesia Tbk.,144,144,144,144,15000
06/03/2016,ASBI,Asuransi Bintang Tbk.,470,484,470,484,11100
06/03/2016,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,100
06/03/2016,ASGR,Astra Graphia Tbk.,2080,2080,2080,2080,0
06/03/2016,ASII,Astra International Tbk.,6550,6650,6500,6600,13625600
06/03/2016,ASJT,Asuransi Jasa Tania Tbk.,224,228,224,224,316000
06/03/2016,ASMI,Asuransi Kresna Mitra Tbk.,1590,1605,1590,1605,709300
06/03/2016,ASRI,Alam Sutera Realty Tbk.,396,396,390,390,19145500
06/03/2016,ASRM,Asuransi Ramayana Tbk.,3300,3300,3200,3200,1900
06/03/2016,ASSA,Adi Sarana Armada Tbk.,116,117,116,117,883400
06/03/2016,ATIC,Anabatic Technologies Tbk.,640,640,640,640,0
06/03/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
06/03/2016,AUTO,Astra Otoparts Tbk.,1845,1850,1820,1850,67500
06/03/2016,BABP,Bank MNC Internasional Tbk.,73,73,71,72,1491400
06/03/2016,BACA,Bank Capital Indonesia Tbk.,204,204,202,202,1023100
06/03/2016,BAJA,Saranacentral Bajatama Tbk.,160,163,154,156,1033600
06/03/2016,BALI,Bali Towerindo Sentra Tbk.,980,980,980,980,27500
06/03/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,1100
06/03/2016,BATA,Sepatu Bata Tbk.,860,915,860,905,68400
06/03/2016,BAYU,Bayu Buana Tbk,1260,1260,1260,1260,0
06/03/2016,BBCA,Bank Central Asia Tbk.,13050,13150,13025,13125,10767900
06/03/2016,BBHI,Bank Harda Internasional Tbk.,100,100,100,100,100
06/03/2016,BBKP,Bank Bukopin Tbk.,555,570,555,560,1676900
06/03/2016,BBLD,Buana Finance Tbk.,1120,1120,1120,1120,0
06/03/2016,BBMD,Bank Mestika Dharma Tbk.,1545,1545,1545,1545,0
06/03/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,4710,4730,4670,4700,15443800
06/03/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
06/03/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10325,10450,10250,10400,12347500
06/03/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,55,58,52,57,2200
06/03/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1710,1715,1695,1700,7973800
06/03/2016,BBYB,Bank Yudha Bhakti Tbk.,172,174,165,166,572600
06/03/2016,BCAP,MNC Kapital Indonesia Tbk.,1640,1650,1620,1620,456400
06/03/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
06/03/2016,BCIP,Bumi Citra Permai Tbk.,905,915,905,915,18788000
06/03/2016,BDMN,Bank Danamon Indonesia Tbk.,3280,3500,3280,3500,3357300
06/03/2016,BEKS,Bank Pundi Indonesia Tbk.,72,73,71,71,19174600
06/03/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,278,280,272,272,22228600
06/03/2016,BFIN,BFI Finance  Indonesia Tbk.,2670,2670,2670,2670,0
06/03/2016,BGTG,Bank Ganesha Tbk.,103,108,102,105,616700
06/03/2016,BHIT,MNC Investama Tbk.,162,162,158,160,36670300
06/03/2016,BIKA,Binakarya Jaya Abadi Tbk.,865,900,820,880,15912800
06/03/2016,BIMA,Primarindo Asia Infrastructure Tbk.,352,352,352,352,0
06/03/2016,BINA,Bank Ina Perdana Tbk.,276,276,276,276,0
06/03/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,1200
06/03/2016,BIPP,Bhuwanatala Indah Permai Tbk.,84,89,82,84,135600
06/03/2016,BIRD,Blue Bird Tbk.,4300,4320,4200,4250,440000
06/03/2016,BISI,BISI International Tbk.,1715,1715,1690,1690,150200
06/03/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,995,1000,980,995,7997500
06/03/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,458,460,458,458,442700
06/03/2016,BKDP,Bukit Darmo Property Tbk,70,70,70,70,3000
06/03/2016,BKSL,Sentul City Tbk.,86,89,86,87,105944600
06/03/2016,BKSW,Bank QNB Indonesia Tbk.,328,356,328,356,5000
06/03/2016,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
06/03/2016,BLTZ,Graha Layar Prima Tbk.,6000,6000,6000,6000,0
06/03/2016,BMAS,Bank Maspion Indonesia Tbk.,336,336,336,336,10300
06/03/2016,BMRI,Bank Mandiri (Persero) Tbk.,9300,9300,9075,9125,10389800
06/03/2016,BMSR,Bintang Mitra Semestaraya Tbk,230,230,230,230,200
06/03/2016,BMTR,Global Mediacom Tbk.,1005,1030,1005,1025,5344000
06/03/2016,BNBA,Bank Bumi Arta Tbk.,193,193,193,193,1100
06/03/2016,BNBR,Bakrie & Brothers Tbk,50,50,50,50,100
06/03/2016,BNGA,Bank CIMB Niaga Tbk.,500,500,492,496,873400
06/03/2016,BNII,Bank Maybank Indonesia Tbk.,190,195,188,189,238700
06/03/2016,BNLI,Bank Permata Tbk.,640,675,590,590,63499700
06/03/2016,BOLT,Garuda Metalindo Tbk.,945,950,945,945,3577500
06/03/2016,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,0
06/03/2016,BPFI,Batavia Prosperindo Finance Tbk.,515,515,515,515,0
06/03/2016,BPII,Batavia Prosperindo Internasional Tbk.,3550,3550,3550,3550,0
06/03/2016,BRAM,Indo Kordsa Tbk.,6100,6100,6100,6100,1500
06/03/2016,BRAU,Berau Coal Energy Tbk.,82,82,82,82,0
06/03/2016,BRMS,Bumi Resources Minerals Tbk.,50,50,50,50,439300
06/03/2016,BRNA,Berlina Tbk.,895,895,895,895,100
06/03/2016,BRPT,Barito Pacific Tbk.,480,482,470,476,1306300
06/03/2016,BSDE,Bumi Serpong Damai Tbk.,1855,1860,1840,1855,42691000
06/03/2016,BSIM,Bank Sinarmas Tbk.,436,436,436,436,12000
06/03/2016,BSSR,Baramulti Suksessarana Tbk.,1205,1210,1205,1210,5800
06/03/2016,BSWD,Bank Of India Indonesia Tbk.,2440,2440,2280,2280,400
06/03/2016,BTEK,Bumi Teknokultura Unggul Tbk,1265,1265,1240,1250,21880500
06/03/2016,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
06/03/2016,BTON,Betonjaya Manunggal Tbk.,492,492,490,490,115200
06/03/2016,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,2540,2540,2500,2530,9000
06/03/2016,BUDI,Budi Starch & Sweetener Tbk.,71,72,70,72,584000
06/03/2016,BUKK,Bukaka Teknik Utama Tbk.,580,610,540,600,26200
06/03/2016,BULL,Buana Listya Tama Tbk.,102,102,102,102,0
06/03/2016,BUMI,Bumi Resources Tbk.,50,50,50,50,103000
06/03/2016,BUVA,Bukit Uluwatu Villa Tbk.,605,610,605,605,30000
06/03/2016,BVIC,Bank Victoria International Tbk.,98,99,97,98,658200
06/03/2016,BWPT,Eagle High Plantations Tbk.,250,254,242,244,34761700
06/03/2016,BYAN,Bayan Resources Tbk.,7900,7900,7900,7900,0
06/03/2016,CANI,Capitol Nusantara Indonesia Tbk.,263,263,263,263,0
06/03/2016,CASS,Cardig Aero Services Tbk.,1000,1000,1000,1000,100
06/03/2016,CEKA,Wilmar Cahaya Indonesia Tbk.,1080,1135,1080,1110,143300
06/03/2016,CENT,Centratama Telekomunikasi Indonesia Tbk.,154,154,154,154,100
06/03/2016,CFIN,Clipan Finance Indonesia Tbk.,252,258,252,252,68600
06/03/2016,CINT,Chitose Internasional Tbk.,332,332,330,330,5086700
06/03/2016,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
06/03/2016,CKRA,Cakra Mineral Tbk.,72,72,70,70,87700
06/03/2016,CLPI,Colorpak Indonesia Tbk.,865,875,830,830,12000
06/03/2016,CMNP,Citra Marga Nusaphala Persada Tbk.,1745,1755,1700,1735,62800
06/03/2016,CMPP,Rimau Multi Putra Pratama Tbk.,120,120,120,120,2600
06/03/2016,CNKO,Exploitasi Energi Indonesia Tbk.,84,85,82,84,13475800
06/03/2016,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
06/03/2016,CNTX,Century Textile Industry Tbk.,14550,14550,14550,14550,0
06/03/2016,COWL,Cowell Development Tbk.,595,600,590,595,2567200
06/03/2016,CPGT,Citra Maharlika Nusantara Corpora Tbk.,50,50,50,50,200
06/03/2016,CPIN,Charoen Pokphand Indonesia Tbk,3540,3560,3440,3460,4129500
06/03/2016,CPRO,Central Proteina Prima Tbk.,50,50,50,50,20900
06/03/2016,CSAP,Catur Sentosa Adiprana Tbk.,434,444,432,436,11106700
06/03/2016,CTBN,Citra Tubindo Tbk.,5550,5550,5550,5550,0
06/03/2016,CTRA,Ciputra Development Tbk.,1350,1420,1335,1375,18776900
06/03/2016,CTRP,Ciputra Property Tbk.,505,505,496,505,8366800
06/03/2016,CTRS,Ciputra Surya Tbk.,2060,2100,2040,2090,97300
06/03/2016,CTTH,Citatah Tbk.,70,70,70,70,0
06/03/2016,DAJK,Dwi Aneka Jaya Kemasindo Tbk.,78,80,77,78,7633800
06/03/2016,DART,Duta Anggada Realty Tbk.,410,410,410,410,0
06/03/2016,DEFI,Danasupra Erapacific Tbk,180,185,180,185,680500
06/03/2016,DEWA,Darma Henwa Tbk,50,50,50,50,0
06/03/2016,DGIK,Nusa Konstruksi Enjiniring Tbk.,70,71,68,69,3808000
06/03/2016,DILD,Intiland Development Tbk.,575,580,565,575,21831200
06/03/2016,DKFT,Central Omega Resources Tbk.,208,214,206,210,162600
06/03/2016,DLTA,Delta Djakarta Tbk.,5900,5900,5900,5900,5100
06/03/2016,DMAS,Puradelta Lestari Tbk.,202,206,202,202,7149300
06/03/2016,DNAR,Bank Dinar Indonesia Tbk.,134,136,134,135,2700
06/03/2016,DNET,Indoritel Makmur Internasional Tbk.,1105,1110,1105,1110,70500
06/03/2016,DOID,Delta Dunia Makmur Tbk.,143,148,142,147,114880900
06/03/2016,DPNS,Duta Pertiwi Nusantara Tbk.,350,350,350,350,0
06/03/2016,DPUM,Dua Putra Utama Makmur Tbk.,1195,1195,1175,1195,626400
06/03/2016,DSFI,Dharma Samudera Fishing Industries Tbk.,124,127,124,124,4901900
06/03/2016,DSNG,Dharma Satya Nusantara Tbk.,515,515,500,500,658100
06/03/2016,DSSA,Dian Swastatika Sentosa Tbk,10000,10000,10000,10000,0
06/03/2016,DUTI,Duta Pertiwi Tbk,6200,6200,6200,6200,0
06/03/2016,DVLA,Darya-Varia Laboratoria Tbk.,1475,1475,1425,1450,15700
06/03/2016,DYAN,Dyandra Media International Tbk.,60,60,59,60,1246100
06/03/2016,ECII,Electronic City Indonesia Tbk.,484,488,478,484,8800
06/03/2016,EKAD,Ekadharma International Tbk.,505,515,500,505,21400
06/03/2016,ELSA,Elnusa Tbk.,590,595,580,580,22975300
06/03/2016,ELTY,Bakrieland Development Tbk.,50,50,50,50,756300
06/03/2016,EMDE,Megapolitan Developments Tbk.,146,146,146,146,1700
06/03/2016,EMTK,Elang Mahkota Teknologi Tbk.,9225,9225,9225,9225,0
06/03/2016,ENRG,Energi Mega Persada Tbk.,50,50,50,50,7100
06/03/2016,EPMT,Enseval Putera Megatrading Tbk.,2600,2600,2600,2600,0
06/03/2016,ERAA,Erajaya Swasembada Tbk.,640,645,630,635,1226400
06/03/2016,ERTX,Eratex Djaja Tbk.,1300,1300,1300,1300,0
06/03/2016,ESSA,Surya Esa Perkasa Tbk.,1595,1595,1595,1595,0
06/03/2016,ESTI,Ever Shine Tex Tbk.,160,160,158,158,600
06/03/2016,ETWA,Eterindo Wahanatama Tbk,75,75,75,75,0
06/03/2016,EXCL,XL Axiata Tbk.,3520,3530,3400,3470,16672200
06/03/2016,FAST,Fast Food Indonesia Tbk.,1200,1250,1200,1250,200
06/03/2016,FASW,Fajar Surya Wisesa Tbk.,1670,1675,1670,1670,112900
06/03/2016,FISH,FKS Multi Agro Tbk.,1370,1370,1370,1370,0
06/03/2016,FMII,Fortune Mate Indonesia Tbk,460,460,460,460,190000
06/03/2016,FORU,Fortune Indonesia Tbk,680,680,595,595,700
06/03/2016,FPNI,Lotte Chemical Titan Tbk.,109,119,109,118,23600
06/03/2016,FREN,Smartfren Telecom Tbk.,72,74,70,70,2757400
06/03/2016,GAMA,Gading Development Tbk.,50,50,50,50,200
06/03/2016,GDST,Gunawan Dianjaya Steel Tbk.,62,62,60,60,182000
06/03/2016,GDYR,Goodyear Indonesia Tbk.,2200,2200,2200,2200,0
06/03/2016,GEMA,Gema Grahasarana Tbk.,380,398,380,398,151800
06/03/2016,GEMS,Golden Energy Mines Tbk.,1595,1595,1595,1595,0
06/03/2016,GGRM,Gudang Garam Tbk.,69200,70150,69200,69575,750500
06/03/2016,GIAA,Garuda Indonesia (Persero) Tbk.,496,496,486,488,17481300
06/03/2016,GJTL,Gajah Tunggal Tbk.,775,775,755,765,7794500
06/03/2016,GLOB,Global Teleshop Tbk.,442,442,442,442,2500
06/03/2016,GMCW,Grahamas Citrawisata Tbk.,860,860,860,860,0
06/03/2016,GMTD,Gowa Makassar Tourism Development Tbk.,6300,6300,6300,6300,0
06/03/2016,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,540,540,540,540,0
06/03/2016,GOLL,Golden Plantation Tbk.,132,140,131,131,7200
06/03/2016,GPRA,Perdana Gapuraprima Tbk.,212,218,210,214,1002900
06/03/2016,GREN,Evergreen Invesco Tbk.,138,138,138,138,266200
06/03/2016,GSMF,Equity Development Investment Tbk.,100,100,100,100,100
06/03/2016,GTBO,Garda Tujuh Buana Tbk,260,260,260,260,0
06/03/2016,GWSA,Greenwood Sejahtera Tbk.,158,158,151,157,54100
06/03/2016,GZCO,Gozco Plantations Tbk.,72,72,71,71,1851000
06/03/2016,HADE,HD Capital Tbk,69,71,69,69,122600
06/03/2016,HDFA,Radana Bhaskara Finance Tbk.,258,258,258,258,0
06/03/2016,HDTX,Panasia Indo Resources Tbk.,725,725,680,680,312000
06/03/2016,HERO,Hero Supermarket Tbk.,1140,1140,1140,1140,400
06/03/2016,HEXA,Hexindo Adiperkasa Tbk.,1870,1885,1850,1885,1600
06/03/2016,HITS,Humpuss Intermoda Transportasi Tbk.,755,755,745,745,4800
06/03/2016,HMSP,H.M. Sampoerna Tbk.,98225,98600,97250,98600,413300
06/03/2016,HOME,Hotel Mandarine Regency Tbk.,185,185,185,185,0
06/03/2016,HOTL,Saraswati Griya Lestari Tbk.,175,179,170,173,159491400
06/03/2016,HRUM,Harum Energy Tbk.,825,840,820,840,623300
06/03/2016,IATA,Indonesia Transport & Infrastructure Tbk,61,67,61,62,27711100
06/03/2016,IBFN,Intan Baruprana Finance Tbk.,143,143,143,143,0
06/03/2016,IBST,Inti Bangun Sejahtera Tbk.,2000,2350,2000,2300,1900
06/03/2016,ICBP,Indofood CBP Sukses Makmur Tbk.,15925,16175,15800,16075,1589400
06/03/2016,ICON,Island Concepts Indonesia Tbk.,290,290,290,290,100
06/03/2016,IDPR,Indonesia Pondasi Raya Tbk.,1465,1475,1460,1475,2489700
06/03/2016,IGAR,Champion Pacific Indonesia Tbk.,268,268,268,268,25900
06/03/2016,IIKP,Inti Agri Resources Tbk,3600,3600,3600,3600,430000
06/03/2016,IKAI,Intikeramik Alamasri Industri Tbk.,94,99,87,92,93200
06/03/2016,IKBI,Sumi Indo Kabel Tbk.,1040,1040,1040,1040,0
06/03/2016,IMAS,Indomobil Sukses Internasional Tbk.,1670,1670,1670,1670,500
06/03/2016,IMJS,Indomobil Multi Jasa Tbk.,189,193,186,193,10000
06/03/2016,IMPC,Impack Pratama Industri Tbk.,9625,9650,9625,9650,189800
06/03/2016,INAF,Indofarma Tbk.,1060,1120,1060,1105,5085400
06/03/2016,INAI,Indal Aluminium Industry Tbk.,370,370,370,370,800
06/03/2016,INCI,Intanwijaya Internasional Tbk,294,294,294,294,500
06/03/2016,INCO,Vale Indonesia Tbk.,1680,1685,1655,1660,2122600
06/03/2016,INDF,Indofood Sukses Makmur Tbk.,7175,7175,7125,7175,3791400
06/03/2016,INDR,Indo-Rama Synthetics Tbk.,775,775,775,775,100
06/03/2016,INDS,Indospring Tbk.,620,625,610,615,220900
06/03/2016,INDX,Tanah Laut Tbk,128,128,123,124,169700
06/03/2016,INDY,Indika Energy Tbk.,620,630,610,615,13500700
06/03/2016,INKP,Indah Kiat Pulp & Paper Tbk.,910,915,900,900,286000
06/03/2016,INPC,Bank Artha Graha Internasional Tbk.,73,75,72,74,10200
06/03/2016,INPP,Indonesian Paradise Property Tbk.,480,482,476,476,509300
06/03/2016,INRU,Toba Pulp Lestari Tbk.,370,370,304,310,532500
06/03/2016,INTA,Intraco Penta Tbk.,244,248,244,244,395300
06/03/2016,INTD,Inter Delta Tbk,400,400,400,400,0
06/03/2016,INTP,Indocement Tunggal Prakarsa Tbk.,16675,16675,16425,16425,929100
06/03/2016,INVESTOR33,idx : Indeks Investor33               ,337,340,338,339,1815769694640
06/03/2016,INVS,Inovisi Infracom Tbk.,117,117,117,117,0
06/03/2016,IPOL,Indopoly Swakarsa Industry Tbk.,102,103,100,101,1040600
06/03/2016,ISAT,Indosat Tbk.,6400,6425,6375,6400,461000
06/03/2016,ISSP,Steel Pipe Industry of Indonesia Tbk.,266,266,250,266,38217100
06/03/2016,ITMA,Sumber Energi Andalan Tbk.,13900,13900,13900,13900,0
06/03/2016,ITMG,Indo Tambangraya Megah Tbk.,8600,8725,8525,8675,1159400
06/03/2016,ITTG,Leo Investments Tbk.,82,82,82,82,0
06/03/2016,JAWA,Jaya Agra Wattie Tbk.,173,173,168,173,12500
06/03/2016,JECC,Jembo Cable Company Tbk.,2850,2850,2850,2850,0
06/03/2016,JIHD,Jakarta International Hotels & Developme,545,570,520,570,300
06/03/2016,JKON,Jaya Konstruksi Manggala Pratama Tbk.,780,780,780,780,0
06/03/2016,JKSW,Jakarta Kyoei Steel Works Tbk.,62,62,62,62,0
06/03/2016,JPFA,Japfa Comfeed Indonesia Tbk.,935,950,925,925,4908100
06/03/2016,JPRS,Jaya Pari Steel Tbk,133,133,127,127,125900
06/03/2016,JRPT,Jaya Real Property Tbk.,845,845,845,845,100
06/03/2016,JSMR,Jasa Marga (Persero) Tbk.,5300,5400,5300,5350,1634500
06/03/2016,JSPT,Jakarta Setiabudi Internasional Tbk.,935,935,935,935,0
06/03/2016,JTPE,Jasuindo Tiga Perkasa Tbk.,220,220,218,220,292900
06/03/2016,KAEF,Kimia Farma Tbk.,1200,1215,1190,1195,556700
06/03/2016,KARW,ICTSI Jasa Prima Tbk.,88,88,82,83,30200
06/03/2016,KBLI,KMI Wire & Cable Tbk.,204,206,199,200,240600
06/03/2016,KBLM,Kabelindo Murni Tbk.,160,175,147,147,1914000
06/03/2016,KBLV,First Media Tbk.,885,885,885,885,1500
06/03/2016,KBRI,Kertas Basuki Rachmat Indonesia Tbk.,50,51,50,50,3929400
06/03/2016,KDSI,Kedawung Setia Industrial Tbk.,260,280,260,280,300
06/03/2016,KIAS,Keramika Indonesia Assosiasi Tbk.,80,80,80,80,1000
06/03/2016,KICI,Kedaung Indah Can Tbk,222,250,222,250,800
06/03/2016,KIJA,Kawasan Industri Jababeka Tbk.,264,266,260,264,23854400
06/03/2016,KINO,Kino Indonesia Tbk.,5625,5675,5475,5550,1215700
06/03/2016,KKGI,Resource Alam Indonesia Tbk.,675,770,675,750,518300
06/03/2016,KLBF,Kalbe Farma Tbk.,1470,1470,1420,1435,39180500
06/03/2016,KOBX,Kobexindo Tractors Tbk.,120,120,120,120,12000
06/03/2016,KOIN,Kokoh Inti Arebama Tbk,242,242,242,242,0
06/03/2016,KONI,Perdana Bangun Pusaka Tbk,290,290,290,290,0
06/03/2016,KOPI,Mitra Energi Persada Tbk.,715,720,715,720,53200
06/03/2016,KPIG,MNC Land Tbk.,1235,1235,1235,1235,600
06/03/2016,KRAH,Grand Kartech Tbk.,2050,2060,2050,2060,49300
06/03/2016,KRAS,Krakatau Steel (Persero) Tbk.,550,565,550,550,5936200
06/03/2016,KREN,Kresna Graha Investama Tbk.,2280,2280,2270,2280,3747800
06/03/2016,LAMI,Lamicitra Nusantara Tbk.,308,308,308,308,0
06/03/2016,LAPD,Leyand International Tbk.,50,50,50,50,0
06/03/2016,LCGP,Eureka Prima Jakarta Tbk.,392,416,390,410,45557200
06/03/2016,LEAD,Logindo Samudramakmur Tbk.,152,175,152,175,12421900
06/03/2016,LINK,Link Net Tbk.,4240,4360,4150,4190,471000
06/03/2016,LION,Lion Metal Works Tbk.,970,970,970,970,0
06/03/2016,LMAS,Limas Indonesia Makmur Tbk,50,50,50,50,0
06/03/2016,LMPI,Langgeng Makmur Industri Tbk.,103,107,102,107,173600
06/03/2016,LMSH,Lionmesh Prima Tbk.,515,515,515,515,0
06/03/2016,LPCK,Lippo Cikarang Tbk,7200,7250,7100,7200,186800
06/03/2016,LPGI,Lippo General Insurance Tbk.,4800,4800,4800,4800,0
06/03/2016,LPIN,Multi Prima Sejahtera Tbk,4500,4500,4500,4500,0
06/03/2016,LPKR,Lippo Karawaci Tbk.,980,990,970,970,39226800
06/03/2016,LPLI,Star Pacific Tbk,226,226,226,226,0
06/03/2016,LPPF,Matahari Department Store Tbk.,18950,18975,18775,18975,2656300
06/03/2016,LPPS,Lippo Securities Tbk.,108,108,108,108,1000
06/03/2016,LRNA,Eka Sari Lorena Transport Tbk.,103,108,103,107,16200
06/03/2016,LSIP,PP London Sumatra Indonesia Tbk.,1560,1585,1525,1535,22933300
06/03/2016,LTLS,Lautan Luas Tbk.,376,382,358,360,6921600
06/03/2016,MAGP,Multi Agro Gemilang Plantation Tbk.,50,50,50,50,0
06/03/2016,MAIN,Malindo Feedmill Tbk.,1585,1590,1555,1575,2009200
06/03/2016,MAMI,Mas Murni Indonesia Tbk,50,50,50,50,5600
06/03/2016,MAMIP,Mas Murni Tbk (Saham Preferen),600,600,600,600,0
06/03/2016,MAPI,Mitra Adiperkasa Tbk.,3790,4030,3790,4000,4417900
06/03/2016,MARI,Mahaka Radio Integra Tbk.,850,850,850,850,2600
06/03/2016,MASA,Multistrada Arah Sarana Tbk.,199,199,199,199,0
06/03/2016,MAYA,Bank Mayapada Internasional Tbk.,1665,1665,1665,1665,0
06/03/2016,MBAP,Mitrabara Adiperdana Tbk.,1900,1900,1900,1900,100
06/03/2016,MBSS,Mitrabahtera Segara Sejati Tbk.,340,342,336,338,600400
06/03/2016,MBTO,Martina Berto Tbk.,153,165,153,160,1659000
06/03/2016,MCOR,Bank Windu Kentjana International Tbk.,296,296,274,288,41300
06/03/2016,MDIA,Intermedia Capital Tbk.,3350,3350,3350,3350,0
06/03/2016,MDKA,Merdeka Copper Gold Tbk.,1810,2000,1810,2000,26200
06/03/2016,MDLN,Modernland Realty Tbk.,368,372,362,368,3314800
