<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/27/2014,AALI,Astra Agro Lestari Tbk.,24250,24575,24250,24450,800900
11/27/2014,ABBA,Mahaka Media Tbk.,64,66,63,64,93200
11/27/2014,ABDA,Asuransi Bina Dana Arta Tbk.,6075,6075,6075,6075,92000
11/27/2014,ABMM,ABM Investama Tbk.,2750,2750,2750,2750,0
11/27/2014,ACES,Ace Hardware Indonesia Tbk.,800,805,795,800,14802000
11/27/2014,ACST,Acset Indonusa Tbk.,3280,3300,3270,3280,82800
11/27/2014,ADES,Akasha Wira International Tbk.,1410,1410,1380,1380,26900
11/27/2014,ADHI,Adhi Karya (Persero) Tbk.,2350,2359,2338,2342,14391703
11/27/2014,ADMF,Adira Dinamika Multi Finance Tbk.,7700,7850,7650,7700,23900
11/27/2014,ADMG,Polychem Indonesia Tbk,166,168,165,167,132100
11/27/2014,ADRO,Adaro Energy Tbk.,1105,1110,1090,1100,38719500
11/27/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,106,109,105,105,6564367
11/27/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,494
11/27/2014,AIMS,Akbar Indo Makmur Stimec Tbk,395,395,395,395,0
11/27/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2275,2285,2255,2275,4743100
11/27/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/27/2014,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,1000
11/27/2014,AKRA,AKR Corporindo Tbk.,4590,4675,4590,4650,13683200
11/27/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/27/2014,ALDO,Alkindo Naratama Tbk.,725,740,725,730,1029500
11/27/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
11/27/2014,ALMI,Alumindo Light Metal Industry Tbk.,254,254,251,254,642700
11/27/2014,ALTO,Tri Banyan Tirta Tbk.,343,343,340,343,532900
11/27/2014,AMAG,Asuransi Multi Artha Guna Tbk.,227,230,225,230,357000
11/27/2014,AMFG,Asahimas Flat Glass Tbk.,7775,7775,7475,7475,314600
11/27/2014,AMRT,Sumber Alfaria Trijaya Tbk.,510,525,510,525,425400
11/27/2014,ANJT,Austindo Nusantara Jaya Tbk.,1330,1395,1300,1300,10200
11/27/2014,ANTM,Aneka Tambang (Persero) Tbk.,819,827,819,823,7739196
11/27/2014,APEX,Apexindo Pratama Duta Tbk.,3455,3455,3455,3455,58800
11/27/2014,APIC,Pacific Strategic Financial Tbk.,545,550,545,550,15186600
11/27/2014,APII,Arita Prima Indonesia Tbk.,425,430,425,430,10000
11/27/2014,APLI,Asiaplast Industries Tbk.,87,87,75,84,32700
11/27/2014,APLN,Agung Podomoro Land Tbk.,345,346,341,344,23989400
11/27/2014,APOL,Arpeni Pratama Ocean Line Tbk.,56,61,54,58,70113400
11/27/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
11/27/2014,ARII,Atlas Resources Tbk.,319,333,319,333,12000
11/27/2014,ARNA,Arwana Citramulia Tbk.,910,915,905,910,954100
11/27/2014,ARTA,Arthavest Tbk,184,223,184,223,1600
11/27/2014,ARTI,Ratu Prabu Energi Tbk,100,101,99,99,1348800
11/27/2014,ASBI,Asuransi Bintang Tbk.,950,950,950,950,0
11/27/2014,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,100
11/27/2014,ASGR,Astra Graphia Tbk.,2160,2160,2060,2060,20700
11/27/2014,ASII,Astra International Tbk.,7025,7100,7025,7100,8172700
11/27/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
11/27/2014,ASMI,Asuransi Kresna Mitra Tbk.,540,545,540,540,1435500
11/27/2014,ASRI,Alam Sutera Realty Tbk.,510,520,505,520,113763900
11/27/2014,ASRM,Asuransi Ramayana Tbk.,1290,1290,1290,1290,0
11/27/2014,ASSA,Adi Sarana Armada Tbk.,176,177,170,174,1016100
11/27/2014,ATPK,Bara Jaya Internasional Tbk.,220,222,220,221,1195700
11/27/2014,AUTO,Astra Otoparts Tbk.,3805,3885,3805,3885,200
11/27/2014,BABP,Bank MNC Internasional Tbk.,107,107,104,106,32952150
11/27/2014,BACA,Bank Capital Indonesia Tbk.,86,92,86,92,1700
11/27/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
11/27/2014,BAJA,Saranacentral Bajatama Tbk.,265,265,261,262,756000
11/27/2014,BALI,Bali Towerindo Sentra Tbk.,430,430,430,430,10000
11/27/2014,BAPA,Bekasi Asri Pemula Tbk.,53,53,52,52,400
11/27/2014,BATA,Sepatu Bata Tbk.,1065,1070,1050,1065,70300
11/27/2014,BAYU,Bayu Buana Tbk,1150,1150,1150,1150,0
11/27/2014,BBCA,Bank Central Asia Tbk.,13300,13325,13050,13100,15265700
11/27/2014,BBKP,Bank Bukopin Tbk.,770,770,760,765,991600
11/27/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
11/27/2014,BBMD,Bank Mestika Dharma Tbk.,1610,1610,1610,1610,0
11/27/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5925,6100,5875,6025,21921100
11/27/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
11/27/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11500,11525,11425,11500,11212800
11/27/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,190,190,175,189,36400
11/27/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1115,1140,1115,1125,38721400
11/27/2014,BCAP,MNC Kapital Indonesia Tbk.,978,1007,978,998,38250
11/27/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
11/27/2014,BCIP,Bumi Citra Permai Tbk.,670,690,670,680,33829700
11/27/2014,BDMN,Bank Danamon Indonesia Tbk.,4140,4195,4135,4190,269800
11/27/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,80,80,80,80,30100
11/27/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,700,720,700,715,29213300
11/27/2014,BFIN,BFI Finance  Indonesia Tbk.,2145,2145,2145,2145,0
11/27/2014,BHIT,MNC Investama Tbk.,306,307,306,307,2807000
11/27/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
11/27/2014,BINA,Bank Ina Perdana Tbk.,260,260,260,260,0
11/27/2014,BIPI,Benakat Integra Tbk.,126,128,125,125,21579800
11/27/2014,BIPP,Bhuwanatala Indah Permai Tbk.,102,106,99,105,627978
11/27/2014,BIRD,Blue Bird Tbk.,7475,7475,7450,7475,355900
11/27/2014,BISI,BISI International Tbk.,545,550,525,530,3660800
11/27/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,805,815,795,805,22385900
11/27/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,432,452,432,448,44034000
11/27/2014,BKDP,Bukit Darmo Property Tbk,84,84,84,84,0
11/27/2014,BKSL,Sentul City Tbk.,106,107,104,106,96682200
11/27/2014,BKSW,Bank QNB Indonesia Tbk.,360,360,360,360,0
11/27/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
11/27/2014,BLTZ,Graha Layar Prima Tbk.,2900,2900,2900,2900,200
11/27/2014,BMAS,Bank Maspion Indonesia Tbk.,335,335,335,335,0
11/27/2014,BMRI,Bank Mandiri (Persero) Tbk.,10450,10525,10450,10475,10225900
11/27/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
11/27/2014,BMTR,Global Mediacom Tbk.,1650,1660,1635,1640,4017100
11/27/2014,BNBA,Bank Bumi Arta Tbk.,152,152,152,152,0
11/27/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,10400
11/27/2014,BNGA,Bank CIMB Niaga Tbk.,915,920,910,915,12100
11/27/2014,BNII,Bank Maybank Indonesia Tbk.,251,252,249,249,9276000
11/27/2014,BNLI,Bank Permata Tbk.,1570,1570,1530,1560,144900
11/27/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,50,51,50,50,5079400
11/27/2014,BPFI,Batavia Prosperindo Finance Tbk.,539,539,539,539,0
11/27/2014,BPII,Batavia Prosperindo Internasional Tbk.,1000,1000,1000,1000,0
11/27/2014,BRAM,Indo Kordsa Tbk.,4550,4550,4550,4550,100
11/27/2014,BRAU,Berau Coal Energy Tbk.,80,82,79,80,3815400
11/27/2014,BRMS,Bumi Resources Minerals Tbk.,349,358,340,357,20164200
11/27/2014,BRNA,Berlina Tbk.,730,730,725,725,44600
11/27/2014,BRPT,Barito Pacific Tbk.,297,310,295,300,366000
11/27/2014,BSDE,Bumi Serpong Damai Tbk.,1720,1740,1710,1735,19196400
11/27/2014,BSIM,Bank Sinarmas Tbk.,245,270,245,270,400
11/27/2014,BSSR,Baramulti Suksessarana Tbk.,1600,1600,1600,1600,3000
11/27/2014,BSWD,Bank Of India Indonesia Tbk.,1123,1123,1123,1123,0
