<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/11/2016,AALI,Astra Agro Lestari Tbk.,15300,15900,14925,15725,9180200
11/11/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,100
11/11/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
11/11/2016,ABMM,ABM Investama Tbk.,2300,2300,2300,2300,0
11/11/2016,ACES,Ace Hardware Indonesia Tbk.,855,855,810,825,5577800
11/11/2016,ACST,Acset Indonusa Tbk.,3200,3200,3000,3050,956000
11/11/2016,ADES,Akasha Wira International Tbk.,1150,1225,1100,1200,34500
11/11/2016,ADHI,Adhi Karya (Persero) Tbk.,2180,2190,2120,2140,16801500
11/11/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6200,6200,6175,6200,155000
11/11/2016,ADMG,Polychem Indonesia Tbk,136,136,130,133,995500
11/11/2016,ADRO,Adaro Energy Tbk.,1590,1695,1550,1660,118022100
11/11/2016,AGII,Aneka Gas Industri Tbk.,1100,1100,1045,1060,4758000
11/11/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,416,432,380,400,93442900
11/11/2016,AGRS,Bank Agris Tbk.,86,87,84,84,182200
11/11/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,190,210,189,210,30000
11/11/2016,AIMS,Akbar Indo Makmur Stimec Tbk,208,208,208,208,0
11/11/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2080,2100,1960,2020,9571600
11/11/2016,AKKU,Anugerah Kagum Karya Utama Tbk.,183,242,170,242,2300000
11/11/2016,AKPI,Argha Karya Prima Industry Tbk.,855,855,855,855,0
11/11/2016,AKRA,AKR Corporindo Tbk.,6775,6800,6500,6525,4886700
11/11/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/11/2016,ALDO,Alkindo Naratama Tbk.,610,610,610,610,0
11/11/2016,ALKA,Alakasa Industrindo Tbk,268,268,268,268,0
11/11/2016,ALMI,Alumindo Light Metal Industry Tbk.,179,179,179,179,20000
11/11/2016,ALTO,Tri Banyan Tirta Tbk.,328,328,328,328,0
11/11/2016,AMAG,Asuransi Multi Artha Guna Tbk.,368,368,362,362,173000
11/11/2016,AMFG,Asahimas Flat Glass Tbk.,6500,6500,6500,6500,500
11/11/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,232,254,232,252,755700
11/11/2016,AMRT,Sumber Alfaria Trijaya Tbk.,530,530,515,525,316900
11/11/2016,ANJT,Austindo Nusantara Jaya Tbk.,2000,2000,2000,2000,0
11/11/2016,ANTM,Aneka Tambang (Persero) Tbk.,885,910,865,900,133914300
11/11/2016,APEX,Apexindo Pratama Duta Tbk.,2460,2460,2380,2380,103900
11/11/2016,APIC,Pacific Strategic Financial Tbk.,312,320,298,302,2251200
11/11/2016,APII,Arita Prima Indonesia Tbk.,362,362,362,362,0
11/11/2016,APLI,Asiaplast Industries Tbk.,120,125,108,110,459000
11/11/2016,APLN,Agung Podomoro Land Tbk.,268,268,262,262,7844400
11/11/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
11/11/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
11/11/2016,ARII,Atlas Resources Tbk.,515,515,515,515,100
11/11/2016,ARNA,Arwana Citramulia Tbk.,570,570,520,525,1261700
11/11/2016,ARTA,Arthavest Tbk,300,300,300,300,0
11/11/2016,ARTI,Ratu Prabu Energi Tbk,50,50,50,50,136500
11/11/2016,ARTO,Bank Artos Indonesia Tbk.,155,155,155,155,0
11/11/2016,ASBI,Asuransi Bintang Tbk.,386,386,376,376,300
11/11/2016,ASDM,Asuransi Dayin Mitra Tbk.,965,965,965,965,0
11/11/2016,ASGR,Astra Graphia Tbk.,1920,1920,1880,1880,3000
11/11/2016,ASII,Astra International Tbk.,8050,8075,7700,7700,104109100
11/11/2016,ASJT,Asuransi Jasa Tania Tbk.,220,220,220,220,0
11/11/2016,ASMI,Asuransi Kresna Mitra Tbk.,456,462,446,462,6618700
11/11/2016,ASRI,Alam Sutera Realty Tbk.,416,416,400,402,48834600
11/11/2016,ASRM,Asuransi Ramayana Tbk.,2500,2500,2300,2300,5200
