<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/26/2015,AALI,Astra Agro Lestari Tbk.,23100,23400,22600,22800,604200
06/26/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,13300
06/26/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7750,7750,7750,7750,0
06/26/2015,ABMM,ABM Investama Tbk.,2995,2995,2995,2995,0
06/26/2015,ACES,Ace Hardware Indonesia Tbk.,635,645,635,640,5143700
06/26/2015,ACST,Acset Indonusa Tbk.,4355,4355,4300,4300,18800
06/26/2015,ADES,Akasha Wira International Tbk.,1395,1405,1395,1400,2938800
06/26/2015,ADHI,Adhi Karya (Persero) Tbk.,1782,1795,1761,1769,11633533
06/26/2015,ADMF,Adira Dinamika Multi Finance Tbk.,5025,5025,4900,4900,200
06/26/2015,ADMG,Polychem Indonesia Tbk,114,114,113,114,5900
06/26/2015,ADRO,Adaro Energy Tbk.,780,785,770,785,13424100
06/26/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,96,96,94,94,269500
06/26/2015,AGRS,Bank Agris Tbk.,125,125,125,125,0
06/26/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,180,189,180,189,1700
06/26/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
06/26/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1890,1895,1870,1880,1047400
06/26/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/26/2015,AKPI,Argha Karya Prima Industry Tbk.,590,600,590,600,2800
06/26/2015,AKRA,AKR Corporindo Tbk.,6100,6200,5900,6050,3106500
06/26/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/26/2015,ALDO,Alkindo Naratama Tbk.,730,730,730,730,138000
06/26/2015,ALKA,Alakasa Industrindo Tbk,765,765,765,765,0
06/26/2015,ALMI,Alumindo Light Metal Industry Tbk.,248,248,248,248,100
06/26/2015,ALTO,Tri Banyan Tirta Tbk.,353,355,353,355,533800
06/26/2015,AMAG,Asuransi Multi Artha Guna Tbk.,387,400,386,391,1027600
06/26/2015,AMFG,Asahimas Flat Glass Tbk.,7000,7200,6850,7025,107200
06/26/2015,AMRT,Sumber Alfaria Trijaya Tbk.,580,590,580,590,1300
06/26/2015,ANJT,Austindo Nusantara Jaya Tbk.,1200,1200,1200,1200,2000
06/26/2015,ANTM,Aneka Tambang (Persero) Tbk.,588,596,584,584,9478952
06/26/2015,APEX,Apexindo Pratama Duta Tbk.,3335,3335,3335,3335,3400
06/26/2015,APIC,Pacific Strategic Financial Tbk.,570,575,570,570,12525900
06/26/2015,APII,Arita Prima Indonesia Tbk.,300,300,300,300,0
06/26/2015,APLI,Asiaplast Industries Tbk.,73,73,70,72,60200
06/26/2015,APLN,Agung Podomoro Land Tbk.,385,386,379,380,7289400
06/26/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
06/26/2015,ARGO,Argo Pantes Tbk,850,850,850,850,0
06/26/2015,ARII,Atlas Resources Tbk.,410,420,410,420,123300
06/26/2015,ARNA,Arwana Citramulia Tbk.,580,580,565,575,252300
06/26/2015,ARTA,Arthavest Tbk,233,233,233,233,0
06/26/2015,ARTI,Ratu Prabu Energi Tbk,190,190,160,170,8189100
06/26/2015,ASBI,Asuransi Bintang Tbk.,441,441,441,441,0
06/26/2015,ASDM,Asuransi Dayin Mitra Tbk.,1050,1050,1050,1050,0
06/26/2015,ASGR,Astra Graphia Tbk.,1970,1970,1970,1970,3600
06/26/2015,ASII,Astra International Tbk.,6800,6950,6800,6825,25079300
06/26/2015,ASJT,Asuransi Jasa Tania Tbk.,140,140,140,140,0
06/26/2015,ASMI,Asuransi Kresna Mitra Tbk.,810,810,810,810,1193100
06/26/2015,ASRI,Alam Sutera Realty Tbk.,620,625,605,605,109674900
06/26/2015,ASRM,Asuransi Ramayana Tbk.,1385,1385,1385,1385,0
06/26/2015,ASSA,Adi Sarana Armada Tbk.,131,138,131,136,451000
06/26/2015,ATPK,Bara Jaya Internasional Tbk.,195,195,195,195,9500
06/26/2015,AUTO,Astra Otoparts Tbk.,2325,2345,2320,2345,1200
06/26/2015,BABP,Bank MNC Internasional Tbk.,86,89,85,86,5294100
06/26/2015,BACA,Bank Capital Indonesia Tbk.,193,194,193,193,3989100
06/26/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
06/26/2015,BAJA,Saranacentral Bajatama Tbk.,148,148,146,148,30500
06/26/2015,BALI,Bali Towerindo Sentra Tbk.,570,580,570,580,42000
06/26/2015,BAPA,Bekasi Asri Pemula Tbk.,50,51,50,50,540100
06/26/2015,BATA,Sepatu Bata Tbk.,1080,1080,1080,1080,0
06/26/2015,BAYU,Bayu Buana Tbk,1200,1200,1200,1200,0
06/26/2015,BBCA,Bank Central Asia Tbk.,13450,13750,13300,13550,13000700
06/26/2015,BBKP,Bank Bukopin Tbk.,665,670,660,670,1951700
06/26/2015,BBLD,Buana Finance Tbk.,1150,1150,1150,1150,0
06/26/2015,BBMD,Bank Mestika Dharma Tbk.,1700,1700,1700,1700,0
06/26/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,5250,5400,5250,5275,27839600
06/26/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2320,2320,2320,2320,0
06/26/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10150,10475,10150,10475,39298700
06/26/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,129,129,129,129,100
06/26/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1185,1190,1165,1170,11672700
06/26/2015,BBYB,Bank Yudha Bhakti Tbk.,87,87,85,86,15400
06/26/2015,BCAP,MNC Kapital Indonesia Tbk.,1827,1827,1817,1822,15758150
06/26/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
06/26/2015,BCIP,Bumi Citra Permai Tbk.,785,795,785,790,29143900
06/26/2015,BDMN,Bank Danamon Indonesia Tbk.,4315,4350,4200,4200,1515600
06/26/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,78,80,78,80,225500
06/26/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,418,419,411,411,12090500
06/26/2015,BFIN,BFI Finance  Indonesia Tbk.,2600,2600,2600,2600,65000
06/26/2015,BHIT,MNC Investama Tbk.,258,273,258,263,42413900
06/26/2015,BIMA,Primarindo Asia Infrastructure Tbk.,670,670,670,670,0
06/26/2015,BINA,Bank Ina Perdana Tbk.,265,280,260,260,1200
06/26/2015,BIPI,Benakat Integra Tbk.,68,69,67,67,24634300
06/26/2015,BIPP,Bhuwanatala Indah Permai Tbk.,115,121,113,116,1870530
06/26/2015,BIRD,Blue Bird Tbk.,7975,7975,7975,7975,400
06/26/2015,BISI,BISI International Tbk.,1600,1660,1600,1640,2489300
06/26/2015,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,875,875,865,865,5270600
06/26/2015,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,476,485,476,480,1651300
06/26/2015,BKDP,Bukit Darmo Property Tbk,92,92,92,92,800
06/26/2015,BKSL,Sentul City Tbk.,100,101,97,99,45234400
06/26/2015,BKSW,Bank QNB Indonesia Tbk.,450,450,450,450,0
06/26/2015,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
06/26/2015,BLTZ,Graha Layar Prima Tbk.,4100,4100,4100,4100,0
06/26/2015,BMAS,Bank Maspion Indonesia Tbk.,350,350,350,350,0
06/26/2015,BMRI,Bank Mandiri (Persero) Tbk.,10075,10150,9925,10100,10747000
06/26/2015,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
06/26/2015,BMTR,Global Mediacom Tbk.,1175,1200,1155,1155,8694800
06/26/2015,BNBA,Bank Bumi Arta Tbk.,169,169,169,169,0
