<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/30/2015,AALI,Astra Agro Lestari Tbk.,18075,18200,16950,16950,5516900
11/30/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,71500
11/30/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
11/30/2015,ABMM,ABM Investama Tbk.,2625,2625,2625,2625,0
11/30/2015,ACES,Ace Hardware Indonesia Tbk.,805,805,765,765,9078900
11/30/2015,ACST,Acset Indonusa Tbk.,3700,3750,3630,3750,572200
11/30/2015,ADES,Akasha Wira International Tbk.,1035,1240,1035,1165,414300
11/30/2015,ADHI,Adhi Karya (Persero) Tbk.,2200,2220,2160,2200,22838700
11/30/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3500,3500,3425,3425,54800
11/30/2015,ADMG,Polychem Indonesia Tbk,96,98,96,97,2480100
11/30/2015,ADRO,Adaro Energy Tbk.,555,565,525,550,97767700
11/30/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,100,100,90,98,12600
11/30/2015,AGRS,Bank Agris Tbk.,93,93,93,93,0
11/30/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,164,164,164,164,0
11/30/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
11/30/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1495,1495,1430,1460,1040700
11/30/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/30/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
11/30/2015,AKRA,AKR Corporindo Tbk.,6000,6125,5900,6100,125180400
11/30/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/30/2015,ALDO,Alkindo Naratama Tbk.,700,700,695,695,77900
11/30/2015,ALKA,Alakasa Industrindo Tbk,570,650,570,610,900
11/30/2015,ALMI,Alumindo Light Metal Industry Tbk.,209,209,209,209,0
11/30/2015,ALTO,Tri Banyan Tirta Tbk.,310,326,300,326,32900
11/30/2015,AMAG,Asuransi Multi Artha Guna Tbk.,364,364,364,364,0
11/30/2015,AMFG,Asahimas Flat Glass Tbk.,6950,7000,6950,6950,68200
11/30/2015,AMRT,Sumber Alfaria Trijaya Tbk.,540,580,540,580,40200
11/30/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
11/30/2015,ANTM,Aneka Tambang (Persero) Tbk.,334,335,315,315,140048700
11/30/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
11/30/2015,APIC,Pacific Strategic Financial Tbk.,635,635,630,630,1527900
11/30/2015,APII,Arita Prima Indonesia Tbk.,222,222,222,222,0
11/30/2015,APLI,Asiaplast Industries Tbk.,60,60,60,60,0
11/30/2015,APLN,Agung Podomoro Land Tbk.,285,294,281,294,17195600
