<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/29/2016,AALI,Astra Agro Lestari Tbk.,17125,17525,17125,17400,423200
03/29/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
03/29/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
03/29/2016,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,466300
03/29/2016,ACES,Ace Hardware Indonesia Tbk.,810,860,805,860,23888100
03/29/2016,ACST,Acset Indonusa Tbk.,3200,3550,3200,3400,72900
03/29/2016,ADES,Akasha Wira International Tbk.,1070,1070,1050,1050,3100
03/29/2016,ADHI,Adhi Karya (Persero) Tbk.,2660,2715,2660,2695,9003700
03/29/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3055,3100,3055,3080,26200
03/29/2016,ADMG,Polychem Indonesia Tbk,101,104,98,98,3180200
03/29/2016,ADRO,Adaro Energy Tbk.,665,670,650,650,25590300
03/29/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,91,92,90,92,233300
03/29/2016,AGRS,Bank Agris Tbk.,90,97,90,97,32300
03/29/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,174,174,174,174,0
03/29/2016,AIMS,Akbar Indo Makmur Stimec Tbk,470,470,470,470,0
03/29/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1185,1210,1180,1190,1252900
03/29/2016,AKKU,Alam Karya Unggul Tbk.,158,180,158,160,33400
03/29/2016,AKPI,Argha Karya Prima Industry Tbk.,890,890,890,890,0
03/29/2016,AKRA,AKR Corporindo Tbk.,6875,6950,6750,6875,10025600
03/29/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/29/2016,ALDO,Alkindo Naratama Tbk.,715,720,715,720,59300
03/29/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
03/29/2016,ALMI,Alumindo Light Metal Industry Tbk.,188,199,185,186,927100
03/29/2016,ALTO,Tri Banyan Tirta Tbk.,324,324,324,324,10000
03/29/2016,AMAG,Asuransi Multi Artha Guna Tbk.,351,360,351,355,38100
03/29/2016,AMFG,Asahimas Flat Glass Tbk.,6675,6675,6675,6675,0
03/29/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,118,120,116,120,28000
03/29/2016,AMRT,Sumber Alfaria Trijaya Tbk.,545,545,535,545,25800
03/29/2016,ANJT,Austindo Nusantara Jaya Tbk.,1755,1755,1755,1755,0
03/29/2016,ANTM,Aneka Tambang (Persero) Tbk.,460,468,456,456,80692300
03/29/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
03/29/2016,APIC,Pacific Strategic Financial Tbk.,620,625,620,625,1324500
03/29/2016,APII,Arita Prima Indonesia Tbk.,261,261,261,261,0
03/29/2016,APLI,Asiaplast Industries Tbk.,83,83,75,79,16700
03/29/2016,APLN,Agung Podomoro Land Tbk.,298,300,295,296,7153300
03/29/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
03/29/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
03/29/2016,ARII,Atlas Resources Tbk.,410,410,410,410,0
03/29/2016,ARNA,Arwana Citramulia Tbk.,590,600,585,585,438600
03/29/2016,ARTA,Arthavest Tbk,278,278,278,278,1000
03/29/2016,ARTI,Ratu Prabu Energi Tbk,173,173,171,172,32437400
03/29/2016,ARTO,Bank Artos Indonesia Tbk.,148,148,137,137,34600
03/29/2016,ASBI,Asuransi Bintang Tbk.,550,550,550,550,0
03/29/2016,ASDM,Asuransi Dayin Mitra Tbk.,1200,1200,1200,1200,1200
03/29/2016,ASGR,Astra Graphia Tbk.,1900,1950,1900,1950,7700
03/29/2016,ASII,Astra International Tbk.,7150,7225,7025,7075,37987300
03/29/2016,ASJT,Asuransi Jasa Tania Tbk.,185,185,185,185,0
03/29/2016,ASMI,Asuransi Kresna Mitra Tbk.,1410,1440,1410,1435,669000
03/29/2016,ASRI,Alam Sutera Realty Tbk.,375,382,375,377,21056700
03/29/2016,ASRM,Asuransi Ramayana Tbk.,3200,3200,3200,3200,0
03/29/2016,ASSA,Adi Sarana Armada Tbk.,116,125,115,116,24664800
03/29/2016,ATIC,Anabatic Technologies Tbk.,595,600,585,585,1777700
03/29/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
03/29/2016,AUTO,Astra Otoparts Tbk.,1855,1925,1855,1860,10600
03/29/2016,BABP,Bank MNC Internasional Tbk.,82,82,79,79,13648200
03/29/2016,BACA,Bank Capital Indonesia Tbk.,201,208,201,201,3797500
03/29/2016,BAJA,Saranacentral Bajatama Tbk.,98,113,98,106,684800
03/29/2016,BALI,Bali Towerindo Sentra Tbk.,975,980,975,975,28100
03/29/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,100
03/29/2016,BATA,Sepatu Bata Tbk.,870,895,835,840,10200
03/29/2016,BAYU,Bayu Buana Tbk,1320,1350,1320,1320,5100
03/29/2016,BBCA,Bank Central Asia Tbk.,13175,13225,13075,13075,17764500
03/29/2016,BBHI,Bank Harda Internasional Tbk.,95,109,95,109,500
