<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
12/23/2014,AALI,Astra Agro Lestari Tbk.,23000,23300,23000,23275,430100
12/23/2014,ABBA,Mahaka Media Tbk.,62,63,60,62,489700
12/23/2014,ABDA,Asuransi Bina Dana Arta Tbk.,6225,6225,6225,6225,500000
12/23/2014,ABMM,ABM Investama Tbk.,2925,2950,2800,2950,517500
12/23/2014,ACES,Ace Hardware Indonesia Tbk.,775,785,775,785,7436600
12/23/2014,ACST,Acset Indonusa Tbk.,3750,3920,3750,3800,2100100
12/23/2014,ADES,Akasha Wira International Tbk.,1360,1400,1360,1360,333600
12/23/2014,ADHI,Adhi Karya (Persero) Tbk.,2550,2651,2537,2639,142236305
12/23/2014,ADMF,Adira Dinamika Multi Finance Tbk.,7125,7400,7125,7250,14100
12/23/2014,ADMG,Polychem Indonesia Tbk,179,179,170,170,562700
12/23/2014,ADRO,Adaro Energy Tbk.,1060,1065,1050,1055,10456300
12/23/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,108,109,106,106,5093433
12/23/2014,AGRS,Bank Agris Tbk.,252,252,206,210,26042900
12/23/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,191,203,180,203,208518
12/23/2014,AIMS,Akbar Indo Makmur Stimec Tbk,375,375,375,375,0
12/23/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2115,2135,2100,2115,2425200
12/23/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
12/23/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
12/23/2014,AKRA,AKR Corporindo Tbk.,4200,4255,4175,4205,12984600
12/23/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
12/23/2014,ALDO,Alkindo Naratama Tbk.,760,770,760,760,699600
12/23/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
12/23/2014,ALMI,Alumindo Light Metal Industry Tbk.,260,260,253,254,81400
12/23/2014,ALTO,Tri Banyan Tirta Tbk.,350,360,350,355,454800
12/23/2014,AMAG,Asuransi Multi Artha Guna Tbk.,235,236,235,235,100000
12/23/2014,AMFG,Asahimas Flat Glass Tbk.,7850,8150,7850,8100,1045800
12/23/2014,AMRT,Sumber Alfaria Trijaya Tbk.,490,500,490,495,9257400
12/23/2014,ANJT,Austindo Nusantara Jaya Tbk.,1325,1325,1325,1325,0
12/23/2014,ANTM,Aneka Tambang (Persero) Tbk.,823,869,823,861,73476016
12/23/2014,APEX,Apexindo Pratama Duta Tbk.,3000,3100,3000,3100,2200
12/23/2014,APIC,Pacific Strategic Financial Tbk.,560,565,560,565,25161400
12/23/2014,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
12/23/2014,APLI,Asiaplast Industries Tbk.,81,86,81,86,55100
12/23/2014,APLN,Agung Podomoro Land Tbk.,338,340,325,326,36400900
12/23/2014,APOL,Arpeni Pratama Ocean Line Tbk.,72,80,72,75,76327200
12/23/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
12/23/2014,ARII,Atlas Resources Tbk.,385,399,380,399,120100
12/23/2014,ARNA,Arwana Citramulia Tbk.,860,860,830,840,2349100
12/23/2014,ARTA,Arthavest Tbk,285,350,285,340,1025000
12/23/2014,ARTI,Ratu Prabu Energi Tbk,100,101,100,101,2617000
12/23/2014,ASBI,Asuransi Bintang Tbk.,950,950,950,950,0
12/23/2014,ASDM,Asuransi Dayin Mitra Tbk.,1150,1150,1150,1150,0
12/23/2014,ASGR,Astra Graphia Tbk.,1910,1910,1900,1910,767200
12/23/2014,ASII,Astra International Tbk.,7225,7325,7225,7275,17248300
12/23/2014,ASJT,Asuransi Jasa Tania Tbk.,153,175,138,146,876000
12/23/2014,ASMI,Asuransi Kresna Mitra Tbk.,540,540,525,530,1200400
12/23/2014,ASRI,Alam Sutera Realty Tbk.,530,530,520,525,35112700
12/23/2014,ASRM,Asuransi Ramayana Tbk.,1285,1285,1285,1285,0
12/23/2014,ASSA,Adi Sarana Armada Tbk.,171,171,168,170,917400
12/23/2014,ATPK,Bara Jaya Internasional Tbk.,211,211,209,209,618300
12/23/2014,AUTO,Astra Otoparts Tbk.,3870,3950,3800,3950,34600
12/23/2014,BABP,Bank MNC Internasional Tbk.,94,97,93,95,24245900
12/23/2014,BACA,Bank Capital Indonesia Tbk.,89,89,89,89,100
12/23/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
12/23/2014,BAJA,Saranacentral Bajatama Tbk.,300,313,295,296,4607200
12/23/2014,BALI,Bali Towerindo Sentra Tbk.,400,400,400,400,8500
12/23/2014,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,1000
12/23/2014,BATA,Sepatu Bata Tbk.,1140,1140,1100,1130,20700
12/23/2014,BAYU,Bayu Buana Tbk,990,990,915,950,9700
12/23/2014,BBCA,Bank Central Asia Tbk.,13200,13200,13125,13150,4226400
12/23/2014,BBKP,Bank Bukopin Tbk.,745,745,740,745,1216200
12/23/2014,BBLD,Buana Finance Tbk.,2500,2500,2500,2500,0
12/23/2014,BBMD,Bank Mestika Dharma Tbk.,1590,1590,1590,1590,22500
12/23/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,6125,6175,6075,6075,13114600
12/23/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
12/23/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11675,11725,11625,11700,12269900
12/23/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,199,199,183,187,28600
12/23/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1185,1210,1180,1190,21120800
12/23/2014,BCAP,MNC Kapital Indonesia Tbk.,899,973,889,948,608600
12/23/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
12/23/2014,BCIP,Bumi Citra Permai Tbk.,740,745,740,745,23457900
12/23/2014,BDMN,Bank Danamon Indonesia Tbk.,4410,4495,4400,4430,1063000
12/23/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,78,85,78,80,583400
12/23/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,730,730,720,720,5828500
12/23/2014,BFIN,BFI Finance  Indonesia Tbk.,2450,2500,2450,2475,322400
12/23/2014,BHIT,MNC Investama Tbk.,245,278,237,272,130023200
12/23/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
12/23/2014,BINA,Bank Ina Perdana Tbk.,245,245,245,245,0
12/23/2014,BIPI,Benakat Integra Tbk.,121,124,120,120,6053500
12/23/2014,BIPP,Bhuwanatala Indah Permai Tbk.,104,105,102,102,208756
12/23/2014,BIRD,Blue Bird Tbk.,9350,9725,9350,9475,548500
12/23/2014,BISI,BISI International Tbk.,790,800,775,775,2078200
12/23/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,740,745,735,740,8675900
12/23/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,461,465,459,462,1983100
12/23/2014,BKDP,Bukit Darmo Property Tbk,100,100,99,100,3373100
12/23/2014,BKSL,Sentul City Tbk.,104,106,103,104,42774100
12/23/2014,BKSW,Bank QNB Indonesia Tbk.,350,350,350,350,0
12/23/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
12/23/2014,BLTZ,Graha Layar Prima Tbk.,3000,3000,3000,3000,0
12/23/2014,BMAS,Bank Maspion Indonesia Tbk.,322,400,322,340,284600
12/23/2014,BMRI,Bank Mandiri (Persero) Tbk.,10700,10725,10600,10600,7985200
12/23/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
12/23/2014,BMTR,Global Mediacom Tbk.,1410,1460,1410,1410,8230300
12/23/2014,BNBA,Bank Bumi Arta Tbk.,155,155,155,155,200
12/23/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,200
12/23/2014,BNGA,Bank CIMB Niaga Tbk.,860,865,850,855,93500
12/23/2014,BNII,Bank Maybank Indonesia Tbk.,218,218,210,211,845400
12/23/2014,BNLI,Bank Permata Tbk.,1490,1550,1490,1500,4300
12/23/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,53,53,50,50,44882900
12/23/2014,BPFI,Batavia Prosperindo Finance Tbk.,560,560,550,550,4600
12/23/2014,BPII,Batavia Prosperindo Internasional Tbk.,1600,1600,1600,1600,400
12/23/2014,BRAM,Indo Kordsa Tbk.,4500,4500,4500,4500,0
12/23/2014,BRAU,Berau Coal Energy Tbk.,67,71,60,63,44743900
12/23/2014,BRMS,Bumi Resources Minerals Tbk.,268,275,262,275,1816300
12/23/2014,BRNA,Berlina Tbk.,710,710,700,705,102000
12/23/2014,BRPT,Barito Pacific Tbk.,300,300,293,299,114900
12/23/2014,BSDE,Bumi Serpong Damai Tbk.,1800,1820,1780,1795,7847800
12/23/2014,BSIM,Bank Sinarmas Tbk.,315,320,315,320,966400
12/23/2014,BSSR,Baramulti Suksessarana Tbk.,1590,1590,1590,1590,0
12/23/2014,BSWD,Bank Of India Indonesia Tbk.,1100,1100,1100,1100,0
12/23/2014,BTEK,Bumi Teknokultura Unggul Tbk,1375,1380,1225,1230,1066000
12/23/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
12/23/2014,BTON,Betonjaya Manunggal Tbk.,550,550,550,550,0
