<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/06/2014,AALI,Astra Agro Lestari Tbk.,22275,22300,22025,22100,1207500
10/06/2014,ABBA,Mahaka Media Tbk.,69,69,67,67,11300
10/06/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5400,5400,5400,5400,0
10/06/2014,ABMM,ABM Investama Tbk.,2800,2800,2650,2650,10100
10/06/2014,ACES,Ace Hardware Indonesia Tbk.,850,870,850,855,15037700
10/06/2014,ACST,Acset Indonusa Tbk.,3300,3300,3300,3300,0
10/06/2014,ADES,Akasha Wira International Tbk.,1445,1475,1400,1420,21500
10/06/2014,ADHI,Adhi Karya (Persero) Tbk.,2253,2265,2155,2193,17370665
10/06/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11200,11200,11150,11200,10200
10/06/2014,ADMG,Polychem Indonesia Tbk,178,182,172,180,52500
10/06/2014,ADRO,Adaro Energy Tbk.,1115,1145,1090,1140,38050400
10/06/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,106,108,104,107,1444100
10/06/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,203,203,203,203,0
10/06/2014,AIMS,Akbar Indo Makmur Stimec Tbk,389,389,389,389,1000
10/06/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2230,2230,2165,2185,3191700
10/06/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/06/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,0
10/06/2014,AKRA,AKR Corporindo Tbk.,5175,5225,5050,5050,3438700
10/06/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/06/2014,ALDO,Alkindo Naratama Tbk.,690,705,685,700,5088800
10/06/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
10/06/2014,ALMI,Alumindo Light Metal Industry Tbk.,285,290,285,286,10400
10/06/2014,ALTO,Tri Banyan Tirta Tbk.,355,360,354,360,713500
10/06/2014,AMAG,Asuransi Multi Artha Guna Tbk.,230,233,228,233,183400
10/06/2014,AMFG,Asahimas Flat Glass Tbk.,7100,7100,7000,7000,15600
10/06/2014,AMRT,Sumber Alfaria Trijaya Tbk.,500,570,500,570,533800
10/06/2014,ANJT,Austindo Nusantara Jaya Tbk.,1070,1150,1070,1150,100000
10/06/2014,ANTM,Aneka Tambang (Persero) Tbk.,869,878,857,857,8505604
10/06/2014,APEX,Apexindo Pratama Duta Tbk.,3635,3640,3635,3640,80800
10/06/2014,APIC,Pacific Strategic Financial Tbk.,525,535,525,535,14091900
10/06/2014,APII,Arita Prima Indonesia Tbk.,425,425,319,350,203300
10/06/2014,APLI,Asiaplast Industries Tbk.,77,77,77,77,0
10/06/2014,APLN,Agung Podomoro Land Tbk.,331,333,323,330,35278500
