<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/30/2016,AALI,Astra Agro Lestari Tbk.,15000,15100,14800,14825,1137200
09/30/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
09/30/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6550,6550,6550,6550,0
09/30/2016,ABMM,ABM Investama Tbk.,2430,2430,2430,2430,0
09/30/2016,ACES,Ace Hardware Indonesia Tbk.,910,910,875,875,4172500
09/30/2016,ACST,Acset Indonusa Tbk.,2900,2930,2850,2870,242300
09/30/2016,ADES,Akasha Wira International Tbk.,1300,1300,1295,1300,5000
09/30/2016,ADHI,Adhi Karya (Persero) Tbk.,2380,2420,2360,2360,15033600
09/30/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6200,6300,6150,6150,80100
09/30/2016,ADMG,Polychem Indonesia Tbk,159,159,153,155,137800
09/30/2016,ADRO,Adaro Energy Tbk.,1270,1270,1205,1205,39165800
09/30/2016,AGII,Aneka Gas Industri Tbk.,1150,1160,1145,1160,25401400
09/30/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,330,352,328,330,41705200
09/30/2016,AGRS,Bank Agris Tbk.,91,93,91,93,24700
09/30/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,184,185,184,185,1400
09/30/2016,AIMS,Akbar Indo Makmur Stimec Tbk,228,268,228,268,200
09/30/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2020,2060,1950,1950,1462000
09/30/2016,AKKU,Alam Karya Unggul Tbk.,226,226,226,226,14500
09/30/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
09/30/2016,AKRA,AKR Corporindo Tbk.,6575,6575,6450,6450,2887400
09/30/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/30/2016,ALDO,Alkindo Naratama Tbk.,715,715,715,715,0
09/30/2016,ALKA,Alakasa Industrindo Tbk,300,300,300,300,0
09/30/2016,ALMI,Alumindo Light Metal Industry Tbk.,180,180,180,180,0
09/30/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,328,330,243800
09/30/2016,AMAG,Asuransi Multi Artha Guna Tbk.,340,406,340,400,23511200
09/30/2016,AMFG,Asahimas Flat Glass Tbk.,6950,6950,6950,6950,300
09/30/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,150,165,150,164,5027400
09/30/2016,AMRT,Sumber Alfaria Trijaya Tbk.,525,525,520,525,638100
09/30/2016,ANJT,Austindo Nusantara Jaya Tbk.,1950,1950,1950,1950,0
09/30/2016,ANTM,Aneka Tambang (Persero) Tbk.,825,850,805,820,279351200
09/30/2016,APEX,Apexindo Pratama Duta Tbk.,3280,3280,3270,3270,37300
09/30/2016,APIC,Pacific Strategic Financial Tbk.,515,515,500,515,1207100
09/30/2016,APII,Arita Prima Indonesia Tbk.,368,368,368,368,0
09/30/2016,APLI,Asiaplast Industries Tbk.,97,97,94,94,975400
09/30/2016,APLN,Agung Podomoro Land Tbk.,292,292,288,288,10557400
09/30/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
09/30/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
09/30/2016,ARII,Atlas Resources Tbk.,500,500,500,500,0
09/30/2016,ARNA,Arwana Citramulia Tbk.,570,575,565,570,616500
09/30/2016,ARTA,Arthavest Tbk,300,300,300,300,0
09/30/2016,ARTI,Ratu Prabu Energi Tbk,75,77,68,68,21933400
09/30/2016,ARTO,Bank Artos Indonesia Tbk.,149,149,149,149,0
09/30/2016,ASBI,Asuransi Bintang Tbk.,440,440,440,440,100
09/30/2016,ASDM,Asuransi Dayin Mitra Tbk.,945,945,945,945,0
09/30/2016,ASGR,Astra Graphia Tbk.,2060,2080,2050,2070,302500
09/30/2016,ASII,Astra International Tbk.,8500,8650,8225,8250,53471300
09/30/2016,ASJT,Asuransi Jasa Tania Tbk.,210,210,210,210,0
09/30/2016,ASMI,Asuransi Kresna Mitra Tbk.,408,414,408,414,2655000
09/30/2016,ASRI,Alam Sutera Realty Tbk.,472,480,462,462,44092800
09/30/2016,ASRM,Asuransi Ramayana Tbk.,2490,2490,2490,2490,0
09/30/2016,ASSA,Adi Sarana Armada Tbk.,195,199,191,195,3273800
09/30/2016,ATIC,Anabatic Technologies Tbk.,705,735,705,735,170600
09/30/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
09/30/2016,AUTO,Astra Otoparts Tbk.,2360,2380,2340,2340,83500
09/30/2016,BABP,Bank MNC Internasional Tbk.,98,98,73,75,49554900
09/30/2016,BACA,Bank Capital Indonesia Tbk.,202,210,202,210,6680800
09/30/2016,BAJA,Saranacentral Bajatama Tbk.,306,358,306,350,64164600
09/30/2016,BALI,Bali Towerindo Sentra Tbk.,955,960,945,960,49300
09/30/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
09/30/2016,BATA,Sepatu Bata Tbk.,795,795,795,795,1900
09/30/2016,BAYU,Bayu Buana Tbk,1080,1080,1080,1080,1000
09/30/2016,BBCA,Bank Central Asia Tbk.,15975,16000,15500,15700,29338900
09/30/2016,BBHI,Bank Harda Internasional Tbk.,82,82,82,82,30500
09/30/2016,BBKP,Bank Bukopin Tbk.,625,625,605,610,6439300
09/30/2016,BBLD,Buana Finance Tbk.,1000,1000,1000,1000,0
09/30/2016,BBMD,Bank Mestika Dharma Tbk.,1570,1570,1570,1570,0
09/30/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,5600,5625,5500,5550,23008500
09/30/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1910,1910,1910,1910,0
09/30/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,12100,12250,12075,12200,22375700
09/30/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,50,50,50,50,50000
09/30/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1965,1965,1915,1920,22876100
09/30/2016,BBYB,Bank Yudha Bhakti Tbk.,294,294,288,292,5594200
09/30/2016,BCAP,MNC Kapital Indonesia Tbk.,1570,1620,1570,1620,37500
09/30/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
09/30/2016,BCIP,Bumi Citra Permai Tbk.,650,650,585,585,653200
09/30/2016,BDMN,Bank Danamon Indonesia Tbk.,4050,4070,3970,4050,2764700
09/30/2016,BEKS,Bank Pundi Indonesia Tbk.,59,61,57,58,253092800
09/30/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,302,304,296,296,36022700
09/30/2016,BFIN,BFI Finance  Indonesia Tbk.,3200,3300,3200,3300,100100
09/30/2016,BGTG,Bank Ganesha Tbk.,88,97,87,97,963800
09/30/2016,BHIT,MNC Investama Tbk.,144,145,137,145,35937100
09/30/2016,BIKA,Binakarya Jaya Abadi Tbk.,545,555,535,535,2618200
09/30/2016,BIMA,Primarindo Asia Infrastructure Tbk.,165,165,165,165,0
09/30/2016,BINA,Bank Ina Perdana Tbk.,228,228,228,228,5100
09/30/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,600
09/30/2016,BIPP,Bhuwanatala Indah Permai Tbk.,94,94,93,94,5200
09/30/2016,BIRD,Blue Bird Tbk.,3040,3040,2900,2950,421800
09/30/2016,BISI,BISI International Tbk.,1870,1870,1800,1800,440800
09/30/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1660,1660,1610,1610,5825000
09/30/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,570,570,555,565,20798400
09/30/2016,BKDP,Bukit Darmo Property Tbk,78,78,77,77,300
09/30/2016,BKSL,Sentul City Tbk.,95,95,92,93,49444700
09/30/2016,BKSW,Bank QNB Indonesia Tbk.,312,350,312,350,26000
09/30/2016,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
09/30/2016,BLTZ,Graha Layar Prima Tbk.,4450,4450,4450,4450,0
09/30/2016,BMAS,Bank Maspion Indonesia Tbk.,352,410,352,358,140700
09/30/2016,BMRI,Bank Mandiri (Persero) Tbk.,11350,11375,11150,11200,33508500
09/30/2016,BMSR,Bintang Mitra Semestaraya Tbk,110,110,110,110,5000
09/30/2016,BMTR,Global Mediacom Tbk.,905,920,890,890,12223000
09/30/2016,BNBA,Bank Bumi Arta Tbk.,195,195,194,194,100000
09/30/2016,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
09/30/2016,BNGA,Bank CIMB Niaga Tbk.,865,865,825,830,17482700
09/30/2016,BNII,Bank Maybank Indonesia Tbk.,352,360,340,340,8112600
09/30/2016,BNLI,Bank Permata Tbk.,615,625,610,610,3118000
09/30/2016,BOLT,Garuda Metalindo Tbk.,725,755,725,735,3190800
09/30/2016,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,0
09/30/2016,BPFI,Batavia Prosperindo Finance Tbk.,498,498,498,498,0
09/30/2016,BPII,Batavia Prosperindo Internasional Tbk.,3550,3550,3550,3550,0
09/30/2016,BRAM,Indo Kordsa Tbk.,7400,7400,7400,7400,100
09/30/2016,BRAU,Berau Coal Energy Tbk.,82,82,82,82,0
09/30/2016,BRMS,Bumi Resources Minerals Tbk.,50,50,50,50,10700
09/30/2016,BRNA,Berlina Tbk.,995,995,990,990,425000
09/30/2016,BRPT,Barito Pacific Tbk.,955,1020,955,975,28853100
09/30/2016,BSDE,Bumi Serpong Damai Tbk.,2180,2200,2160,2200,27552100
09/30/2016,BSIM,Bank Sinarmas Tbk.,800,805,795,800,269000
09/30/2016,BSSR,Baramulti Suksessarana Tbk.,1405,1405,1405,1405,0
09/30/2016,BSWD,Bank Of India Indonesia Tbk.,2080,2080,2080,2080,2700
09/30/2016,BTEK,Bumi Teknokultura Unggul Tbk,940,1175,910,1175,8982900
09/30/2016,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
09/30/2016,BTON,Betonjaya Manunggal Tbk.,137,141,135,138,94500
09/30/2016,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,2480,2570,2480,2560,66800
09/30/2016,BUDI,Budi Starch & Sweetener Tbk.,94,94,88,89,3525600
09/30/2016,BUKK,Bukaka Teknik Utama Tbk.,770,770,725,765,9100
09/30/2016,BULL,Buana Listya Tama Tbk.,100,100,100,100,0
09/30/2016,BUMI,Bumi Resources Tbk.,68,68,68,68,0
09/30/2016,BUVA,Bukit Uluwatu Villa Tbk.,595,595,570,570,11000
09/30/2016,BVIC,Bank Victoria International Tbk.,98,99,98,99,500
09/30/2016,BWPT,Eagle High Plantations Tbk.,192,194,189,189,10635800
09/30/2016,BYAN,Bayan Resources Tbk.,6800,6800,6800,6800,0
09/30/2016,CANI,Capitol Nusantara Indonesia Tbk.,300,350,300,350,500
09/30/2016,CASA,Capital Financial Indonesia Tbk.,444,444,438,438,67594000
09/30/2016,CASS,Cardig Aero Services Tbk.,930,930,930,930,2700
09/30/2016,CEKA,Wilmar Cahaya Indonesia Tbk.,1285,1285,1250,1250,58400
09/30/2016,CENT,Centratama Telekomunikasi Indonesia Tbk.,113,113,113,113,100
09/30/2016,CFIN,Clipan Finance Indonesia Tbk.,258,258,256,256,22600
09/30/2016,CINT,Chitose Internasional Tbk.,328,328,326,326,3377600
09/30/2016,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
09/30/2016,CKRA,Cakra Mineral Tbk.,67,67,67,67,0
09/30/2016,CLPI,Colorpak Indonesia Tbk.,965,965,950,955,34200
09/30/2016,CMNP,Citra Marga Nusaphala Persada Tbk.,1480,1520,1480,1505,8800
09/30/2016,CMPP,Rimau Multi Putra Pratama Tbk.,119,119,119,119,7000
09/30/2016,CNKO,Exploitasi Energi Indonesia Tbk.,51,51,50,50,45013200
09/30/2016,CNTB,Saham Seri B ( Centex Tbk ),250,250,250,250,0
09/30/2016,CNTX,Century Textile Industry Tbk.,895,895,895,895,0
09/30/2016,COWL,Cowell Development Tbk.,980,985,960,960,2464900
09/30/2016,CPGT,Citra Maharlika Nusantara Corpora Tbk.,50,50,50,50,0
09/30/2016,CPIN,Charoen Pokphand Indonesia Tbk,3660,3670,3500,3500,5792100
09/30/2016,CPRO,Central Proteina Prima Tbk.,52,53,50,51,48674500
09/30/2016,CSAP,Catur Sentosa Adiprana Tbk.,418,428,418,420,8379400
09/30/2016,CTBN,Citra Tubindo Tbk.,5550,5550,5550,5550,0
09/30/2016,CTRA,Ciputra Development Tbk.,1680,1680,1590,1590,21634300
09/30/2016,CTRP,Ciputra Property Tbk.,660,660,640,645,6667500
09/30/2016,CTRS,Ciputra Surya Tbk.,2760,2760,2700,2700,2240500
09/30/2016,CTTH,Citatah Tbk.,81,81,81,81,200
09/30/2016,DAJK,Dwi Aneka Jaya Kemasindo Tbk.,60,60,57,58,1081000
09/30/2016,DART,Duta Anggada Realty Tbk.,430,460,408,460,67200
09/30/2016,DAYA,Duta Intidaya Tbk.,186,186,185,185,72500
09/30/2016,DEFI,Danasupra Erapacific Tbk,840,870,840,870,314800
09/30/2016,DEWA,Darma Henwa Tbk,50,50,50,50,0
09/30/2016,DGIK,Nusa Konstruksi Enjiniring Tbk.,54,54,52,52,4762100
09/30/2016,DILD,Intiland Development Tbk.,635,635,585,600,27752300
09/30/2016,DKFT,Central Omega Resources Tbk.,320,320,310,316,65200
09/30/2016,DLTA,Delta Djakarta Tbk.,5500,5500,5500,5500,100
09/30/2016,DMAS,Puradelta Lestari Tbk.,246,246,242,246,13155800
09/30/2016,DNAR,Bank Dinar Indonesia Tbk.,155,155,155,155,0
09/30/2016,DNET,Indoritel Makmur Internasional Tbk.,1050,1080,1050,1080,1273200
09/30/2016,DOID,Delta Dunia Makmur Tbk.,232,238,226,226,15812800
09/30/2016,DPNS,Duta Pertiwi Nusantara Tbk.,414,414,414,414,0
09/30/2016,DPUM,Dua Putra Utama Makmur Tbk.,1120,1120,1085,1095,27330400
09/30/2016,DSFI,Dharma Samudera Fishing Industries Tbk.,163,168,156,157,14135600
09/30/2016,DSNG,Dharma Satya Nusantara Tbk.,406,428,404,416,171200
09/30/2016,DSSA,Dian Swastatika Sentosa Tbk,6500,6500,6400,6400,2000
09/30/2016,DUTI,Duta Pertiwi Tbk,5800,5800,5800,5800,0
09/30/2016,DVLA,Darya-Varia Laboratoria Tbk.,1650,1655,1650,1655,2600
09/30/2016,DYAN,Dyandra Media International Tbk.,55,64,55,64,3260900
09/30/2016,ECII,Electronic City Indonesia Tbk.,500,500,500,500,0
09/30/2016,EKAD,Ekadharma International Tbk.,610,615,600,600,65200
09/30/2016,ELSA,Elnusa Tbk.,472,484,454,456,154192000
09/30/2016,ELTY,Bakrieland Development Tbk.,50,50,50,50,0
09/30/2016,EMDE,Megapolitan Developments Tbk.,155,155,150,150,23500
09/30/2016,EMTK,Elang Mahkota Teknologi Tbk.,9500,9650,9500,9650,500
09/30/2016,ENRG,Energi Mega Persada Tbk.,50,50,50,50,2700
09/30/2016,EPMT,Enseval Putera Megatrading Tbk.,2900,2900,2900,2900,0
09/30/2016,ERAA,Erajaya Swasembada Tbk.,680,685,670,670,5737800
09/30/2016,ERTX,Eratex Djaja Tbk.,200,200,200,200,100
09/30/2016,ESSA,Surya Esa Perkasa Tbk.,1350,1400,1340,1340,300
09/30/2016,ESTI,Ever Shine Tex Tbk.,106,106,106,106,0
