<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
12/23/2015,AALI,Astra Agro Lestari Tbk.,15800,15850,15375,15500,958600
12/23/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,46000
12/23/2015,ABDA,Asuransi Bina Dana Arta Tbk.,8000,8000,8000,8000,0
12/23/2015,ABMM,ABM Investama Tbk.,2750,2875,2750,2875,164000
12/23/2015,ACES,Ace Hardware Indonesia Tbk.,810,835,810,825,5946000
12/23/2015,ACST,Acset Indonusa Tbk.,2700,2745,2690,2690,251900
12/23/2015,ADES,Akasha Wira International Tbk.,1040,1040,1040,1040,0
12/23/2015,ADHI,Adhi Karya (Persero) Tbk.,2145,2150,2105,2110,11303600
12/23/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3470,3470,3470,3470,3200
12/23/2015,ADMG,Polychem Indonesia Tbk,90,90,88,88,64800
12/23/2015,ADRO,Adaro Energy Tbk.,505,505,500,500,5305200
12/23/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,99,99,93,97,170500
12/23/2015,AGRS,Bank Agris Tbk.,90,90,90,90,9400
12/23/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,178,180,163,180,92200
12/23/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
12/23/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1340,1340,1205,1230,9290200
12/23/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
12/23/2015,AKPI,Argha Karya Prima Industry Tbk.,900,900,900,900,0
12/23/2015,AKRA,AKR Corporindo Tbk.,6950,7025,6875,6950,3908900
12/23/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
12/23/2015,ALDO,Alkindo Naratama Tbk.,715,715,700,715,592200
12/23/2015,ALKA,Alakasa Industrindo Tbk,735,735,735,735,0
12/23/2015,ALMI,Alumindo Light Metal Industry Tbk.,199,199,199,199,100
12/23/2015,ALTO,Tri Banyan Tirta Tbk.,312,325,312,325,33500
12/23/2015,AMAG,Asuransi Multi Artha Guna Tbk.,384,384,384,384,100
12/23/2015,AMFG,Asahimas Flat Glass Tbk.,6600,6650,6600,6650,51500
12/23/2015,AMIN,Ateliers Mecaniques D Indonesie Tbk.,132,134,131,133,984500
12/23/2015,AMRT,Sumber Alfaria Trijaya Tbk.,580,580,580,580,0
12/23/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
12/23/2015,ANTM,Aneka Tambang (Persero) Tbk.,310,312,302,304,29679300
12/23/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
12/23/2015,APIC,Pacific Strategic Financial Tbk.,650,655,640,650,1389600
12/23/2015,APII,Arita Prima Indonesia Tbk.,222,222,222,222,0
12/23/2015,APLI,Asiaplast Industries Tbk.,68,68,68,68,31200
12/23/2015,APLN,Agung Podomoro Land Tbk.,321,330,321,328,14940700
12/23/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
12/23/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
12/23/2015,ARII,Atlas Resources Tbk.,423,423,423,423,0
12/23/2015,ARNA,Arwana Citramulia Tbk.,484,486,474,485,627100
12/23/2015,ARTA,Arthavest Tbk,300,320,294,320,159500
12/23/2015,ARTI,Ratu Prabu Energi Tbk,165,166,160,166,2549700
12/23/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
12/23/2015,ASDM,Asuransi Dayin Mitra Tbk.,1145,1145,1145,1145,0
12/23/2015,ASGR,Astra Graphia Tbk.,1695,1700,1690,1700,38500
12/23/2015,ASII,Astra International Tbk.,6125,6150,5975,6000,45090200
12/23/2015,ASJT,Asuransi Jasa Tania Tbk.,160,160,160,160,0
12/23/2015,ASMI,Asuransi Kresna Mitra Tbk.,1185,1205,1180,1180,1082000
12/23/2015,ASRI,Alam Sutera Realty Tbk.,346,348,339,340,16621100
12/23/2015,ASRM,Asuransi Ramayana Tbk.,2650,2650,2650,2650,0
12/23/2015,ASSA,Adi Sarana Armada Tbk.,101,102,100,102,241100
12/23/2015,ATIC,Anabatic Technologies Tbk.,700,700,695,695,2038700
12/23/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
12/23/2015,AUTO,Astra Otoparts Tbk.,1650,1650,1635,1635,6000
12/23/2015,BABP,Bank MNC Internasional Tbk.,65,67,63,65,1031300
12/23/2015,BACA,Bank Capital Indonesia Tbk.,197,197,188,191,89706200
12/23/2015,BAJA,Saranacentral Bajatama Tbk.,81,85,79,83,184200
12/23/2015,BALI,Bali Towerindo Sentra Tbk.,875,880,875,880,50600
12/23/2015,BAPA,Bekasi Asri Pemula Tbk.,51,51,51,51,0
12/23/2015,BATA,Sepatu Bata Tbk.,970,970,920,935,1400
12/23/2015,BAYU,Bayu Buana Tbk,1100,1100,1100,1100,0
12/23/2015,BBCA,Bank Central Asia Tbk.,13150,13300,13125,13175,9088400
12/23/2015,BBHI,Bank Harda Internasional Tbk.,120,120,120,120,100
12/23/2015,BBKP,Bank Bukopin Tbk.,690,695,680,680,594000
12/23/2015,BBLD,Buana Finance Tbk.,1105,1105,1105,1105,0
12/23/2015,BBMD,Bank Mestika Dharma Tbk.,1560,1560,1560,1560,0
12/23/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,4950,4950,4865,4880,10192100
12/23/2015,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
12/23/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11050,11125,10975,11100,6534000
12/23/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,51,52,50,50,64700
12/23/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1305,1305,1295,1300,3487300
12/23/2015,BBYB,Bank Yudha Bhakti Tbk.,386,386,386,386,0
12/23/2015,BCAP,MNC Kapital Indonesia Tbk.,1560,1560,1520,1560,55800
12/23/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
12/23/2015,BCIP,Bumi Citra Permai Tbk.,845,850,845,850,16401800
12/23/2015,BDMN,Bank Danamon Indonesia Tbk.,3100,3230,3100,3200,1335900
12/23/2015,BEKS,Bank Pundi Indonesia Tbk.,52,52,51,51,57455100
12/23/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,320,321,316,317,7364500
12/23/2015,BFIN,BFI Finance  Indonesia Tbk.,2400,2400,2400,2400,0
12/23/2015,BHIT,MNC Investama Tbk.,143,163,142,158,56726000
12/23/2015,BIKA,Binakarya Jaya Abadi Tbk.,2150,2150,2100,2100,5031700
12/23/2015,BIMA,Primarindo Asia Infrastructure Tbk.,350,350,350,350,0
12/23/2015,BINA,Bank Ina Perdana Tbk.,280,280,280,280,0
12/23/2015,BIPI,Benakat Integra Tbk.,50,50,50,50,101900
12/23/2015,BIPP,Bhuwanatala Indah Permai Tbk.,86,86,86,86,5100
12/23/2015,BIRD,Blue Bird Tbk.,7300,7300,7150,7150,129900
