<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/21/2015,AALI,Astra Agro Lestari Tbk.,26900,27350,25950,25950,1159100
05/21/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,2100
05/21/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7425,7425,7425,7425,0
05/21/2015,ABMM,ABM Investama Tbk.,2900,2900,2900,2900,0
05/21/2015,ACES,Ace Hardware Indonesia Tbk.,690,695,675,685,20250000
05/21/2015,ACST,Acset Indonusa Tbk.,4840,4860,4805,4860,72400
05/21/2015,ADES,Akasha Wira International Tbk.,1380,1380,1375,1375,22600
05/21/2015,ADHI,Adhi Karya (Persero) Tbk.,2414,2422,2367,2371,27827184
05/21/2015,ADMF,Adira Dinamika Multi Finance Tbk.,5900,5925,5875,5900,23500
05/21/2015,ADMG,Polychem Indonesia Tbk,129,133,128,130,2020300
05/21/2015,ADRO,Adaro Energy Tbk.,880,895,880,880,22918000
05/21/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,99,100,98,99,2465633
05/21/2015,AGRS,Bank Agris Tbk.,131,131,125,125,29700
05/21/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,177,179,177,179,4941
05/21/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
05/21/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1850,1900,1845,1890,5847400
05/21/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
05/21/2015,AKPI,Argha Karya Prima Industry Tbk.,600,600,600,600,0
05/21/2015,AKRA,AKR Corporindo Tbk.,5700,5700,5575,5600,4997000
05/21/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/21/2015,ALDO,Alkindo Naratama Tbk.,725,730,725,730,123500
05/21/2015,ALKA,Alakasa Industrindo Tbk,410,410,410,410,100
05/21/2015,ALMI,Alumindo Light Metal Industry Tbk.,236,236,232,232,105500
05/21/2015,ALTO,Tri Banyan Tirta Tbk.,343,343,335,342,538500
05/21/2015,AMAG,Asuransi Multi Artha Guna Tbk.,384,384,360,375,6234900
05/21/2015,AMFG,Asahimas Flat Glass Tbk.,7250,7375,7250,7375,50600
05/21/2015,AMRT,Sumber Alfaria Trijaya Tbk.,575,575,555,570,1552700
05/21/2015,ANJT,Austindo Nusantara Jaya Tbk.,1005,1200,1005,1200,116000
05/21/2015,ANTM,Aneka Tambang (Persero) Tbk.,676,680,668,672,8013955
05/21/2015,APEX,Apexindo Pratama Duta Tbk.,3320,3325,3320,3325,4800
05/21/2015,APIC,Pacific Strategic Financial Tbk.,570,575,565,570,14358600
05/21/2015,APII,Arita Prima Indonesia Tbk.,305,305,305,305,0
05/21/2015,APLI,Asiaplast Industries Tbk.,78,78,76,76,300
05/21/2015,APLN,Agung Podomoro Land Tbk.,400,404,395,397,24883700
05/21/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
05/21/2015,ARGO,Argo Pantes Tbk,850,850,850,850,100000
05/21/2015,ARII,Atlas Resources Tbk.,415,415,415,415,3000
05/21/2015,ARNA,Arwana Citramulia Tbk.,670,680,665,675,2640400
05/21/2015,ARTA,Arthavest Tbk,234,234,234,234,0
05/21/2015,ARTI,Ratu Prabu Energi Tbk,145,162,145,161,29356700
05/21/2015,ASBI,Asuransi Bintang Tbk.,465,465,465,465,0
