<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/12/2015,AALI,Astra Agro Lestari Tbk.,25000,25600,24975,25425,1436800
02/12/2015,ABBA,Mahaka Media Tbk.,62,63,60,63,102000
02/12/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6650,6650,6650,6650,600
02/12/2015,ABMM,ABM Investama Tbk.,2925,2925,2925,2925,0
02/12/2015,ACES,Ace Hardware Indonesia Tbk.,760,765,755,765,7405100
02/12/2015,ACST,Acset Indonusa Tbk.,4545,4945,4545,4800,863600
02/12/2015,ADES,Akasha Wira International Tbk.,1385,1385,1380,1380,18100
02/12/2015,ADHI,Adhi Karya (Persero) Tbk.,2987,2999,2944,2944,21262540
02/12/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6775,6775,6700,6775,9600
02/12/2015,ADMG,Polychem Indonesia Tbk,154,156,152,154,243700
02/12/2015,ADRO,Adaro Energy Tbk.,980,995,980,985,58490900
02/12/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,102,104,101,103,999833
02/12/2015,AGRS,Bank Agris Tbk.,132,137,126,133,886500
02/12/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,194,194,194,194,0
02/12/2015,AIMS,Akbar Indo Makmur Stimec Tbk,390,390,390,390,4400
02/12/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2050,2140,2050,2135,11497000
02/12/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/12/2015,AKPI,Argha Karya Prima Industry Tbk.,710,780,710,780,200
02/12/2015,AKRA,AKR Corporindo Tbk.,4775,4890,4770,4855,10480100
02/12/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/12/2015,ALDO,Alkindo Naratama Tbk.,725,725,725,725,212500
02/12/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
02/12/2015,ALMI,Alumindo Light Metal Industry Tbk.,241,241,241,241,1000
02/12/2015,ALTO,Tri Banyan Tirta Tbk.,345,345,342,345,2599500
02/12/2015,AMAG,Asuransi Multi Artha Guna Tbk.,234,236,234,235,247700
