<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/25/2014,AALI,Astra Agro Lestari Tbk.,24000,24000,23325,23750,2499500
02/25/2014,ABBA,Mahaka Media Tbk.,95,95,90,91,118500
02/25/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4050,4475,4050,4475,44300
02/25/2014,ABMM,ABM Investama Tbk.,2945,2945,2945,2945,2000
02/25/2014,ACES,Ace Hardware Indonesia Tbk.,820,820,785,790,19094700
02/25/2014,ACST,Acset Indonusa Tbk.,2075,2095,2075,2095,91600
02/25/2014,ADES,Akasha Wira International Tbk.,2100,2115,2060,2070,265900
02/25/2014,ADHI,Adhi Karya (Persero) Tbk.,1956,1981,1935,1951,89592874
02/25/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9400,9400,9300,9300,10400
02/25/2014,ADMG,Polychem Indonesia Tbk,216,217,215,215,806500
02/25/2014,ADRO,Adaro Energy Tbk.,975,975,940,940,45368800
02/25/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,117,117,116,116,738967
02/25/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,156,156,156,156,0
02/25/2014,AIMS,Akbar Indo Makmur Stimec Tbk,720,720,700,700,16300
02/25/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1930,1945,1880,1880,5092900
02/25/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/25/2014,AKPI,Argha Karya Prima Industry Tbk.,750,790,750,790,9000
02/25/2014,AKRA,AKR Corporindo Tbk.,4600,4615,4510,4545,8275600
02/25/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/25/2014,ALDO,Alkindo Naratama Tbk.,680,685,670,675,5099500
02/25/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
02/25/2014,ALMI,Alumindo Light Metal Industry Tbk.,300,300,300,300,0
02/25/2014,ALTO,Tri Banyan Tirta Tbk.,555,555,550,550,4643600
02/25/2014,AMAG,Asuransi Multi Artha Guna Tbk.,230,234,225,230,1644200
02/25/2014,AMFG,Asahimas Flat Glass Tbk.,6800,6900,6800,6900,1500
02/25/2014,AMRT,Sumber Alfaria Trijaya Tbk.,450,450,446,446,6200
02/25/2014,ANJT,Austindo Nusantara Jaya Tbk.,1630,1630,1630,1630,0
02/25/2014,ANTM,Aneka Tambang (Persero) Tbk.,886,890,865,869,34328018
02/25/2014,APEX,Apexindo Pratama Duta Tbk.,2600,2600,2595,2595,54200
02/25/2014,APIC,Pacific Strategic Financial Tbk.,530,530,525,525,5127500
02/25/2014,APII,Arita Prima Indonesia Tbk.,237,240,237,239,120600
02/25/2014,APLI,Asiaplast Industries Tbk.,58,60,58,60,300
02/25/2014,APLN,Agung Podomoro Land Tbk.,238,239,234,234,17140100
02/25/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
02/25/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
02/25/2014,ARII,Atlas Resources Tbk.,735,735,720,730,4963500
02/25/2014,ARNA,Arwana Citramulia Tbk.,800,815,800,805,1468100
02/25/2014,ARTA,Arthavest Tbk,200,200,200,200,0
02/25/2014,ARTI,Ratu Prabu Energi Tbk,176,176,173,175,121100
02/25/2014,ASBI,Asuransi Bintang Tbk.,495,500,490,490,6300
02/25/2014,ASDM,Asuransi Dayin Mitra Tbk.,720,720,720,720,0
02/25/2014,ASGR,Astra Graphia Tbk.,1850,1940,1835,1900,876000
02/25/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
02/25/2014,ASII,Astra International Tbk.,6800,6800,6625,6700,49663500
02/25/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
02/25/2014,ASMI,Asuransi Kresna Mitra Tbk.,432,450,425,439,27923700
02/25/2014,ASRI,Alam Sutera Realty Tbk.,600,605,585,585,59020800
02/25/2014,ASRM,Asuransi Ramayana Tbk.,990,990,990,990,0
02/25/2014,ASSA,Adi Sarana Armada Tbk.,298,300,297,298,124400
02/25/2014,ATPK,Bara Jaya Internasional Tbk.,265,265,255,255,922300
02/25/2014,AUTO,Astra Otoparts Tbk.,3740,3785,3670,3670,4777600
02/25/2014,BABP,Bank MNC Internasional Tbk.,137,137,134,134,1459231
02/25/2014,BACA,Bank Capital Indonesia Tbk.,80,81,79,80,71400
02/25/2014,BAEK,Bank Ekonomi Raharja Tbk.,1550,1550,1550,1550,0
02/25/2014,BAJA,Saranacentral Bajatama Tbk.,1225,1240,1210,1215,6409100
02/25/2014,BAPA,Bekasi Asri Pemula Tbk.,62,69,60,64,105800
02/25/2014,BATA,Sepatu Bata Tbk.,990,990,990,990,2700
02/25/2014,BAYU,Bayu Buana Tbk,430,430,425,425,200
02/25/2014,BBCA,Bank Central Asia Tbk.,10400,10450,10325,10375,11777800
02/25/2014,BBKP,Bank Bukopin Tbk.,615,615,610,610,3038600
02/25/2014,BBLD,Buana Finance Tbk.,895,900,895,900,5000
02/25/2014,BBMD,Bank Mestika Dharma Tbk.,1610,1615,1600,1605,3751200
02/25/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4665,4695,4520,4545,34610400
02/25/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
02/25/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,9650,9700,9350,9425,46392800
02/25/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,165,165,165,165,0
02/25/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1130,1140,1080,1080,60212400
02/25/2014,BCAP,MNC Kapital Indonesia Tbk.,1146,1151,1146,1151,60877
02/25/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
02/25/2014,BCIP,Bumi Citra Permai Tbk.,475,480,469,469,9177400
02/25/2014,BDMN,Bank Danamon Indonesia Tbk.,4275,4280,4155,4160,3543700
02/25/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,89,89,87,89,17400
02/25/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,590,605,570,570,12580600
02/25/2014,BFIN,BFI Finance  Indonesia Tbk.,2100,2100,2100,2100,0
02/25/2014,BHIT,MNC Investama Tbk.,327,327,316,317,5347100
02/25/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
02/25/2014,BINA,Bank Ina Perdana Tbk.,255,255,255,255,18000
02/25/2014,BIPI,Benakat Integra Tbk.,108,109,105,106,6284100
02/25/2014,BIPP,Bhuwanatala Indah Permai Tbk.,98,99,97,98,63881
02/25/2014,BISI,BISI International Tbk.,625,640,615,620,2314000
02/25/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1035,1060,1020,1045,12795800
02/25/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,468,470,464,466,4184400
02/25/2014,BKDP,Bukit Darmo Property Tbk,71,71,71,71,20300
02/25/2014,BKSL,Sentul City Tbk.,173,173,167,168,74332800
02/25/2014,BKSW,Bank QNB Indonesia Tbk.,431,431,431,431,0
02/25/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
02/25/2014,BMAS,Bank Maspion Indonesia Tbk.,320,320,320,320,0
02/25/2014,BMRI,Bank Mandiri (Persero) Tbk.,9500,9500,9025,9050,31302100
02/25/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
02/25/2014,BMTR,Global Mediacom Tbk.,2080,2085,2040,2080,5412900
02/25/2014,BNBA,Bank Bumi Arta Tbk.,172,177,172,177,2002900
02/25/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
02/25/2014,BNGA,Bank CIMB Niaga Tbk.,935,940,930,935,72800
02/25/2014,BNII,Bank Maybank Indonesia Tbk.,307,307,301,301,11466000
02/25/2014,BNLI,Bank Permata Tbk.,1260,1260,1250,1250,18200
02/25/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,155,155,151,152,3819000
02/25/2014,BPFI,Batavia Prosperindo Finance Tbk.,397,397,397,397,0
02/25/2014,BRAM,Indo Kordsa Tbk.,2150,2150,2150,2150,0
02/25/2014,BRAU,Berau Coal Energy Tbk.,171,174,171,172,10791000
02/25/2014,BRMS,Bumi Resources Minerals Tbk.,230,233,226,226,7085200
02/25/2014,BRNA,Berlina Tbk.,465,469,465,469,1500
02/25/2014,BRPT,Barito Pacific Tbk.,352,352,350,351,426500
02/25/2014,BSDE,Bumi Serpong Damai Tbk.,1565,1575,1530,1530,11175200
02/25/2014,BSIM,Bank Sinarmas Tbk.,250,250,249,250,951800
02/25/2014,BSSR,Baramulti Suksessarana Tbk.,1980,1980,1980,1980,2500
02/25/2014,BSWD,Bank Of India Indonesia Tbk.,2028,2028,2028,2028,0
02/25/2014,BTEK,Bumi Teknokultura Unggul Tbk,1490,1490,1475,1480,6527900
02/25/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
02/25/2014,BTON,Betonjaya Manunggal Tbk.,620,620,615,615,1400
02/25/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4305,4360,4305,4350,134100
02/25/2014,BUDI,Budi Starch & Sweetener Tbk.,107,107,107,107,100
02/25/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
02/25/2014,BUMI,Bumi Resources Tbk.,420,424,413,413,64085613
02/25/2014,BUVA,Bukit Uluwatu Villa Tbk.,600,600,600,600,0
02/25/2014,BVIC,Bank Victoria International Tbk.,120,123,120,120,150700
02/25/2014,BWPT,Eagle High Plantations Tbk.,1122,1122,1102,1102,23996583
02/25/2014,BYAN,Bayan Resources Tbk.,8700,8700,8575,8700,20000
02/25/2014,CANI,Capitol Nusantara Indonesia Tbk.,262,262,258,258,274900
02/25/2014,CASS,Cardig Aero Services Tbk.,1005,1005,985,985,196100
02/25/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,653,673,653,653,6000
02/25/2014,CENT,Centratama Telekomunikasi Indonesia Tbk.,197,200,196,197,1705200
02/25/2014,CFIN,Clipan Finance Indonesia Tbk.,426,426,417,420,503300
02/25/2014,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
02/25/2014,CKRA,Cakra Mineral Tbk.,200,229,181,220,17900
02/25/2014,CLPI,Colorpak Indonesia Tbk.,615,625,615,620,22900
02/25/2014,CMNP,Citra Marga Nusaphala Persada Tbk.,2640,2664,2604,2648,1388750
02/25/2014,CMPP,Rimau Multi Putra Pratama Tbk.,133,133,133,133,0
02/25/2014,CNKO,Exploitasi Energi Indonesia Tbk.,246,248,243,244,19154100
02/25/2014,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
02/25/2014,CNTX,Century Textile Industry Tbk.,6550,6550,6550,6550,0
02/25/2014,COWL,Cowell Development Tbk.,494,510,494,505,30641300
02/25/2014,CPGT,Citra Maharlika Nusantara Corpora Tbk.,263,267,256,258,2337400
02/25/2014,CPIN,Charoen Pokphand Indonesia Tbk,4200,4245,4180,4185,11081600
02/25/2014,CPRO,Central Proteina Prima Tbk.,50,50,50,50,0
02/25/2014,CSAP,Catur Sentosa Adiprana Tbk.,200,203,198,200,186000
02/25/2014,CTBN,Citra Tubindo Tbk.,4650,4650,4650,4650,0
02/25/2014,CTRA,Ciputra Development Tbk.,1015,1025,980,980,19370900
02/25/2014,CTRP,Ciputra Property Tbk.,760,770,720,725,12437500
02/25/2014,CTRS,Ciputra Surya Tbk.,2060,2080,1995,2020,2124200
02/25/2014,CTTH,Citatah Tbk.,65,65,65,65,10000
02/25/2014,DART,Duta Anggada Realty Tbk.,570,590,565,565,32700
02/25/2014,DAVO,Davomas Abadi Tbk,50,50,50,50,0
02/25/2014,DEFI,Danasupra Erapacific Tbk,1170,1170,1170,1170,0
02/25/2014,DEWA,Darma Henwa Tbk,50,50,50,50,0
02/25/2014,DGIK,Nusa Konstruksi Enjiniring Tbk.,165,166,160,161,1905100
02/25/2014,DILD,Intiland Development Tbk.,351,358,348,349,2228200
02/25/2014,DKFT,Central Omega Resources Tbk.,397,397,397,397,0
02/25/2014,DLTA,Delta Djakarta Tbk.,359000,359000,359000,359000,0
02/25/2014,DNET,Indoritel Makmur Internasional Tbk.,765,770,765,765,219400
02/25/2014,DOID,Delta Dunia Makmur Tbk.,103,103,99,101,7109100
02/25/2014,DPNS,Duta Pertiwi Nusantara Tbk.,429,429,425,425,81500
02/25/2014,DSFI,Dharma Samudera Fishing Industries Tbk.,51,52,50,52,32200
02/25/2014,DSNG,Dharma Satya Nusantara Tbk.,538,539,536,538,3445000
02/25/2014,DSSA,Dian Swastatika Sentosa Tbk,12900,12900,12900,12900,0
02/25/2014,DUTI,Duta Pertiwi Tbk,4150,4150,4150,4150,100
02/25/2014,DVLA,Darya-Varia Laboratoria Tbk.,2075,2075,2075,2075,0
02/25/2014,DYAN,Dyandra Media International Tbk.,229,234,228,230,873800
02/25/2014,ECII,Electronic City Indonesia Tbk.,3010,3010,2700,3005,35100
02/25/2014,EKAD,Ekadharma International Tbk.,424,424,415,423,61900
02/25/2014,ELSA,Elnusa Tbk.,420,423,416,422,21654500
02/25/2014,ELTY,Bakrieland Development Tbk.,50,50,50,50,400
02/25/2014,EMDE,Megapolitan Developments Tbk.,111,111,111,111,0
02/25/2014,EMTK,Elang Mahkota Teknologi Tbk.,5750,5750,5750,5750,0
02/25/2014,ENRG,Energi Mega Persada Tbk.,102,103,97,97,248343400
02/25/2014,EPMT,Enseval Putera Megatrading Tbk.,3700,3700,3700,3700,0
02/25/2014,ERAA,Erajaya Swasembada Tbk.,1500,1515,1475,1490,18406300
02/25/2014,ERTX,Eratex Djaja Tbk.,350,350,350,350,0
02/25/2014,ESSA,Surya Esa Perkasa Tbk.,1650,1695,1650,1685,10900
02/25/2014,ESTI,Ever Shine Tex Tbk.,215,215,215,215,0
02/25/2014,ETWA,Eterindo Wahanatama Tbk,310,317,310,317,90800
02/25/2014,EXCL,XL Axiata Tbk.,4445,4465,4310,4370,4508900
02/25/2014,FAST,Fast Food Indonesia Tbk.,2450,2450,2450,2450,0
02/25/2014,FASW,Fajar Surya Wisesa Tbk.,1645,1645,1635,1640,138900
02/25/2014,FISH,FKS Multi Agro Tbk.,1900,1900,1900,1900,0
02/25/2014,FMII,Fortune Mate Indonesia Tbk,425,425,425,425,630000
02/25/2014,FORU,Fortune Indonesia Tbk,239,245,234,234,2014900
02/25/2014,FPNI,Lotte Chemical Titan Tbk.,110,110,110,110,0
02/25/2014,FREN,Smartfren Telecom Tbk.,65,67,63,63,4765700
02/25/2014,GAMA,Gading Development Tbk.,51,67,50,63,169866100
02/25/2014,GDST,Gunawan Dianjaya Steel Tbk.,89,90,89,89,65000
02/25/2014,GDYR,Goodyear Indonesia Tbk.,1900,1900,1900,1900,2000
02/25/2014,GEMA,Gema Grahasarana Tbk.,445,464,445,464,10100
02/25/2014,GEMS,Golden Energy Mines Tbk.,1850,1850,1850,1850,0
02/25/2014,GGRM,Gudang Garam Tbk.,47000,48350,46500,47000,1305600
02/25/2014,GIAA,Garuda Indonesia (Persero) Tbk.,479,480,479,479,12501179
02/25/2014,GJTL,Gajah Tunggal Tbk.,2200,2220,2125,2150,3157700
02/25/2014,GLOB,Global Teleshop Tbk.,1260,1260,1240,1240,1300
02/25/2014,GMCW,Grahamas Citrawisata Tbk.,860,860,860,860,0
02/25/2014,GMTD,Gowa Makassar Tourism Development Tbk.,5675,5675,5675,5675,700
02/25/2014,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,390,390,390,390,0
02/25/2014,GPRA,Perdana Gapuraprima Tbk.,152,153,152,152,15800
02/25/2014,GREN,Evergreen Invesco Tbk.,114,116,110,111,363300
02/25/2014,GSMF,Equity Development Investment Tbk.,105,105,105,105,100
02/25/2014,GTBO,Garda Tujuh Buana Tbk,745,745,685,690,3806500
02/25/2014,GWSA,Greenwood Sejahtera Tbk.,171,185,166,166,163900
02/25/2014,GZCO,Gozco Plantations Tbk.,107,107,105,106,446600
02/25/2014,HADE,HD Capital Tbk,50,50,50,50,0
02/25/2014,HDFA,Radana Bhaskara Finance Tbk.,213,213,213,213,0
02/25/2014,HDTX,Panasia Indo Resources Tbk.,415,415,415,415,0
02/25/2014,HERO,Hero Supermarket Tbk.,2725,2800,2725,2730,318000
02/25/2014,HEXA,Hexindo Adiperkasa Tbk.,3770,3800,3745,3765,156500
02/25/2014,HITS,Humpuss Intermoda Transportasi Tbk.,335,335,335,335,0
02/25/2014,HMSP,H.M. Sampoerna Tbk.,68053,68053,68004,68004,25875
02/25/2014,HOME,Hotel Mandarine Regency Tbk.,424,424,424,424,100000
02/25/2014,HOTL,Saraswati Griya Lestari Tbk.,163,163,162,163,6020300
02/25/2014,HRUM,Harum Energy Tbk.,2425,2425,2345,2345,5220800
02/25/2014,IATA,Indonesia Transport & Infrastructure Tbk,104,105,95,97,43916500
02/25/2014,IBST,Inti Bangun Sejahtera Tbk.,5498,5498,5498,5498,0
02/25/2014,ICBP,Indofood CBP Sukses Makmur Tbk.,11250,11350,11200,11250,4743600
02/25/2014,ICON,Island Concepts Indonesia Tbk.,310,330,300,325,88900
02/25/2014,IGAR,Champion Pacific Indonesia Tbk.,297,297,296,296,21100
02/25/2014,IIKP,Inti Agri Resources Tbk,1900,1900,1900,1900,0
