<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/06/2014,AALI,Astra Agro Lestari Tbk.,23250,23350,22000,22025,870200
01/06/2014,ABBA,Mahaka Media Tbk.,100,101,100,100,4120000
01/06/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4000,4000,4000,4000,300
01/06/2014,ABMM,ABM Investama Tbk.,2995,3025,2995,3025,10400
01/06/2014,ACES,Ace Hardware Indonesia Tbk.,630,645,620,620,8537900
01/06/2014,ACST,Acset Indonusa Tbk.,1900,1900,1900,1900,28600
01/06/2014,ADES,Akasha Wira International Tbk.,1970,1970,1930,1930,88000
01/06/2014,ADHI,Adhi Karya (Persero) Tbk.,1264,1277,1239,1247,11169082
01/06/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8100,8100,7500,7900,70300
01/06/2014,ADMG,Polychem Indonesia Tbk,225,225,215,215,365100
01/06/2014,ADRO,Adaro Energy Tbk.,1010,1010,905,930,95833000
01/06/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,119,116,118,242900
01/06/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,145,146,145,146,2471
01/06/2014,AIMS,Akbar Indo Makmur Stimec Tbk,1160,1160,1095,1095,800
01/06/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1470,1480,1450,1455,1550200
01/06/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
01/06/2014,AKPI,Argha Karya Prima Industry Tbk.,810,810,810,810,0
01/06/2014,AKRA,AKR Corporindo Tbk.,4500,4500,4350,4435,7125800
01/06/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/06/2014,ALDO,Alkindo Naratama Tbk.,655,660,650,655,2516600
01/06/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,700
01/06/2014,ALMI,Alumindo Light Metal Industry Tbk.,300,300,300,300,0
01/06/2014,ALTO,Tri Banyan Tirta Tbk.,550,555,550,550,4881700
01/06/2014,AMAG,Asuransi Multi Artha Guna Tbk.,200,200,199,199,356200
01/06/2014,AMFG,Asahimas Flat Glass Tbk.,6850,6850,6850,6850,100
01/06/2014,AMRT,Sumber Alfaria Trijaya Tbk.,435,455,435,450,359400
01/06/2014,ANJT,Austindo Nusantara Jaya Tbk.,1490,1490,1490,1490,300
01/06/2014,ANTM,Aneka Tambang (Persero) Tbk.,865,882,844,844,24917382
01/06/2014,APEX,Apexindo Pratama Duta Tbk.,2550,2550,2550,2550,47000
01/06/2014,APIC,Pacific Strategic Financial Tbk.,505,510,500,505,5323100
01/06/2014,APII,Arita Prima Indonesia Tbk.,225,225,225,225,36000
01/06/2014,APLI,Asiaplast Industries Tbk.,62,62,62,62,0
01/06/2014,APLN,Agung Podomoro Land Tbk.,216,216,211,211,4789200
01/06/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
01/06/2014,ARGO,Argo Pantes Tbk,1200,1200,1200,1200,0
01/06/2014,ARII,Atlas Resources Tbk.,870,870,855,865,4504500
01/06/2014,ARNA,Arwana Citramulia Tbk.,810,820,800,820,1490300
01/06/2014,ARTA,Arthavest Tbk,210,210,210,210,0
01/06/2014,ARTI,Ratu Prabu Energi Tbk,184,184,182,182,55100
01/06/2014,ASBI,Asuransi Bintang Tbk.,450,450,450,450,400
01/06/2014,ASDM,Asuransi Dayin Mitra Tbk.,660,660,660,660,0
01/06/2014,ASGR,Astra Graphia Tbk.,1660,1710,1660,1700,87800
01/06/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
01/06/2014,ASII,Astra International Tbk.,6800,6950,6750,6850,29776200
01/06/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
01/06/2014,ASRI,Alam Sutera Realty Tbk.,442,445,430,430,36133900
01/06/2014,ASRM,Asuransi Ramayana Tbk.,960,1000,960,990,1000
01/06/2014,ASSA,Adi Sarana Armada Tbk.,255,258,253,256,176500
01/06/2014,ATPK,Bara Jaya Internasional Tbk.,265,265,254,254,285000
01/06/2014,AUTO,Astra Otoparts Tbk.,3650,3675,3550,3600,86100
01/06/2014,BABP,Bank MNC Internasional Tbk.,137,142,137,139,23009207
01/06/2014,BACA,Bank Capital Indonesia Tbk.,88,88,88,88,85000
01/06/2014,BAEK,Bank Ekonomi Raharja Tbk.,1600,1600,1550,1550,600
01/06/2014,BAJA,Saranacentral Bajatama Tbk.,1090,1100,1080,1095,1944500
