<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/05/2014,AALI,Astra Agro Lestari Tbk.,21600,21650,21350,21400,1003600
02/05/2014,ABBA,Mahaka Media Tbk.,118,129,118,122,2853100
02/05/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4000,4000,4000,4000,200
02/05/2014,ABMM,ABM Investama Tbk.,2975,2975,2975,2975,0
02/05/2014,ACES,Ace Hardware Indonesia Tbk.,720,740,720,730,3998800
02/05/2014,ACST,Acset Indonusa Tbk.,2000,2000,2000,2000,0
02/05/2014,ADES,Akasha Wira International Tbk.,2000,2090,2000,2015,329800
02/05/2014,ADHI,Adhi Karya (Persero) Tbk.,1536,1591,1536,1591,111959573
02/05/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8650,8650,8500,8550,15600
02/05/2014,ADMG,Polychem Indonesia Tbk,202,203,201,203,546200
02/05/2014,ADRO,Adaro Energy Tbk.,920,920,900,905,46415400
02/05/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,116,118,114,116,466667
02/05/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,153,153,153,153,0
02/05/2014,AIMS,Akbar Indo Makmur Stimec Tbk,510,620,499,615,97500
02/05/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1710,1730,1690,1690,5438900
02/05/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/05/2014,AKPI,Argha Karya Prima Industry Tbk.,700,700,700,700,0
02/05/2014,AKRA,AKR Corporindo Tbk.,4400,4400,4250,4285,7596300
02/05/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/05/2014,ALDO,Alkindo Naratama Tbk.,700,720,700,705,6811800
02/05/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
02/05/2014,ALMI,Alumindo Light Metal Industry Tbk.,285,285,285,285,11200
02/05/2014,ALTO,Tri Banyan Tirta Tbk.,560,560,555,560,7392000
02/05/2014,AMAG,Asuransi Multi Artha Guna Tbk.,205,205,203,203,61300
02/05/2014,AMFG,Asahimas Flat Glass Tbk.,6875,7075,6875,7075,3000
02/05/2014,AMRT,Sumber Alfaria Trijaya Tbk.,445,446,445,445,8508900
02/05/2014,ANJT,Austindo Nusantara Jaya Tbk.,1645,1645,1645,1645,0
02/05/2014,ANTM,Aneka Tambang (Persero) Tbk.,848,853,840,840,24082160
02/05/2014,APEX,Apexindo Pratama Duta Tbk.,2550,2555,2550,2555,32900
02/05/2014,APIC,Pacific Strategic Financial Tbk.,540,540,530,535,5432700
02/05/2014,APII,Arita Prima Indonesia Tbk.,225,230,225,230,34500
02/05/2014,APLI,Asiaplast Industries Tbk.,59,69,59,60,898100
02/05/2014,APLN,Agung Podomoro Land Tbk.,228,228,223,224,13934400
02/05/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
02/05/2014,ARGO,Argo Pantes Tbk,1200,1200,1200,1200,0
02/05/2014,ARII,Atlas Resources Tbk.,765,780,750,765,3821800
02/05/2014,ARNA,Arwana Citramulia Tbk.,750,760,750,755,11492800
