<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/01/2015,AALI,Astra Agro Lestari Tbk.,23100,23950,23100,23750,640700
07/01/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,0
07/01/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7750,7750,7750,7750,0
07/01/2015,ABMM,ABM Investama Tbk.,2995,2995,2995,2995,0
07/01/2015,ACES,Ace Hardware Indonesia Tbk.,645,655,640,645,2951100
07/01/2015,ACST,Acset Indonusa Tbk.,4675,4675,4675,4675,10000
07/01/2015,ADES,Akasha Wira International Tbk.,1395,1400,1395,1400,52000
07/01/2015,ADHI,Adhi Karya (Persero) Tbk.,1718,1756,1705,1731,26677693
07/01/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4800,4900,4750,4750,28100
07/01/2015,ADMG,Polychem Indonesia Tbk,112,112,111,111,2000
07/01/2015,ADRO,Adaro Energy Tbk.,760,770,755,755,17910800
07/01/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,94,96,94,96,488600
07/01/2015,AGRS,Bank Agris Tbk.,121,121,121,121,2400
07/01/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,150,150,46900
07/01/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
07/01/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1870,1935,1870,1930,4102200
07/01/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
07/01/2015,AKPI,Argha Karya Prima Industry Tbk.,600,600,600,600,2000
07/01/2015,AKRA,AKR Corporindo Tbk.,5900,5900,5800,5825,2072500
07/01/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/01/2015,ALDO,Alkindo Naratama Tbk.,735,735,735,735,170500
07/01/2015,ALKA,Alakasa Industrindo Tbk,765,765,765,765,0
07/01/2015,ALMI,Alumindo Light Metal Industry Tbk.,246,246,242,242,400
07/01/2015,ALTO,Tri Banyan Tirta Tbk.,354,354,351,354,606200
07/01/2015,AMAG,Asuransi Multi Artha Guna Tbk.,380,401,380,398,728500
07/01/2015,AMFG,Asahimas Flat Glass Tbk.,7075,7150,7075,7075,8500
