<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/04/2014,AALI,Astra Agro Lestari Tbk.,26850,26925,26725,26800,2254100
06/04/2014,ABBA,Mahaka Media Tbk.,83,88,83,85,159900
06/04/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5500,5500,5500,5500,100
06/04/2014,ABMM,ABM Investama Tbk.,3000,3000,3000,3000,0
06/04/2014,ACES,Ace Hardware Indonesia Tbk.,920,925,865,875,19125000
06/04/2014,ACST,Acset Indonusa Tbk.,2350,2355,2320,2350,93700
06/04/2014,ADES,Akasha Wira International Tbk.,1890,1900,1880,1880,38900
06/04/2014,ADHI,Adhi Karya (Persero) Tbk.,2588,2613,2537,2554,33209147
06/04/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11600,11650,11500,11550,14900
06/04/2014,ADMG,Polychem Indonesia Tbk,186,196,184,193,9623500
06/04/2014,ADRO,Adaro Energy Tbk.,1285,1285,1265,1280,33781100
06/04/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,107,109,106,106,808033
06/04/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,0
06/04/2014,AIMS,Akbar Indo Makmur Stimec Tbk,378,378,378,378,0
06/04/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2595,2600,2540,2550,4640000
06/04/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/04/2014,AKPI,Argha Karya Prima Industry Tbk.,790,790,790,790,0
06/04/2014,AKRA,AKR Corporindo Tbk.,4360,4390,4355,4385,9413300
06/04/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/04/2014,ALDO,Alkindo Naratama Tbk.,670,675,670,675,3198200
06/04/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
06/04/2014,ALMI,Alumindo Light Metal Industry Tbk.,337,337,337,337,200
06/04/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
06/04/2014,AMAG,Asuransi Multi Artha Guna Tbk.,240,240,240,240,5000
06/04/2014,AMFG,Asahimas Flat Glass Tbk.,7000,7050,7000,7050,200
06/04/2014,AMRT,Sumber Alfaria Trijaya Tbk.,510,510,505,505,396500
06/04/2014,ANJT,Austindo Nusantara Jaya Tbk.,1450,1450,1400,1400,8200
06/04/2014,ANTM,Aneka Tambang (Persero) Tbk.,1000,1016,995,1000,25800194
06/04/2014,APEX,Apexindo Pratama Duta Tbk.,3885,3885,3870,3875,49500
06/04/2014,APIC,Pacific Strategic Financial Tbk.,525,530,525,530,35134900
06/04/2014,APII,Arita Prima Indonesia Tbk.,250,250,240,240,295100
06/04/2014,APLI,Asiaplast Industries Tbk.,69,69,69,69,0
06/04/2014,APLN,Agung Podomoro Land Tbk.,272,273,268,269,10026000
06/04/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
06/04/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
06/04/2014,ARII,Atlas Resources Tbk.,695,700,690,690,3396000
06/04/2014,ARNA,Arwana Citramulia Tbk.,1000,1000,990,995,1909300
06/04/2014,ARTA,Arthavest Tbk,244,244,244,244,100
06/04/2014,ARTI,Ratu Prabu Energi Tbk,205,207,199,200,4994100
06/04/2014,ASBI,Asuransi Bintang Tbk.,500,500,500,500,200
06/04/2014,ASDM,Asuransi Dayin Mitra Tbk.,805,805,805,805,0
06/04/2014,ASGR,Astra Graphia Tbk.,2210,2210,2210,2210,4700
06/04/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
06/04/2014,ASII,Astra International Tbk.,7225,7325,7175,7175,26784500
06/04/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
06/04/2014,ASMI,Asuransi Kresna Mitra Tbk.,477,478,477,477,1700100
06/04/2014,ASRI,Alam Sutera Realty Tbk.,495,498,493,493,17711000
06/04/2014,ASRM,Asuransi Ramayana Tbk.,1300,1300,1300,1300,0
06/04/2014,ASSA,Adi Sarana Armada Tbk.,292,294,290,292,99500
06/04/2014,ATPK,Bara Jaya Internasional Tbk.,225,230,225,230,50100
06/04/2014,AUTO,Astra Otoparts Tbk.,3760,3800,3700,3800,139700
06/04/2014,BABP,Bank MNC Internasional Tbk.,123,132,120,131,34566494
06/04/2014,BACA,Bank Capital Indonesia Tbk.,92,100,92,93,101100
06/04/2014,BAEK,Bank Ekonomi Raharja Tbk.,1600,1600,1600,1600,0
06/04/2014,BAJA,Saranacentral Bajatama Tbk.,1625,1650,1625,1645,5577100
06/04/2014,BALI,Bali Towerindo Sentra Tbk.,550,555,533,533,1155500
06/04/2014,BAPA,Bekasi Asri Pemula Tbk.,53,53,50,51,89300
06/04/2014,BATA,Sepatu Bata Tbk.,965,970,965,970,56700
06/04/2014,BAYU,Bayu Buana Tbk,525,625,525,625,15100
06/04/2014,BBCA,Bank Central Asia Tbk.,11100,11200,11025,11050,7020400
06/04/2014,BBKP,Bank Bukopin Tbk.,650,660,645,650,4577300
06/04/2014,BBLD,Buana Finance Tbk.,1150,1150,1100,1100,5000
06/04/2014,BBMD,Bank Mestika Dharma Tbk.,1545,1555,1535,1545,8261200
06/04/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4900,4925,4895,4900,15479800
06/04/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
06/04/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10300,10350,10200,10275,29224900
06/04/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,135,137,132,137,1995
06/04/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1050,1065,1035,1035,31387400
06/04/2014,BCAP,MNC Kapital Indonesia Tbk.,1007,1007,978,988,348415
06/04/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
06/04/2014,BCIP,Bumi Citra Permai Tbk.,580,595,575,585,19138400
06/04/2014,BDMN,Bank Danamon Indonesia Tbk.,4305,4310,4290,4305,1446000
06/04/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,82,83,82,82,17900
06/04/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,490,496,487,490,6525400
06/04/2014,BFIN,BFI Finance  Indonesia Tbk.,2500,2500,2500,2500,403000
06/04/2014,BHIT,MNC Investama Tbk.,316,317,313,314,18320700
06/04/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
06/04/2014,BINA,Bank Ina Perdana Tbk.,262,263,262,263,600
06/04/2014,BIPI,Benakat Integra Tbk.,135,137,133,134,23842100
06/04/2014,BIPP,Bhuwanatala Indah Permai Tbk.,96,97,96,97,599174
06/04/2014,BISI,BISI International Tbk.,560,565,550,560,1216900
06/04/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,865,870,855,860,7815900
06/04/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,431,432,428,429,5112400
