<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/09/2015,AALI,Astra Agro Lestari Tbk.,25500,26150,25500,25975,2108100
01/09/2015,ABBA,Mahaka Media Tbk.,63,63,60,61,278500
01/09/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6250,6250,6250,6250,0
01/09/2015,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,0
01/09/2015,ACES,Ace Hardware Indonesia Tbk.,800,805,775,780,26312000
01/09/2015,ACST,Acset Indonusa Tbk.,3700,3710,3695,3695,66000
01/09/2015,ADES,Akasha Wira International Tbk.,1460,1540,1460,1485,1076500
01/09/2015,ADHI,Adhi Karya (Persero) Tbk.,3076,3101,3008,3021,59887650
01/09/2015,ADMF,Adira Dinamika Multi Finance Tbk.,7125,7200,7100,7125,17900
01/09/2015,ADMG,Polychem Indonesia Tbk,156,158,154,154,851400
01/09/2015,ADRO,Adaro Energy Tbk.,995,1020,990,1005,52135900
01/09/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,107,108,105,106,2488500
01/09/2015,AGRS,Bank Agris Tbk.,147,147,142,144,5058900
01/09/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,216,216,216,216,0
01/09/2015,AIMS,Akbar Indo Makmur Stimec Tbk,450,450,450,450,0
01/09/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2070,2165,2065,2130,11372800
01/09/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
01/09/2015,AKPI,Argha Karya Prima Industry Tbk.,900,900,900,900,100
01/09/2015,AKRA,AKR Corporindo Tbk.,4580,4620,4580,4605,13306900
01/09/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/09/2015,ALDO,Alkindo Naratama Tbk.,725,735,725,725,853700
01/09/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
01/09/2015,ALMI,Alumindo Light Metal Industry Tbk.,270,270,265,265,2300
01/09/2015,ALTO,Tri Banyan Tirta Tbk.,350,350,343,343,590800
01/09/2015,AMAG,Asuransi Multi Artha Guna Tbk.,234,235,230,231,12300
01/09/2015,AMFG,Asahimas Flat Glass Tbk.,7950,8025,7925,8025,35700
01/09/2015,AMRT,Sumber Alfaria Trijaya Tbk.,486,486,484,486,1437100
01/09/2015,ANJT,Austindo Nusantara Jaya Tbk.,1325,1325,1325,1325,100
01/09/2015,ANTM,Aneka Tambang (Persero) Tbk.,945,949,911,911,58318315
