<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/02/2016,AALI,Astra Agro Lestari Tbk.,15125,15125,14750,14750,3025800
11/02/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
11/02/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7400,7400,7400,7400,0
11/02/2016,ABMM,ABM Investama Tbk.,2320,2320,2320,2320,0
11/02/2016,ACES,Ace Hardware Indonesia Tbk.,850,860,850,850,1012800
11/02/2016,ACST,Acset Indonusa Tbk.,3090,3250,3060,3120,1659500
11/02/2016,ADES,Akasha Wira International Tbk.,1160,1210,1160,1210,8600
11/02/2016,ADHI,Adhi Karya (Persero) Tbk.,2210,2220,2160,2160,7856200
11/02/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6400,6525,6325,6400,24900
11/02/2016,ADMG,Polychem Indonesia Tbk,142,142,137,140,1617600
11/02/2016,ADRO,Adaro Energy Tbk.,1650,1735,1645,1720,69373700
11/02/2016,AGII,Aneka Gas Industri Tbk.,1120,1120,1110,1110,14550100
11/02/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,286,294,282,284,7327100
11/02/2016,AGRS,Bank Agris Tbk.,86,86,83,83,3800
11/02/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,206,210,206,210,10100
11/02/2016,AIMS,Akbar Indo Makmur Stimec Tbk,250,250,250,250,100
11/02/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2110,2110,2050,2070,919800
11/02/2016,AKKU,Alam Karya Unggul Tbk.,250,268,242,242,11800
11/02/2016,AKPI,Argha Karya Prima Industry Tbk.,855,855,855,855,0
11/02/2016,AKRA,AKR Corporindo Tbk.,7000,7050,6800,6800,4107600
11/02/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/02/2016,ALDO,Alkindo Naratama Tbk.,610,610,610,610,0
11/02/2016,ALKA,Alakasa Industrindo Tbk,268,268,268,268,0
11/02/2016,ALMI,Alumindo Light Metal Industry Tbk.,183,183,183,183,0
11/02/2016,ALTO,Tri Banyan Tirta Tbk.,326,330,326,330,229600
11/02/2016,AMAG,Asuransi Multi Artha Guna Tbk.,370,372,364,364,89100
