<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/16/2014,AALI,Astra Agro Lestari Tbk.,26475,26800,26475,26600,888600
06/16/2014,ABBA,Mahaka Media Tbk.,82,83,79,83,17000
06/16/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5000,5000,5000,5000,0
06/16/2014,ABMM,ABM Investama Tbk.,3050,3050,3050,3050,0
06/16/2014,ACES,Ace Hardware Indonesia Tbk.,865,880,855,870,16607200
06/16/2014,ACST,Acset Indonusa Tbk.,2355,2355,2350,2355,235000
06/16/2014,ADES,Akasha Wira International Tbk.,1835,1835,1800,1800,74300
06/16/2014,ADHI,Adhi Karya (Persero) Tbk.,2503,2554,2473,2503,15246940
06/16/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11400,11500,11350,11425,18100
06/16/2014,ADMG,Polychem Indonesia Tbk,188,189,185,185,848300
06/16/2014,ADRO,Adaro Energy Tbk.,1270,1290,1225,1225,34202700
06/16/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,104,105,102,102,161467
06/16/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,185,185,185,185,0
06/16/2014,AIMS,Akbar Indo Makmur Stimec Tbk,500,595,500,540,52500
06/16/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2425,2440,2340,2340,5857200
06/16/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/16/2014,AKPI,Argha Karya Prima Industry Tbk.,790,790,790,790,0
06/16/2014,AKRA,AKR Corporindo Tbk.,4605,4625,4580,4600,5022000
06/16/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/16/2014,ALDO,Alkindo Naratama Tbk.,670,675,665,670,3612800
06/16/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
06/16/2014,ALMI,Alumindo Light Metal Industry Tbk.,335,340,333,340,44000
06/16/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
06/16/2014,AMAG,Asuransi Multi Artha Guna Tbk.,249,249,238,238,5800
06/16/2014,AMFG,Asahimas Flat Glass Tbk.,7125,7125,7125,7125,0
06/16/2014,AMRT,Sumber Alfaria Trijaya Tbk.,510,510,510,510,1349800
06/16/2014,ANJT,Austindo Nusantara Jaya Tbk.,1500,1500,1500,1500,0
06/16/2014,ANTM,Aneka Tambang (Persero) Tbk.,949,958,941,958,12138498
06/16/2014,APEX,Apexindo Pratama Duta Tbk.,3830,3830,3815,3815,52200
06/16/2014,APIC,Pacific Strategic Financial Tbk.,525,530,520,520,40604300
06/16/2014,APII,Arita Prima Indonesia Tbk.,258,258,258,258,0
06/16/2014,APLI,Asiaplast Industries Tbk.,66,66,66,66,0
06/16/2014,APLN,Agung Podomoro Land Tbk.,279,287,279,280,33409100
06/16/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
06/16/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
06/16/2014,ARII,Atlas Resources Tbk.,695,695,685,690,4242100
06/16/2014,ARNA,Arwana Citramulia Tbk.,985,995,980,995,1203600
06/16/2014,ARTA,Arthavest Tbk,244,245,244,244,20900
06/16/2014,ARTI,Ratu Prabu Energi Tbk,203,207,203,205,9394800
06/16/2014,ASBI,Asuransi Bintang Tbk.,500,500,500,500,0
06/16/2014,ASDM,Asuransi Dayin Mitra Tbk.,805,805,805,805,0
06/16/2014,ASGR,Astra Graphia Tbk.,2160,2195,2160,2160,167400
06/16/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
06/16/2014,ASII,Astra International Tbk.,7475,7475,7250,7250,21576400
06/16/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
06/16/2014,ASMI,Asuransi Kresna Mitra Tbk.,474,476,474,475,1353700
06/16/2014,ASRI,Alam Sutera Realty Tbk.,465,467,459,459,39983700
06/16/2014,ASRM,Asuransi Ramayana Tbk.,1025,1040,1015,1040,11600
06/16/2014,ASSA,Adi Sarana Armada Tbk.,268,278,268,278,15900
