<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/04/2014,AALI,Astra Agro Lestari Tbk.,25300,25475,25300,25350,1037200
03/04/2014,ABBA,Mahaka Media Tbk.,91,91,91,91,0
03/04/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4025,4025,4025,4025,5000
03/04/2014,ABMM,ABM Investama Tbk.,2840,2840,2840,2840,5000
03/04/2014,ACES,Ace Hardware Indonesia Tbk.,790,795,780,790,7351200
03/04/2014,ACST,Acset Indonusa Tbk.,2150,2150,2125,2125,293400
03/04/2014,ADES,Akasha Wira International Tbk.,2060,2080,2055,2070,216300
03/04/2014,ADHI,Adhi Karya (Persero) Tbk.,1985,2066,1985,2062,72333111
03/04/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9150,9450,9150,9450,14900
03/04/2014,ADMG,Polychem Indonesia Tbk,214,216,214,216,245800
03/04/2014,ADRO,Adaro Energy Tbk.,975,1025,970,1015,150132000
03/04/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,119,116,117,424900
03/04/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,176,176,176,176,0
03/04/2014,AIMS,Akbar Indo Makmur Stimec Tbk,710,710,700,700,63500
03/04/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1860,1930,1855,1920,4851600
03/04/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/04/2014,AKPI,Argha Karya Prima Industry Tbk.,710,780,710,780,4000
03/04/2014,AKRA,AKR Corporindo Tbk.,4605,4725,4605,4720,7832700
03/04/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/04/2014,ALDO,Alkindo Naratama Tbk.,665,670,660,660,4056000
03/04/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
03/04/2014,ALMI,Alumindo Light Metal Industry Tbk.,301,301,301,301,0
03/04/2014,ALTO,Tri Banyan Tirta Tbk.,550,550,545,545,4188400
03/04/2014,AMAG,Asuransi Multi Artha Guna Tbk.,225,228,221,228,19400
03/04/2014,AMFG,Asahimas Flat Glass Tbk.,6950,7050,6850,7050,35000
03/04/2014,AMRT,Sumber Alfaria Trijaya Tbk.,460,460,447,455,31600
03/04/2014,ANJT,Austindo Nusantara Jaya Tbk.,1630,1630,1630,1630,0
03/04/2014,ANTM,Aneka Tambang (Persero) Tbk.,865,890,865,874,68517578
03/04/2014,APEX,Apexindo Pratama Duta Tbk.,2575,2575,2565,2565,60900
03/04/2014,APIC,Pacific Strategic Financial Tbk.,520,525,520,520,6026500
03/04/2014,APII,Arita Prima Indonesia Tbk.,243,248,243,245,57500
03/04/2014,APLI,Asiaplast Industries Tbk.,63,71,60,65,359900
03/04/2014,APLN,Agung Podomoro Land Tbk.,227,237,227,234,22116200
03/04/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
03/04/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/04/2014,ARII,Atlas Resources Tbk.,715,715,715,715,4003500
03/04/2014,ARNA,Arwana Citramulia Tbk.,850,855,840,845,2279400
03/04/2014,ARTA,Arthavest Tbk,185,200,185,198,17800
03/04/2014,ARTI,Ratu Prabu Energi Tbk,173,176,172,176,9400
03/04/2014,ASBI,Asuransi Bintang Tbk.,490,500,475,475,8400
03/04/2014,ASDM,Asuransi Dayin Mitra Tbk.,720,720,720,720,0
03/04/2014,ASGR,Astra Graphia Tbk.,1930,1930,1880,1900,92800
03/04/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
03/04/2014,ASII,Astra International Tbk.,6850,6850,6725,6825,32191400
03/04/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
03/04/2014,ASMI,Asuransi Kresna Mitra Tbk.,454,455,450,454,2359800
03/04/2014,ASRI,Alam Sutera Realty Tbk.,565,580,565,580,64637600
03/04/2014,ASRM,Asuransi Ramayana Tbk.,960,960,960,960,0
03/04/2014,ASSA,Adi Sarana Armada Tbk.,298,303,297,303,482700
03/04/2014,ATPK,Bara Jaya Internasional Tbk.,256,270,256,270,31100
03/04/2014,AUTO,Astra Otoparts Tbk.,3560,3560,3515,3530,2338100
03/04/2014,BABP,Bank MNC Internasional Tbk.,130,132,130,132,13704632
03/04/2014,BACA,Bank Capital Indonesia Tbk.,80,83,80,81,86700
03/04/2014,BAEK,Bank Ekonomi Raharja Tbk.,2000,2000,2000,2000,1000
03/04/2014,BAJA,Saranacentral Bajatama Tbk.,1220,1230,1215,1225,2134700
03/04/2014,BAPA,Bekasi Asri Pemula Tbk.,59,59,58,58,38500
03/04/2014,BATA,Sepatu Bata Tbk.,1000,1000,990,990,5700
03/04/2014,BAYU,Bayu Buana Tbk,420,420,420,420,0
03/04/2014,BBCA,Bank Central Asia Tbk.,10250,10525,10250,10475,19372200
03/04/2014,BBKP,Bank Bukopin Tbk.,605,615,600,610,3851500
03/04/2014,BBLD,Buana Finance Tbk.,930,930,930,930,0
03/04/2014,BBMD,Bank Mestika Dharma Tbk.,1615,1630,1615,1630,4504700
03/04/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4490,4520,4455,4505,26798000
03/04/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
03/04/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,9250,9300,9150,9150,27671600
03/04/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,164,164,158,158,1330
03/04/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1075,1115,1015,1105,60523200
03/04/2014,BCAP,MNC Kapital Indonesia Tbk.,1116,1126,1096,1096,841908
03/04/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
03/04/2014,BCIP,Bumi Citra Permai Tbk.,473,478,471,474,10689800
03/04/2014,BDMN,Bank Danamon Indonesia Tbk.,4100,4165,4100,4165,2044000
03/04/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,90,90,85,86,226900
03/04/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,550,575,550,560,40613800
03/04/2014,BFIN,BFI Finance  Indonesia Tbk.,2160,2160,2160,2160,100
03/04/2014,BHIT,MNC Investama Tbk.,319,321,315,321,5790700
03/04/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
03/04/2014,BINA,Bank Ina Perdana Tbk.,241,241,241,241,200
03/04/2014,BIPI,Benakat Integra Tbk.,104,106,103,105,6082700
03/04/2014,BIPP,Bhuwanatala Indah Permai Tbk.,101,101,97,99,591189
03/04/2014,BISI,BISI International Tbk.,675,700,675,690,7431300
03/04/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1005,1045,1005,1040,10268600
03/04/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,453,458,451,457,3782400
03/04/2014,BKDP,Bukit Darmo Property Tbk,71,73,70,73,453100
03/04/2014,BKSL,Sentul City Tbk.,167,171,166,170,131074000
03/04/2014,BKSW,Bank QNB Indonesia Tbk.,431,431,431,431,0
03/04/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
03/04/2014,BMAS,Bank Maspion Indonesia Tbk.,315,315,315,315,0
03/04/2014,BMRI,Bank Mandiri (Persero) Tbk.,9100,9200,9025,9125,34306300
03/04/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
03/04/2014,BMTR,Global Mediacom Tbk.,2120,2145,2115,2145,4436300
03/04/2014,BNBA,Bank Bumi Arta Tbk.,185,190,185,190,1400
03/04/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,600
03/04/2014,BNGA,Bank CIMB Niaga Tbk.,930,935,925,935,328500
03/04/2014,BNII,Bank Maybank Indonesia Tbk.,310,315,309,312,3383000
03/04/2014,BNLI,Bank Permata Tbk.,1250,1250,1250,1250,600
03/04/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,145,149,144,146,14807300
03/04/2014,BPFI,Batavia Prosperindo Finance Tbk.,397,397,397,397,0
03/04/2014,BRAM,Indo Kordsa Tbk.,2150,2150,2150,2150,0
03/04/2014,BRAU,Berau Coal Energy Tbk.,176,178,174,174,4001600
03/04/2014,BRMS,Bumi Resources Minerals Tbk.,233,240,227,237,26143600
03/04/2014,BRNA,Berlina Tbk.,468,489,467,489,7200
03/04/2014,BRPT,Barito Pacific Tbk.,352,355,350,355,285700
03/04/2014,BSDE,Bumi Serpong Damai Tbk.,1510,1530,1500,1530,7965300
03/04/2014,BSIM,Bank Sinarmas Tbk.,250,250,250,250,10000
03/04/2014,BSSR,Baramulti Suksessarana Tbk.,1980,1980,1980,1980,2500
03/04/2014,BSWD,Bank Of India Indonesia Tbk.,2028,2028,2028,2028,0
03/04/2014,BTEK,Bumi Teknokultura Unggul Tbk,1480,1495,1480,1490,6139700
03/04/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,114000
03/04/2014,BTON,Betonjaya Manunggal Tbk.,625,625,625,625,2300
03/04/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4230,4300,4210,4295,147400
03/04/2014,BUDI,Budi Starch & Sweetener Tbk.,103,104,100,103,170000
03/04/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
03/04/2014,BUMI,Bumi Resources Tbk.,402,411,401,410,70255626
03/04/2014,BUVA,Bukit Uluwatu Villa Tbk.,585,590,580,590,54500
03/04/2014,BVIC,Bank Victoria International Tbk.,124,128,124,126,636900
03/04/2014,BWPT,Eagle High Plantations Tbk.,1122,1135,1118,1126,17417983
03/04/2014,BYAN,Bayan Resources Tbk.,8500,8500,8500,8500,3800
03/04/2014,CANI,Capitol Nusantara Indonesia Tbk.,245,250,244,250,1938400
03/04/2014,CASS,Cardig Aero Services Tbk.,950,960,930,935,266700
03/04/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,660,675,650,653,88400
03/04/2014,CENT,Centratama Telekomunikasi Indonesia Tbk.,197,197,195,196,374500
03/04/2014,CFIN,Clipan Finance Indonesia Tbk.,420,429,418,418,60300
03/04/2014,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
03/04/2014,CKRA,Cakra Mineral Tbk.,205,210,205,209,11100
03/04/2014,CLPI,Colorpak Indonesia Tbk.,605,605,595,600,174500
03/04/2014,CMNP,Citra Marga Nusaphala Persada Tbk.,2536,2560,2520,2548,877375
03/04/2014,CMPP,Rimau Multi Putra Pratama Tbk.,135,135,135,135,0
03/04/2014,CNKO,Exploitasi Energi Indonesia Tbk.,246,248,245,246,36480100
03/04/2014,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
03/04/2014,CNTX,Century Textile Industry Tbk.,6550,6550,6550,6550,0
03/04/2014,COWL,Cowell Development Tbk.,525,535,520,520,17824300
03/04/2014,CPGT,Citra Maharlika Nusantara Corpora Tbk.,251,253,250,251,1126200
03/04/2014,CPIN,Charoen Pokphand Indonesia Tbk,4180,4185,4115,4135,11138400
03/04/2014,CPRO,Central Proteina Prima Tbk.,50,50,50,50,0
03/04/2014,CSAP,Catur Sentosa Adiprana Tbk.,228,234,225,228,386200
03/04/2014,CTBN,Citra Tubindo Tbk.,4600,4600,4600,4600,0
03/04/2014,CTRA,Ciputra Development Tbk.,965,985,965,985,21426100
03/04/2014,CTRP,Ciputra Property Tbk.,735,750,735,745,4678100
03/04/2014,CTRS,Ciputra Surya Tbk.,2010,2050,2000,2035,648800
03/04/2014,CTTH,Citatah Tbk.,65,65,65,65,0
03/04/2014,DART,Duta Anggada Realty Tbk.,560,570,560,570,36100
03/04/2014,DAVO,Davomas Abadi Tbk,50,50,50,50,0
03/04/2014,DEFI,Danasupra Erapacific Tbk,1170,1170,1170,1170,0
03/04/2014,DEWA,Darma Henwa Tbk,50,50,50,50,0
03/04/2014,DGIK,Nusa Konstruksi Enjiniring Tbk.,159,161,157,160,2488800
03/04/2014,DILD,Intiland Development Tbk.,350,350,346,349,14295900
03/04/2014,DKFT,Central Omega Resources Tbk.,397,397,397,397,0
03/04/2014,DLTA,Delta Djakarta Tbk.,350000,350000,350000,350000,0
03/04/2014,DNET,Indoritel Makmur Internasional Tbk.,760,765,755,760,86300
03/04/2014,DOID,Delta Dunia Makmur Tbk.,102,106,101,105,22039100
03/04/2014,DPNS,Duta Pertiwi Nusantara Tbk.,425,425,425,425,0
03/04/2014,DSFI,Dharma Samudera Fishing Industries Tbk.,51,52,51,52,30100
03/04/2014,DSNG,Dharma Satya Nusantara Tbk.,488,506,488,501,4891500
03/04/2014,DSSA,Dian Swastatika Sentosa Tbk,12900,12900,12900,12900,0
03/04/2014,DUTI,Duta Pertiwi Tbk,4150,4150,4150,4150,25200
03/04/2014,DVLA,Darya-Varia Laboratoria Tbk.,2100,2100,2100,2100,0
03/04/2014,DYAN,Dyandra Media International Tbk.,231,233,230,233,394100
03/04/2014,ECII,Electronic City Indonesia Tbk.,2990,3000,2970,2980,398000
03/04/2014,EKAD,Ekadharma International Tbk.,411,419,410,418,211900
03/04/2014,ELSA,Elnusa Tbk.,430,430,425,426,11349300
03/04/2014,ELTY,Bakrieland Development Tbk.,50,50,50,50,100
03/04/2014,EMDE,Megapolitan Developments Tbk.,109,111,107,110,105000
03/04/2014,EMTK,Elang Mahkota Teknologi Tbk.,5600,5650,5600,5650,3100
03/04/2014,ENRG,Energi Mega Persada Tbk.,90,97,90,95,200534700
03/04/2014,EPMT,Enseval Putera Megatrading Tbk.,3700,3700,3700,3700,0
03/04/2014,ERAA,Erajaya Swasembada Tbk.,1500,1510,1480,1505,11552100
03/04/2014,ERTX,Eratex Djaja Tbk.,380,380,370,370,300
03/04/2014,ESSA,Surya Esa Perkasa Tbk.,1610,1610,1610,1610,1200
03/04/2014,ESTI,Ever Shine Tex Tbk.,219,219,219,219,0
03/04/2014,ETWA,Eterindo Wahanatama Tbk,330,330,330,330,5000
03/04/2014,EXCL,XL Axiata Tbk.,4450,4470,4405,4430,2190100
03/04/2014,FAST,Fast Food Indonesia Tbk.,2450,2450,2450,2450,0
03/04/2014,FASW,Fajar Surya Wisesa Tbk.,1620,1620,1620,1620,122000
03/04/2014,FISH,FKS Multi Agro Tbk.,1890,1890,1890,1890,0
03/04/2014,FMII,Fortune Mate Indonesia Tbk,430,430,430,430,840000
03/04/2014,FORU,Fortune Indonesia Tbk,325,404,325,400,3746900
03/04/2014,FPNI,Lotte Chemical Titan Tbk.,105,105,105,105,0
03/04/2014,FREN,Smartfren Telecom Tbk.,68,70,67,68,8435500
03/04/2014,GAMA,Gading Development Tbk.,61,66,61,63,46564500
03/04/2014,GDST,Gunawan Dianjaya Steel Tbk.,89,89,88,88,156800
03/04/2014,GDYR,Goodyear Indonesia Tbk.,1958,1958,1958,1958,0
03/04/2014,GEMA,Gema Grahasarana Tbk.,447,447,447,447,3000
03/04/2014,GEMS,Golden Energy Mines Tbk.,1670,1720,1610,1720,6500
03/04/2014,GGRM,Gudang Garam Tbk.,47100,47500,47100,47500,630900
03/04/2014,GIAA,Garuda Indonesia (Persero) Tbk.,476,478,475,478,28580649
03/04/2014,GJTL,Gajah Tunggal Tbk.,2100,2160,2100,2160,640500
03/04/2014,GLOB,Global Teleshop Tbk.,1160,1225,1160,1165,3600
03/04/2014,GMCW,Grahamas Citrawisata Tbk.,860,860,860,860,0
03/04/2014,GMTD,Gowa Makassar Tourism Development Tbk.,5200,5200,5200,5200,400
03/04/2014,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,370,370,370,370,0
03/04/2014,GPRA,Perdana Gapuraprima Tbk.,150,152,150,151,62400
03/04/2014,GREN,Evergreen Invesco Tbk.,116,118,109,117,337500
03/04/2014,GSMF,Equity Development Investment Tbk.,100,100,98,98,10000
03/04/2014,GTBO,Garda Tujuh Buana Tbk,675,685,665,675,1441400
03/04/2014,GWSA,Greenwood Sejahtera Tbk.,173,185,170,175,82800
03/04/2014,GZCO,Gozco Plantations Tbk.,116,116,113,114,9149300
03/04/2014,HADE,HD Capital Tbk,50,50,50,50,0
03/04/2014,HDFA,Radana Bhaskara Finance Tbk.,213,213,213,213,0
03/04/2014,HDTX,Panasia Indo Resources Tbk.,315,315,315,315,0
03/04/2014,HERO,Hero Supermarket Tbk.,2700,2725,2695,2700,117000
03/04/2014,HEXA,Hexindo Adiperkasa Tbk.,3850,3885,3815,3830,239800
03/04/2014,HITS,Humpuss Intermoda Transportasi Tbk.,335,335,335,335,0
03/04/2014,HMSP,H.M. Sampoerna Tbk.,68004,68103,67904,68103,43125
03/04/2014,HOME,Hotel Mandarine Regency Tbk.,420,420,420,420,100000
03/04/2014,HOTL,Saraswati Griya Lestari Tbk.,162,163,161,162,8430100
03/04/2014,HRUM,Harum Energy Tbk.,2360,2425,2355,2415,9226200
03/04/2014,IATA,Indonesia Transport & Infrastructure Tbk,94,95,92,93,6614400
03/04/2014,IBST,Inti Bangun Sejahtera Tbk.,5498,5498,5498,5498,97500
03/04/2014,ICBP,Indofood CBP Sukses Makmur Tbk.,11100,11100,10825,10925,5059500
03/04/2014,ICON,Island Concepts Indonesia Tbk.,325,325,325,325,0
03/04/2014,IGAR,Champion Pacific Indonesia Tbk.,301,303,300,303,2000
03/04/2014,IIKP,Inti Agri Resources Tbk,2100,2100,2100,2100,0
03/04/2014,IKAI,Intikeramik Alamasri Industri Tbk.,113,117,113,117,10700
