<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/19/2015,AALI,Astra Agro Lestari Tbk.,25900,25925,25625,25625,264900
03/19/2015,ABBA,Mahaka Media Tbk.,58,58,56,58,1266900
03/19/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6400,6400,6400,6400,102500
03/19/2015,ABMM,ABM Investama Tbk.,2700,2785,2700,2785,75000
03/19/2015,ACES,Ace Hardware Indonesia Tbk.,735,750,735,740,16788900
03/19/2015,ACST,Acset Indonusa Tbk.,5400,5500,5350,5350,1098900
03/19/2015,ADES,Akasha Wira International Tbk.,1380,1380,1370,1370,16300
03/19/2015,ADHI,Adhi Karya (Persero) Tbk.,2758,2787,2753,2758,36012245
03/19/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6500,6500,6450,6450,500
03/19/2015,ADMG,Polychem Indonesia Tbk,137,138,135,138,101600
03/19/2015,ADRO,Adaro Energy Tbk.,965,970,960,970,19286400
03/19/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,105,105,104,104,1705667
03/19/2015,AGRS,Bank Agris Tbk.,158,160,143,159,44500
03/19/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,194,194,194,194,0
03/19/2015,AIMS,Akbar Indo Makmur Stimec Tbk,355,355,355,355,0
03/19/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2230,2260,2230,2230,5359900
03/19/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/19/2015,AKPI,Argha Karya Prima Industry Tbk.,740,740,740,740,0
03/19/2015,AKRA,AKR Corporindo Tbk.,5075,5100,4910,4955,7963600
03/19/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/19/2015,ALDO,Alkindo Naratama Tbk.,730,730,725,730,113200
03/19/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/19/2015,ALMI,Alumindo Light Metal Industry Tbk.,236,244,236,244,700
03/19/2015,ALTO,Tri Banyan Tirta Tbk.,349,352,349,349,3168800
03/19/2015,AMAG,Asuransi Multi Artha Guna Tbk.,235,237,235,237,1227000
03/19/2015,AMFG,Asahimas Flat Glass Tbk.,7400,7500,7375,7400,59800
03/19/2015,AMRT,Sumber Alfaria Trijaya Tbk.,470,470,470,470,700
03/19/2015,ANJT,Austindo Nusantara Jaya Tbk.,1170,1170,1170,1170,0
03/19/2015,ANTM,Aneka Tambang (Persero) Tbk.,802,811,802,802,6640656
03/19/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,0
03/19/2015,APIC,Pacific Strategic Financial Tbk.,535,545,535,545,14475300
03/19/2015,APII,Arita Prima Indonesia Tbk.,350,360,350,360,200000
03/19/2015,APLI,Asiaplast Industries Tbk.,89,89,79,82,431400
03/19/2015,APLN,Agung Podomoro Land Tbk.,425,429,424,425,32701400
03/19/2015,APOL,Arpeni Pratama Ocean Line Tbk.,70,71,67,68,33058900
03/19/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/19/2015,ARII,Atlas Resources Tbk.,413,413,413,413,0
03/19/2015,ARNA,Arwana Citramulia Tbk.,855,855,835,835,900700
03/19/2015,ARTA,Arthavest Tbk,222,222,222,222,0
03/19/2015,ARTI,Ratu Prabu Energi Tbk,88,88,87,87,511600
03/19/2015,ASBI,Asuransi Bintang Tbk.,600,600,600,600,0
03/19/2015,ASDM,Asuransi Dayin Mitra Tbk.,995,995,995,995,0
03/19/2015,ASGR,Astra Graphia Tbk.,1955,1995,1945,1970,97000
03/19/2015,ASII,Astra International Tbk.,8075,8100,7975,8050,78246500
03/19/2015,ASJT,Asuransi Jasa Tania Tbk.,145,145,143,144,3384000
03/19/2015,ASMI,Asuransi Kresna Mitra Tbk.,685,685,680,685,1333600
03/19/2015,ASRI,Alam Sutera Realty Tbk.,585,595,580,590,189262300
03/19/2015,ASRM,Asuransi Ramayana Tbk.,1100,1100,1100,1100,0
03/19/2015,ASSA,Adi Sarana Armada Tbk.,184,184,179,180,2827400
03/19/2015,ATPK,Bara Jaya Internasional Tbk.,170,180,170,180,15100
03/19/2015,AUTO,Astra Otoparts Tbk.,3470,3475,3470,3475,10100
03/19/2015,BABP,Bank MNC Internasional Tbk.,107,110,107,109,74130350
03/19/2015,BACA,Bank Capital Indonesia Tbk.,167,179,167,177,9850300
03/19/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
03/19/2015,BAJA,Saranacentral Bajatama Tbk.,227,259,227,231,13750700
03/19/2015,BALI,Bali Towerindo Sentra Tbk.,500,519,499,519,181000
03/19/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,300
03/19/2015,BATA,Sepatu Bata Tbk.,1100,1100,1100,1100,0
03/19/2015,BAYU,Bayu Buana Tbk,905,1000,905,1000,4500
03/19/2015,BBCA,Bank Central Asia Tbk.,14300,14350,14175,14250,11714700
03/19/2015,BBKP,Bank Bukopin Tbk.,745,745,730,735,5982500
03/19/2015,BBLD,Buana Finance Tbk.,925,925,925,925,0
03/19/2015,BBMD,Bank Mestika Dharma Tbk.,1570,1570,1570,1570,0
03/19/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,6975,7100,6950,7000,38123800
03/19/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2310,2310,2310,2310,0
03/19/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,13050,13100,12950,13050,18252000
03/19/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,175,175,175,175,1100
03/19/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1125,1145,1125,1140,39855800
03/19/2015,BBYB,Bank Yudha Bhakti Tbk.,94,96,94,95,240000
03/19/2015,BCAP,MNC Kapital Indonesia Tbk.,1753,1768,1748,1768,35610750
