<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/22/2015,AALI,Astra Agro Lestari Tbk.,24050,24050,23800,24000,1647000
01/22/2015,ABBA,Mahaka Media Tbk.,60,61,60,61,93000
01/22/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6400,6450,6400,6450,20400
01/22/2015,ABMM,ABM Investama Tbk.,2760,2760,2760,2760,60200
01/22/2015,ACES,Ace Hardware Indonesia Tbk.,715,745,710,745,52231800
01/22/2015,ACST,Acset Indonusa Tbk.,3650,3725,3600,3690,1622800
01/22/2015,ADES,Akasha Wira International Tbk.,1370,1460,1370,1420,238400
01/22/2015,ADHI,Adhi Karya (Persero) Tbk.,3038,3101,3008,3093,68799845
01/22/2015,ADMF,Adira Dinamika Multi Finance Tbk.,7000,7075,6950,7000,35500
01/22/2015,ADMG,Polychem Indonesia Tbk,152,153,150,151,921200
01/22/2015,ADRO,Adaro Energy Tbk.,1015,1020,1000,1015,65512400
01/22/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,103,104,103,103,1391600
01/22/2015,AGRS,Bank Agris Tbk.,140,141,130,130,392600
01/22/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,189,189,189,189,2965
01/22/2015,AIMS,Akbar Indo Makmur Stimec Tbk,430,430,430,430,200
01/22/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2035,2145,2025,2145,17076300
01/22/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
01/22/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
01/22/2015,AKRA,AKR Corporindo Tbk.,4600,4605,4510,4530,11538800
01/22/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/22/2015,ALDO,Alkindo Naratama Tbk.,715,720,715,720,349500
01/22/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
01/22/2015,ALMI,Alumindo Light Metal Industry Tbk.,247,247,243,243,115300
01/22/2015,ALTO,Tri Banyan Tirta Tbk.,345,347,342,347,1002900
01/22/2015,AMAG,Asuransi Multi Artha Guna Tbk.,240,240,237,240,142200
01/22/2015,AMFG,Asahimas Flat Glass Tbk.,8300,8500,8250,8250,23500
01/22/2015,AMRT,Sumber Alfaria Trijaya Tbk.,490,490,485,485,8100
01/22/2015,ANJT,Austindo Nusantara Jaya Tbk.,1300,1300,1300,1300,0
01/22/2015,ANTM,Aneka Tambang (Persero) Tbk.,886,899,878,886,17429731
01/22/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,0
01/22/2015,APIC,Pacific Strategic Financial Tbk.,550,555,550,555,15321600
01/22/2015,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
