<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/18/2016,AALI,Astra Agro Lestari Tbk.,14900,15500,14900,15375,5026300
07/18/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,18400
07/18/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7100,7100,7100,7100,0
07/18/2016,ABMM,ABM Investama Tbk.,2530,2640,2470,2640,3500
07/18/2016,ACES,Ace Hardware Indonesia Tbk.,970,975,950,960,1903700
07/18/2016,ACST,Acset Indonusa Tbk.,3130,3200,3100,3200,1218800
07/18/2016,ADES,Akasha Wira International Tbk.,1350,1435,1330,1420,155000
07/18/2016,ADHI,Adhi Karya (Persero) Tbk.,2850,2850,2780,2780,9812500
07/18/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4510,4510,4480,4490,249700
07/18/2016,ADMG,Polychem Indonesia Tbk,139,141,136,140,2508000
07/18/2016,ADRO,Adaro Energy Tbk.,1020,1040,1005,1030,54946100
07/18/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,458,458,458,458,0
07/18/2016,AGRS,Bank Agris Tbk.,113,113,103,110,19500
07/18/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,189,189,189,189,1400
07/18/2016,AIMS,Akbar Indo Makmur Stimec Tbk,304,304,304,304,500
07/18/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1960,2040,1960,1990,2029900
07/18/2016,AKKU,Alam Karya Unggul Tbk.,350,350,350,350,0
07/18/2016,AKPI,Argha Karya Prima Industry Tbk.,820,820,750,750,12500
07/18/2016,AKRA,AKR Corporindo Tbk.,6625,6725,6550,6725,8164500
07/18/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/18/2016,ALDO,Alkindo Naratama Tbk.,730,730,730,730,244300
07/18/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
07/18/2016,ALMI,Alumindo Light Metal Industry Tbk.,186,186,179,185,116100
07/18/2016,ALTO,Tri Banyan Tirta Tbk.,330,330,330,330,150000
07/18/2016,AMAG,Asuransi Multi Artha Guna Tbk.,342,344,334,340,206500
07/18/2016,AMFG,Asahimas Flat Glass Tbk.,7000,7000,7000,7000,0
07/18/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,182,200,180,180,184100
07/18/2016,AMRT,Sumber Alfaria Trijaya Tbk.,585,585,580,585,639100
07/18/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
07/18/2016,ANTM,Aneka Tambang (Persero) Tbk.,775,840,765,840,246508200
