<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/10/2015,AALI,Astra Agro Lestari Tbk.,24050,24250,23975,24125,422600
04/10/2015,ABBA,Mahaka Media Tbk.,53,53,51,53,56000
04/10/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6950,6950,6950,6950,0
04/10/2015,ABMM,ABM Investama Tbk.,2950,2950,2850,2900,45100
04/10/2015,ACES,Ace Hardware Indonesia Tbk.,710,720,705,715,9818700
04/10/2015,ACST,Acset Indonusa Tbk.,5375,5375,5275,5300,326300
04/10/2015,ADES,Akasha Wira International Tbk.,1380,1380,1380,1380,3600
04/10/2015,ADHI,Adhi Karya (Persero) Tbk.,2664,2664,2596,2609,22376413
04/10/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6375,6400,6375,6375,12300
04/10/2015,ADMG,Polychem Indonesia Tbk,134,134,131,132,162400
04/10/2015,ADRO,Adaro Energy Tbk.,980,980,960,975,18829300
04/10/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,106,106,104,105,6882400
04/10/2015,AGRS,Bank Agris Tbk.,153,153,147,150,30234600
04/10/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,167,167,167,167,0
04/10/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
04/10/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2050,2050,2040,2040,1440900
04/10/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
04/10/2015,AKPI,Argha Karya Prima Industry Tbk.,710,710,710,710,0
04/10/2015,AKRA,AKR Corporindo Tbk.,5425,5525,5175,5225,12441800
04/10/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/10/2015,ALDO,Alkindo Naratama Tbk.,725,725,725,725,119600
04/10/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
04/10/2015,ALMI,Alumindo Light Metal Industry Tbk.,241,241,241,241,0
04/10/2015,ALTO,Tri Banyan Tirta Tbk.,348,348,348,348,1000
04/10/2015,AMAG,Asuransi Multi Artha Guna Tbk.,237,258,237,245,28594200
04/10/2015,AMFG,Asahimas Flat Glass Tbk.,7250,7250,7125,7125,71100
04/10/2015,AMRT,Sumber Alfaria Trijaya Tbk.,545,565,540,565,3145000
04/10/2015,ANJT,Austindo Nusantara Jaya Tbk.,1150,1150,1150,1150,0
04/10/2015,ANTM,Aneka Tambang (Persero) Tbk.,777,777,756,760,7742346
04/10/2015,APEX,Apexindo Pratama Duta Tbk.,3350,3350,3325,3350,15400
04/10/2015,APIC,Pacific Strategic Financial Tbk.,550,550,545,545,14385300
04/10/2015,APII,Arita Prima Indonesia Tbk.,360,360,360,360,5000
04/10/2015,APLI,Asiaplast Industries Tbk.,81,84,81,83,5160000
04/10/2015,APLN,Agung Podomoro Land Tbk.,450,452,442,446,12791400
04/10/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
04/10/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
04/10/2015,ARII,Atlas Resources Tbk.,418,430,418,430,100500
04/10/2015,ARNA,Arwana Citramulia Tbk.,800,815,800,800,2988000
04/10/2015,ARTA,Arthavest Tbk,230,230,230,230,0
04/10/2015,ARTI,Ratu Prabu Energi Tbk,91,91,89,89,98500
04/10/2015,ASBI,Asuransi Bintang Tbk.,465,465,465,465,0
04/10/2015,ASDM,Asuransi Dayin Mitra Tbk.,880,880,880,880,500
04/10/2015,ASGR,Astra Graphia Tbk.,2120,2200,2085,2150,845500
