<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/20/2015,AALI,Astra Agro Lestari Tbk.,26600,27525,26600,27400,2242100
05/20/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,69700
05/20/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7425,7425,7425,7425,100
05/20/2015,ABMM,ABM Investama Tbk.,2900,2900,2900,2900,0
05/20/2015,ACES,Ace Hardware Indonesia Tbk.,705,705,680,690,38493200
05/20/2015,ACST,Acset Indonusa Tbk.,4800,4860,4780,4840,181500
05/20/2015,ADES,Akasha Wira International Tbk.,1375,1385,1375,1385,5400
05/20/2015,ADHI,Adhi Karya (Persero) Tbk.,2384,2431,2338,2397,32886561
05/20/2015,ADMF,Adira Dinamika Multi Finance Tbk.,5850,5900,5825,5900,107600
05/20/2015,ADMG,Polychem Indonesia Tbk,129,130,125,128,164800
05/20/2015,ADRO,Adaro Energy Tbk.,895,900,880,890,16965900
05/20/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,99,100,98,98,385233
05/20/2015,AGRS,Bank Agris Tbk.,125,129,125,126,21800
05/20/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,150,150,150,150,0
05/20/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
05/20/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1850,1875,1840,1850,2173000
05/20/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
05/20/2015,AKPI,Argha Karya Prima Industry Tbk.,600,600,600,600,0
05/20/2015,AKRA,AKR Corporindo Tbk.,5700,5775,5550,5725,5933800
05/20/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/20/2015,ALDO,Alkindo Naratama Tbk.,730,730,730,730,191000
05/20/2015,ALKA,Alakasa Industrindo Tbk,410,410,410,410,0
05/20/2015,ALMI,Alumindo Light Metal Industry Tbk.,234,234,230,230,1450000
05/20/2015,ALTO,Tri Banyan Tirta Tbk.,340,340,310,340,1900300
05/20/2015,AMAG,Asuransi Multi Artha Guna Tbk.,362,365,360,364,563300
05/20/2015,AMFG,Asahimas Flat Glass Tbk.,7325,7325,7250,7250,328200
05/20/2015,AMRT,Sumber Alfaria Trijaya Tbk.,565,570,560,570,1215800
05/20/2015,ANJT,Austindo Nusantara Jaya Tbk.,1200,1200,1200,1200,10000
05/20/2015,ANTM,Aneka Tambang (Persero) Tbk.,676,689,672,676,20525542
05/20/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,10300
05/20/2015,APIC,Pacific Strategic Financial Tbk.,565,570,565,570,13419300
05/20/2015,APII,Arita Prima Indonesia Tbk.,305,305,305,305,0
05/20/2015,APLI,Asiaplast Industries Tbk.,72,78,71,78,1200
05/20/2015,APLN,Agung Podomoro Land Tbk.,404,408,395,400,39347700
05/20/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
05/20/2015,ARGO,Argo Pantes Tbk,850,850,850,850,100000
05/20/2015,ARII,Atlas Resources Tbk.,414,414,408,408,45800
05/20/2015,ARNA,Arwana Citramulia Tbk.,665,675,650,665,5133700
05/20/2015,ARTA,Arthavest Tbk,234,234,234,234,0
05/20/2015,ARTI,Ratu Prabu Energi Tbk,133,152,133,145,27171300
05/20/2015,ASBI,Asuransi Bintang Tbk.,465,465,465,465,0
05/20/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
05/20/2015,ASGR,Astra Graphia Tbk.,2230,2230,2205,2210,8100
05/20/2015,ASII,Astra International Tbk.,7800,7925,7675,7850,19458200
05/20/2015,ASJT,Asuransi Jasa Tania Tbk.,138,138,138,138,0
05/20/2015,ASMI,Asuransi Kresna Mitra Tbk.,790,795,785,785,608200
05/20/2015,ASRI,Alam Sutera Realty Tbk.,645,665,635,655,114239500
05/20/2015,ASRM,Asuransi Ramayana Tbk.,1200,1200,1200,1200,1000200
05/20/2015,ASSA,Adi Sarana Armada Tbk.,145,147,143,146,585000
05/20/2015,ATPK,Bara Jaya Internasional Tbk.,205,205,204,205,369500
05/20/2015,AUTO,Astra Otoparts Tbk.,2980,3000,2975,2980,105000
05/20/2015,BABP,Bank MNC Internasional Tbk.,99,106,99,101,36667050
05/20/2015,BACA,Bank Capital Indonesia Tbk.,210,210,209,209,5109600
05/20/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
05/20/2015,BAJA,Saranacentral Bajatama Tbk.,195,205,181,182,3065200
05/20/2015,BALI,Bali Towerindo Sentra Tbk.,430,430,430,430,0
05/20/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,22600
05/20/2015,BATA,Sepatu Bata Tbk.,1015,1055,1010,1045,1800
05/20/2015,BAYU,Bayu Buana Tbk,1030,1030,1030,1030,0
05/20/2015,BBCA,Bank Central Asia Tbk.,13775,14025,13700,13875,11696500
05/20/2015,BBKP,Bank Bukopin Tbk.,710,720,705,715,4717700
05/20/2015,BBLD,Buana Finance Tbk.,1100,1100,1100,1100,100600
05/20/2015,BBMD,Bank Mestika Dharma Tbk.,1600,1600,1600,1600,0
05/20/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,6800,6800,6725,6775,11599200
05/20/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2320,2320,2320,2320,200
05/20/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,12400,12550,12275,12475,23638900
05/20/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,129,129,129,129,0
05/20/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1175,1200,1165,1180,53133700
05/20/2015,BBYB,Bank Yudha Bhakti Tbk.,89,89,87,88,91000
05/20/2015,BCAP,MNC Kapital Indonesia Tbk.,1704,1709,1704,1709,26977300
05/20/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
05/20/2015,BCIP,Bumi Citra Permai Tbk.,790,815,780,800,49093800
05/20/2015,BDMN,Bank Danamon Indonesia Tbk.,4145,4260,4105,4225,1931000
05/20/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,78,81,78,79,1589100
05/20/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,530,540,515,525,48084100
05/20/2015,BFIN,BFI Finance  Indonesia Tbk.,2650,2650,2650,2650,6300
05/20/2015,BHIT,MNC Investama Tbk.,264,264,258,258,3758800
05/20/2015,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
05/20/2015,BINA,Bank Ina Perdana Tbk.,285,285,285,285,100
05/20/2015,BIPI,Benakat Integra Tbk.,87,87,85,86,11558000
05/20/2015,BIPP,Bhuwanatala Indah Permai Tbk.,99,99,99,99,285
05/20/2015,BIRD,Blue Bird Tbk.,8500,8550,8450,8450,18100
05/20/2015,BISI,BISI International Tbk.,1590,1610,1585,1585,1515200
05/20/2015,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,885,885,875,880,18534200
05/20/2015,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,515,515,510,515,4173000
05/20/2015,BKDP,Bukit Darmo Property Tbk,93,93,93,93,0
05/20/2015,BKSL,Sentul City Tbk.,111,114,107,107,102937600
05/20/2015,BKSW,Bank QNB Indonesia Tbk.,640,640,640,640,1200
05/20/2015,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
05/20/2015,BLTZ,Graha Layar Prima Tbk.,3030,3050,3030,3050,4000
05/20/2015,BMAS,Bank Maspion Indonesia Tbk.,350,350,350,350,0
05/20/2015,BMRI,Bank Mandiri (Persero) Tbk.,11300,11350,11175,11275,18685800
05/20/2015,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
05/20/2015,BMTR,Global Mediacom Tbk.,1340,1375,1315,1330,39828300
05/20/2015,BNBA,Bank Bumi Arta Tbk.,157,158,157,157,247700
05/20/2015,BNBR,Bakrie & Brothers Tbk,50,50,50,50,1600
05/20/2015,BNGA,Bank CIMB Niaga Tbk.,700,750,695,705,169600
05/20/2015,BNII,Bank Maybank Indonesia Tbk.,197,198,190,196,290200
05/20/2015,BNLI,Bank Permata Tbk.,1615,1620,1610,1610,3000
05/20/2015,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,2500
05/20/2015,BPFI,Batavia Prosperindo Finance Tbk.,550,550,550,550,0
