<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/14/2015,AALI,Astra Agro Lestari Tbk.,18025,18750,17550,18125,1909300
09/14/2015,ABBA,Mahaka Media Tbk.,51,52,50,51,109000
09/14/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
09/14/2015,ABMM,ABM Investama Tbk.,2810,2850,2810,2850,217000
09/14/2015,ACES,Ace Hardware Indonesia Tbk.,535,550,535,540,11357700
09/14/2015,ACST,Acset Indonusa Tbk.,4025,4145,3970,4145,35800
09/14/2015,ADES,Akasha Wira International Tbk.,1100,1100,1100,1100,0
09/14/2015,ADHI,Adhi Karya (Persero) Tbk.,1828,1862,1790,1795,19948519
09/14/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4100,4100,4100,4100,0
09/14/2015,ADMG,Polychem Indonesia Tbk,93,95,91,93,1246200
09/14/2015,ADRO,Adaro Energy Tbk.,575,585,565,570,32968200
09/14/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,80,81,78,81,780400
09/14/2015,AGRS,Bank Agris Tbk.,114,116,104,114,1400
09/14/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,158,158,300
09/14/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
09/14/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1590,1595,1540,1560,1071700
09/14/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/14/2015,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
09/14/2015,AKRA,AKR Corporindo Tbk.,5650,5850,5650,5750,5701100
09/14/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/14/2015,ALDO,Alkindo Naratama Tbk.,685,690,685,690,85500
09/14/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
09/14/2015,ALMI,Alumindo Light Metal Industry Tbk.,236,236,236,236,0
09/14/2015,ALTO,Tri Banyan Tirta Tbk.,330,330,330,330,58100
09/14/2015,AMAG,Asuransi Multi Artha Guna Tbk.,380,383,380,381,3100
09/14/2015,AMFG,Asahimas Flat Glass Tbk.,5950,5950,5825,5825,6100
09/14/2015,AMRT,Sumber Alfaria Trijaya Tbk.,550,580,550,575,193900
09/14/2015,ANJT,Austindo Nusantara Jaya Tbk.,1600,1610,1600,1610,700
09/14/2015,ANTM,Aneka Tambang (Persero) Tbk.,412,414,406,406,17094448
09/14/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,3400
09/14/2015,APIC,Pacific Strategic Financial Tbk.,575,580,575,580,13929900
09/14/2015,APII,Arita Prima Indonesia Tbk.,300,300,300,300,0
09/14/2015,APLI,Asiaplast Industries Tbk.,65,65,65,65,0
09/14/2015,APLN,Agung Podomoro Land Tbk.,315,318,312,313,2680900
09/14/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
09/14/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
09/14/2015,ARII,Atlas Resources Tbk.,400,400,400,400,15000
09/14/2015,ARNA,Arwana Citramulia Tbk.,525,530,525,530,60000
09/14/2015,ARTA,Arthavest Tbk,264,264,264,264,0
09/14/2015,ARTI,Ratu Prabu Energi Tbk,200,201,198,198,40055700
09/14/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
