<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/25/2016,AALI,Astra Agro Lestari Tbk.,16850,17025,16650,16800,761300
01/25/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,11100
01/25/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
01/25/2016,ABMM,ABM Investama Tbk.,2790,2790,2790,2790,100
01/25/2016,ACES,Ace Hardware Indonesia Tbk.,800,805,785,790,1333200
01/25/2016,ACST,Acset Indonusa Tbk.,3035,3035,3030,3030,9600
01/25/2016,ADES,Akasha Wira International Tbk.,1060,1060,1000,1000,5700
01/25/2016,ADHI,Adhi Karya (Persero) Tbk.,2495,2515,2475,2485,25284600
01/25/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3300,3300,3290,3300,28500
01/25/2016,ADMG,Polychem Indonesia Tbk,94,94,86,87,8206000
01/25/2016,ADRO,Adaro Energy Tbk.,525,530,497,498,38617800
01/25/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,94,94,92,92,3000
01/25/2016,AGRS,Bank Agris Tbk.,88,88,88,88,0
01/25/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,190,190,190,190,600
01/25/2016,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
01/25/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1030,1070,995,1035,35556500
01/25/2016,AKKU,Alam Karya Unggul Tbk.,245,245,245,245,0
01/25/2016,AKPI,Argha Karya Prima Industry Tbk.,900,900,900,900,0
01/25/2016,AKRA,AKR Corporindo Tbk.,7125,7175,7000,7150,7680900
01/25/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/25/2016,ALDO,Alkindo Naratama Tbk.,730,735,730,735,89700
01/25/2016,ALKA,Alakasa Industrindo Tbk,635,710,635,710,400
01/25/2016,ALMI,Alumindo Light Metal Industry Tbk.,186,212,186,212,600
01/25/2016,ALTO,Tri Banyan Tirta Tbk.,327,327,327,327,0
01/25/2016,AMAG,Asuransi Multi Artha Guna Tbk.,360,360,354,355,16000
