<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/17/2016,AALI,Astra Agro Lestari Tbk.,17700,17900,17500,17800,1741600
03/17/2016,ABBA,Mahaka Media Tbk.,50,63,50,50,968500
03/17/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7150,7150,7150,7150,0
03/17/2016,ABMM,ABM Investama Tbk.,2340,2340,2340,2340,0
03/17/2016,ACES,Ace Hardware Indonesia Tbk.,845,870,840,855,16993200
03/17/2016,ACST,Acset Indonusa Tbk.,3000,3045,2985,2985,130600
03/17/2016,ADES,Akasha Wira International Tbk.,1030,1035,1030,1035,45100
03/17/2016,ADHI,Adhi Karya (Persero) Tbk.,2770,2785,2760,2775,18585900
03/17/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3030,3045,3025,3035,270300
03/17/2016,ADMG,Polychem Indonesia Tbk,95,102,95,101,2061700
03/17/2016,ADRO,Adaro Energy Tbk.,745,755,735,745,78010700
03/17/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,90,92,90,91,47700
03/17/2016,AGRS,Bank Agris Tbk.,94,108,94,97,17800
03/17/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,176,176,176,176,500
03/17/2016,AIMS,Akbar Indo Makmur Stimec Tbk,450,450,450,450,200
03/17/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1270,1295,1210,1210,5772000
03/17/2016,AKKU,Alam Karya Unggul Tbk.,154,165,154,165,2400
03/17/2016,AKPI,Argha Karya Prima Industry Tbk.,920,920,920,920,0
03/17/2016,AKRA,AKR Corporindo Tbk.,7450,7525,7450,7525,6318400
03/17/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/17/2016,ALDO,Alkindo Naratama Tbk.,730,735,730,730,379500
03/17/2016,ALKA,Alakasa Industrindo Tbk,685,685,685,685,0
03/17/2016,ALMI,Alumindo Light Metal Industry Tbk.,192,192,192,192,196000
03/17/2016,ALTO,Tri Banyan Tirta Tbk.,325,326,325,326,318100
03/17/2016,AMAG,Asuransi Multi Artha Guna Tbk.,315,380,315,340,18500
03/17/2016,AMFG,Asahimas Flat Glass Tbk.,6850,7000,6650,6925,27600
03/17/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,120,120,116,116,14700
03/17/2016,AMRT,Sumber Alfaria Trijaya Tbk.,530,540,530,540,7500
03/17/2016,ANJT,Austindo Nusantara Jaya Tbk.,1850,1850,1850,1850,0
03/17/2016,ANTM,Aneka Tambang (Persero) Tbk.,464,466,459,461,87605400
03/17/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
03/17/2016,APIC,Pacific Strategic Financial Tbk.,635,640,635,640,2300600
03/17/2016,APII,Arita Prima Indonesia Tbk.,262,262,262,262,0
03/17/2016,APLI,Asiaplast Industries Tbk.,73,84,67,74,2460200
03/17/2016,APLN,Agung Podomoro Land Tbk.,306,310,305,305,13211700
03/17/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
03/17/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
03/17/2016,ARII,Atlas Resources Tbk.,450,450,450,450,0
03/17/2016,ARNA,Arwana Citramulia Tbk.,600,620,600,620,658100
03/17/2016,ARTA,Arthavest Tbk,275,275,275,275,0
03/17/2016,ARTI,Ratu Prabu Energi Tbk,177,180,167,171,5965900
03/17/2016,ARTO,Bank Artos Indonesia Tbk.,134,139,134,134,12400
03/17/2016,ASBI,Asuransi Bintang Tbk.,550,550,550,550,100
03/17/2016,ASDM,Asuransi Dayin Mitra Tbk.,1200,1200,1200,1200,1100
03/17/2016,ASGR,Astra Graphia Tbk.,1950,1950,1940,1950,3200
03/17/2016,ASII,Astra International Tbk.,7300,7400,7275,7325,36783100
03/17/2016,ASJT,Asuransi Jasa Tania Tbk.,185,185,185,185,0
03/17/2016,ASMI,Asuransi Kresna Mitra Tbk.,1315,1320,1305,1320,874700
03/17/2016,ASRI,Alam Sutera Realty Tbk.,390,396,387,389,107912700
03/17/2016,ASRM,Asuransi Ramayana Tbk.,3200,3200,3200,3200,0
03/17/2016,ASSA,Adi Sarana Armada Tbk.,116,116,112,113,10505100
03/17/2016,ATIC,Anabatic Technologies Tbk.,600,610,600,610,1193800
03/17/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
03/17/2016,AUTO,Astra Otoparts Tbk.,1900,1950,1900,1920,98000
03/17/2016,BABP,Bank MNC Internasional Tbk.,78,83,78,80,31181200
03/17/2016,BACA,Bank Capital Indonesia Tbk.,205,211,205,208,3187700
03/17/2016,BAJA,Saranacentral Bajatama Tbk.,116,142,116,119,8948700
03/17/2016,BALI,Bali Towerindo Sentra Tbk.,900,925,895,925,69800
03/17/2016,BAPA,Bekasi Asri Pemula Tbk.,50,51,50,50,89000
03/17/2016,BATA,Sepatu Bata Tbk.,845,870,845,845,1000
03/17/2016,BAYU,Bayu Buana Tbk,1025,1025,1025,1025,0
03/17/2016,BBCA,Bank Central Asia Tbk.,13675,13850,13625,13725,25074200
03/17/2016,BBHI,Bank Harda Internasional Tbk.,110,110,107,109,11300
03/17/2016,BBKP,Bank Bukopin Tbk.,580,620,580,615,21507400
03/17/2016,BBLD,Buana Finance Tbk.,1200,1200,1200,1200,0
03/17/2016,BBMD,Bank Mestika Dharma Tbk.,1540,1540,1540,1540,0
03/17/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,5400,5425,5375,5375,46278100
03/17/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
03/17/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11100,11175,11000,11000,29495600
03/17/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,59,60,58,58,40300
03/17/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1765,1770,1750,1750,6809100
03/17/2016,BBYB,Bank Yudha Bhakti Tbk.,206,220,206,220,349100
03/17/2016,BCAP,MNC Kapital Indonesia Tbk.,1735,1735,1735,1735,0
03/17/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
03/17/2016,BCIP,Bumi Citra Permai Tbk.,785,815,785,795,41881300
03/17/2016,BDMN,Bank Danamon Indonesia Tbk.,3860,3860,3830,3860,2937100
03/17/2016,BEKS,Bank Pundi Indonesia Tbk.,95,95,91,91,19079400
03/17/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,288,293,285,286,19404900
03/17/2016,BFIN,BFI Finance  Indonesia Tbk.,2745,2745,2720,2720,90000
03/17/2016,BHIT,MNC Investama Tbk.,163,165,158,159,21006600
03/17/2016,BIKA,Binakarya Jaya Abadi Tbk.,1510,1525,1500,1510,6451300
03/17/2016,BIMA,Primarindo Asia Infrastructure Tbk.,355,355,355,355,0
03/17/2016,BINA,Bank Ina Perdana Tbk.,285,285,285,285,0
03/17/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,2645300
03/17/2016,BIPP,Bhuwanatala Indah Permai Tbk.,93,99,91,95,16300
03/17/2016,BIRD,Blue Bird Tbk.,6425,6500,6125,6175,1348400
03/17/2016,BISI,BISI International Tbk.,1720,1810,1720,1800,2341400
03/17/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,945,945,930,935,5897600
03/17/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,449,478,446,470,24587700
03/17/2016,BKDP,Bukit Darmo Property Tbk,87,110,87,106,32975900
03/17/2016,BKSL,Sentul City Tbk.,81,82,80,80,47515600
03/17/2016,BKSW,Bank QNB Indonesia Tbk.,345,345,345,345,0
03/17/2016,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
03/17/2016,BLTZ,Graha Layar Prima Tbk.,5100,5100,5100,5100,0
03/17/2016,BMAS,Bank Maspion Indonesia Tbk.,466,466,466,466,0
03/17/2016,BMRI,Bank Mandiri (Persero) Tbk.,10250,10250,10000,10100,18819100
03/17/2016,BMSR,Bintang Mitra Semestaraya Tbk,215,215,215,215,2000
03/17/2016,BMTR,Global Mediacom Tbk.,925,940,910,930,14007500
03/17/2016,BNBA,Bank Bumi Arta Tbk.,195,195,192,192,1300
03/17/2016,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
03/17/2016,BNGA,Bank CIMB Niaga Tbk.,600,600,590,590,293300
03/17/2016,BNII,Bank Maybank Indonesia Tbk.,184,184,180,181,238200
03/17/2016,BNLI,Bank Permata Tbk.,665,680,655,665,49900
03/17/2016,BOLT,Garuda Metalindo Tbk.,950,965,945,955,10166900
03/17/2016,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,0
03/17/2016,BPFI,Batavia Prosperindo Finance Tbk.,560,560,560,560,0
03/17/2016,BPII,Batavia Prosperindo Internasional Tbk.,3450,3450,3450,3450,0
