<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/07/2014,AALI,Astra Agro Lestari Tbk.,29000,29500,28975,29225,467800
05/07/2014,ABBA,Mahaka Media Tbk.,84,84,83,83,14800
05/07/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5300,5475,5300,5475,3400
05/07/2014,ABMM,ABM Investama Tbk.,2925,2925,2925,2925,0
05/07/2014,ACES,Ace Hardware Indonesia Tbk.,790,810,785,805,7084900
05/07/2014,ACST,Acset Indonusa Tbk.,2380,2380,2375,2375,161300
05/07/2014,ADES,Akasha Wira International Tbk.,1875,1890,1850,1870,110800
05/07/2014,ADHI,Adhi Karya (Persero) Tbk.,2524,2664,2503,2656,111018731
05/07/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9900,10025,9850,9975,129700
05/07/2014,ADMG,Polychem Indonesia Tbk,199,199,196,199,98600
05/07/2014,ADRO,Adaro Energy Tbk.,1175,1185,1135,1135,62362500
05/07/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,112,115,111,115,696267
05/07/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,181,181,181,181,0
05/07/2014,AIMS,Akbar Indo Makmur Stimec Tbk,335,335,335,335,0
05/07/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2225,2300,2225,2300,4478500
05/07/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
05/07/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,100
05/07/2014,AKRA,AKR Corporindo Tbk.,4565,4585,4540,4555,8737600
05/07/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/07/2014,ALDO,Alkindo Naratama Tbk.,665,670,665,665,3113900
05/07/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
05/07/2014,ALMI,Alumindo Light Metal Industry Tbk.,375,381,360,373,7300
05/07/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
05/07/2014,AMAG,Asuransi Multi Artha Guna Tbk.,245,254,245,245,14900
05/07/2014,AMFG,Asahimas Flat Glass Tbk.,6975,7200,6925,7200,25300
05/07/2014,AMRT,Sumber Alfaria Trijaya Tbk.,500,520,500,520,3255800
05/07/2014,ANJT,Austindo Nusantara Jaya Tbk.,1595,1595,1595,1595,0
05/07/2014,ANTM,Aneka Tambang (Persero) Tbk.,991,1012,987,995,100809689
05/07/2014,APEX,Apexindo Pratama Duta Tbk.,4210,4225,4200,4215,85400
05/07/2014,APIC,Pacific Strategic Financial Tbk.,510,515,510,510,25010300
05/07/2014,APII,Arita Prima Indonesia Tbk.,242,243,242,243,72300
05/07/2014,APLI,Asiaplast Industries Tbk.,62,67,62,64,107600
05/07/2014,APLN,Agung Podomoro Land Tbk.,265,271,265,271,26214500
05/07/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,100
05/07/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
05/07/2014,ARII,Atlas Resources Tbk.,700,745,700,705,3905200
05/07/2014,ARNA,Arwana Citramulia Tbk.,995,1005,980,995,1017100
05/07/2014,ARTA,Arthavest Tbk,220,229,220,227,11400
