<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
12/19/2014,AALI,Astra Agro Lestari Tbk.,23300,23750,22900,22900,918300
12/19/2014,ABBA,Mahaka Media Tbk.,63,66,62,65,894000
12/19/2014,ABDA,Asuransi Bina Dana Arta Tbk.,6175,6175,6175,6175,0
12/19/2014,ABMM,ABM Investama Tbk.,2800,2885,2800,2875,1092000
12/19/2014,ACES,Ace Hardware Indonesia Tbk.,750,775,750,760,19625900
12/19/2014,ACST,Acset Indonusa Tbk.,3600,3745,3575,3720,2062200
12/19/2014,ADES,Akasha Wira International Tbk.,1390,1400,1360,1365,98300
12/19/2014,ADHI,Adhi Karya (Persero) Tbk.,2545,2579,2537,2554,51130272
12/19/2014,ADMF,Adira Dinamika Multi Finance Tbk.,7175,7200,7150,7175,7700
12/19/2014,ADMG,Polychem Indonesia Tbk,187,194,183,183,1558300
12/19/2014,ADRO,Adaro Energy Tbk.,1080,1090,1050,1060,93082700
12/19/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,111,114,108,108,4742033
12/19/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,190,190,190,190,0
12/19/2014,AIMS,Akbar Indo Makmur Stimec Tbk,360,360,360,360,3000
12/19/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2115,2125,2105,2125,2213400
12/19/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
12/19/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
12/19/2014,AKRA,AKR Corporindo Tbk.,4350,4380,4270,4285,14872800
12/19/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
12/19/2014,ALDO,Alkindo Naratama Tbk.,750,760,750,760,320100
12/19/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
12/19/2014,ALMI,Alumindo Light Metal Industry Tbk.,250,266,250,266,39200
12/19/2014,ALTO,Tri Banyan Tirta Tbk.,355,356,352,356,465800
12/19/2014,AMAG,Asuransi Multi Artha Guna Tbk.,235,239,235,239,42600
12/19/2014,AMFG,Asahimas Flat Glass Tbk.,7725,7900,7725,7850,26900
12/19/2014,AMRT,Sumber Alfaria Trijaya Tbk.,495,495,490,490,414700
12/19/2014,ANJT,Austindo Nusantara Jaya Tbk.,1325,1325,1325,1325,0
12/19/2014,ANTM,Aneka Tambang (Persero) Tbk.,815,823,811,823,9849388
12/19/2014,APEX,Apexindo Pratama Duta Tbk.,3200,3200,3200,3200,0
12/19/2014,APIC,Pacific Strategic Financial Tbk.,550,555,550,555,24040600
12/19/2014,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
12/19/2014,APLI,Asiaplast Industries Tbk.,92,93,83,83,38300
12/19/2014,APLN,Agung Podomoro Land Tbk.,338,340,329,330,74195700
12/19/2014,APOL,Arpeni Pratama Ocean Line Tbk.,93,102,82,83,390436800
12/19/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
12/19/2014,ARII,Atlas Resources Tbk.,375,375,375,375,0
12/19/2014,ARNA,Arwana Citramulia Tbk.,850,890,845,870,1461300
12/19/2014,ARTA,Arthavest Tbk,246,272,246,270,250900
12/19/2014,ARTI,Ratu Prabu Energi Tbk,100,104,100,100,1412400
12/19/2014,ASBI,Asuransi Bintang Tbk.,950,950,950,950,0
12/19/2014,ASDM,Asuransi Dayin Mitra Tbk.,1090,1150,1090,1150,100100
12/19/2014,ASGR,Astra Graphia Tbk.,1900,1920,1900,1910,679300
12/19/2014,ASII,Astra International Tbk.,7250,7375,7175,7200,26745900
12/19/2014,ASJT,Asuransi Jasa Tania Tbk.,225,258,156,156,256000
12/19/2014,ASMI,Asuransi Kresna Mitra Tbk.,535,540,530,535,1513500
12/19/2014,ASRI,Alam Sutera Realty Tbk.,545,550,515,520,310829300
12/19/2014,ASRM,Asuransi Ramayana Tbk.,1285,1285,1285,1285,0
12/19/2014,ASSA,Adi Sarana Armada Tbk.,173,175,171,175,35600
12/19/2014,ATPK,Bara Jaya Internasional Tbk.,209,210,209,210,841500
12/19/2014,AUTO,Astra Otoparts Tbk.,3800,3920,3800,3900,76200
12/19/2014,BABP,Bank MNC Internasional Tbk.,94,95,93,93,15449350
12/19/2014,BACA,Bank Capital Indonesia Tbk.,89,89,89,89,3000
12/19/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
12/19/2014,BAJA,Saranacentral Bajatama Tbk.,319,320,300,300,6659200
12/19/2014,BALI,Bali Towerindo Sentra Tbk.,430,447,430,430,20000
12/19/2014,BAPA,Bekasi Asri Pemula Tbk.,51,52,50,51,223900
12/19/2014,BATA,Sepatu Bata Tbk.,1080,1130,1080,1130,188300
12/19/2014,BAYU,Bayu Buana Tbk,1005,1005,1005,1005,3100
12/19/2014,BBCA,Bank Central Asia Tbk.,13150,13250,13100,13175,16677900
12/19/2014,BBKP,Bank Bukopin Tbk.,750,750,740,750,9359200
12/19/2014,BBLD,Buana Finance Tbk.,2500,2500,2500,2500,0
12/19/2014,BBMD,Bank Mestika Dharma Tbk.,1595,1595,1595,1595,32500
12/19/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,6025,6100,5975,6050,26001300
12/19/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
12/19/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11600,11725,11525,11525,32676300
12/19/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,195,195,190,190,102700
12/19/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1220,1240,1215,1220,27937300
12/19/2014,BCAP,MNC Kapital Indonesia Tbk.,889,1003,889,978,269450
12/19/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
12/19/2014,BCIP,Bumi Citra Permai Tbk.,715,725,715,725,30327100
12/19/2014,BDMN,Bank Danamon Indonesia Tbk.,4420,4485,4400,4430,4703900
12/19/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,79,79,77,79,157700
12/19/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,720,735,710,725,18092900
12/19/2014,BFIN,BFI Finance  Indonesia Tbk.,2325,2425,2305,2400,293100
12/19/2014,BHIT,MNC Investama Tbk.,262,265,252,252,14829100
12/19/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
12/19/2014,BINA,Bank Ina Perdana Tbk.,245,245,245,245,0
12/19/2014,BIPI,Benakat Integra Tbk.,121,125,120,122,7506400
12/19/2014,BIPP,Bhuwanatala Indah Permai Tbk.,105,105,102,102,242693
12/19/2014,BIRD,Blue Bird Tbk.,8775,9100,8700,8925,709300
12/19/2014,BISI,BISI International Tbk.,850,850,765,765,20517200
12/19/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,755,755,745,750,9955800
