<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/28/2014,AALI,Astra Agro Lestari Tbk.,25750,25750,24900,25500,3624900
02/28/2014,ABBA,Mahaka Media Tbk.,96,97,96,96,46600
02/28/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4525,4525,4525,4525,18000
02/28/2014,ABMM,ABM Investama Tbk.,2940,2940,2940,2940,50000
02/28/2014,ACES,Ace Hardware Indonesia Tbk.,805,805,785,800,29865100
02/28/2014,ACST,Acset Indonusa Tbk.,2090,2095,2090,2095,95700
02/28/2014,ADES,Akasha Wira International Tbk.,2140,2140,2075,2080,158700
02/28/2014,ADHI,Adhi Karya (Persero) Tbk.,2028,2028,1985,1985,46328113
02/28/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9000,9275,9000,9225,7800
02/28/2014,ADMG,Polychem Indonesia Tbk,220,220,215,216,1421300
02/28/2014,ADRO,Adaro Energy Tbk.,960,995,950,995,58093200
02/28/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,121,117,118,4394367
02/28/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,171,176,171,176,156388
02/28/2014,AIMS,Akbar Indo Makmur Stimec Tbk,750,750,750,750,0
02/28/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1850,1900,1845,1900,2412300
02/28/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/28/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,0
02/28/2014,AKRA,AKR Corporindo Tbk.,4600,4605,4560,4560,7139400
02/28/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/28/2014,ALDO,Alkindo Naratama Tbk.,675,675,670,670,2721200
02/28/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
02/28/2014,ALMI,Alumindo Light Metal Industry Tbk.,301,301,301,301,0
02/28/2014,ALTO,Tri Banyan Tirta Tbk.,550,550,545,550,1545800
02/28/2014,AMAG,Asuransi Multi Artha Guna Tbk.,229,229,226,226,5700
02/28/2014,AMFG,Asahimas Flat Glass Tbk.,7000,7000,7000,7000,1500
02/28/2014,AMRT,Sumber Alfaria Trijaya Tbk.,445,446,445,446,3500
02/28/2014,ANJT,Austindo Nusantara Jaya Tbk.,1500,1630,1500,1630,67800
02/28/2014,ANTM,Aneka Tambang (Persero) Tbk.,882,886,869,874,38303158
02/28/2014,APEX,Apexindo Pratama Duta Tbk.,2585,2590,2580,2585,68700
02/28/2014,APIC,Pacific Strategic Financial Tbk.,525,525,525,525,5696100
02/28/2014,APII,Arita Prima Indonesia Tbk.,241,245,241,244,13100
02/28/2014,APLI,Asiaplast Industries Tbk.,60,60,60,60,200
02/28/2014,APLN,Agung Podomoro Land Tbk.,234,235,231,232,10683500
02/28/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
02/28/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
02/28/2014,ARII,Atlas Resources Tbk.,740,745,710,725,4255000
02/28/2014,ARNA,Arwana Citramulia Tbk.,825,850,825,850,3462700
02/28/2014,ARTA,Arthavest Tbk,200,200,200,200,0
02/28/2014,ARTI,Ratu Prabu Energi Tbk,176,176,174,175,36600
02/28/2014,ASBI,Asuransi Bintang Tbk.,490,490,485,490,900
02/28/2014,ASDM,Asuransi Dayin Mitra Tbk.,720,720,720,720,0
02/28/2014,ASGR,Astra Graphia Tbk.,1970,1980,1920,1950,214500
02/28/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
02/28/2014,ASII,Astra International Tbk.,6775,6950,6775,6950,95332900
02/28/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
02/28/2014,ASMI,Asuransi Kresna Mitra Tbk.,443,450,443,449,8267900
02/28/2014,ASRI,Alam Sutera Realty Tbk.,585,590,570,575,52462100
02/28/2014,ASRM,Asuransi Ramayana Tbk.,950,995,950,995,3300
02/28/2014,ASSA,Adi Sarana Armada Tbk.,300,300,298,300,220500
02/28/2014,ATPK,Bara Jaya Internasional Tbk.,255,275,255,275,57800
02/28/2014,AUTO,Astra Otoparts Tbk.,3655,3655,3600,3605,516400
02/28/2014,BABP,Bank MNC Internasional Tbk.,134,137,129,135,30051651
02/28/2014,BACA,Bank Capital Indonesia Tbk.,81,85,81,84,270300
02/28/2014,BAEK,Bank Ekonomi Raharja Tbk.,2400,2400,2400,2400,0
02/28/2014,BAJA,Saranacentral Bajatama Tbk.,1225,1255,1225,1230,5759400
02/28/2014,BAPA,Bekasi Asri Pemula Tbk.,60,60,55,60,137200
02/28/2014,BATA,Sepatu Bata Tbk.,980,990,980,990,16400
02/28/2014,BAYU,Bayu Buana Tbk,430,430,430,430,100
02/28/2014,BBCA,Bank Central Asia Tbk.,10300,10325,10150,10225,24014600
02/28/2014,BBKP,Bank Bukopin Tbk.,610,610,600,600,2894000
02/28/2014,BBLD,Buana Finance Tbk.,930,930,930,930,0
02/28/2014,BBMD,Bank Mestika Dharma Tbk.,1625,1630,1620,1625,2986700
02/28/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4550,4565,4475,4550,39830300
02/28/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
02/28/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,9225,9275,9150,9275,28659900
02/28/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,162,162,162,162,0
02/28/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1090,1090,1070,1080,34486000
02/28/2014,BCAP,MNC Kapital Indonesia Tbk.,1111,1156,1106,1156,130815
02/28/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
02/28/2014,BCIP,Bumi Citra Permai Tbk.,478,482,469,477,4225100
02/28/2014,BDMN,Bank Danamon Indonesia Tbk.,4250,4265,4080,4080,8295900
02/28/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,91,93,87,87,438300
02/28/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,610,610,575,580,10799300
02/28/2014,BFIN,BFI Finance  Indonesia Tbk.,2180,2180,2180,2180,0
02/28/2014,BHIT,MNC Investama Tbk.,313,325,311,325,12082300
02/28/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
02/28/2014,BINA,Bank Ina Perdana Tbk.,251,251,251,251,5000
02/28/2014,BIPI,Benakat Integra Tbk.,106,106,104,105,8528000
02/28/2014,BIPP,Bhuwanatala Indah Permai Tbk.,99,102,98,101,4273500
02/28/2014,BISI,BISI International Tbk.,630,660,625,650,6717000
02/28/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1040,1045,1015,1015,14182800
02/28/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,458,464,454,458,1262900
02/28/2014,BKDP,Bukit Darmo Property Tbk,73,73,73,73,0
02/28/2014,BKSL,Sentul City Tbk.,172,173,168,170,84179500
02/28/2014,BKSW,Bank QNB Indonesia Tbk.,431,431,431,431,0
02/28/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
02/28/2014,BMAS,Bank Maspion Indonesia Tbk.,310,325,310,315,2699700
02/28/2014,BMRI,Bank Mandiri (Persero) Tbk.,9050,9125,8950,9100,32692500
02/28/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
02/28/2014,BMTR,Global Mediacom Tbk.,2155,2185,2125,2185,9565200
02/28/2014,BNBA,Bank Bumi Arta Tbk.,185,190,185,190,50200
