<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/02/2014,AALI,Astra Agro Lestari Tbk.,25100,25800,24450,24650,719500
01/02/2014,ABBA,Mahaka Media Tbk.,101,105,100,102,8733000
01/02/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4250,4250,4250,4250,0
01/02/2014,ABMM,ABM Investama Tbk.,3025,3025,3000,3000,478000
01/02/2014,ACES,Ace Hardware Indonesia Tbk.,590,620,590,610,35823000
01/02/2014,ACST,Acset Indonusa Tbk.,1990,1990,1990,1990,0
01/02/2014,ADES,Akasha Wira International Tbk.,2025,2050,1990,2025,858000
01/02/2014,ADHI,Adhi Karya (Persero) Tbk.,1290,1332,1281,1307,51055191
01/02/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8100,8100,8100,8100,0
01/02/2014,ADMG,Polychem Indonesia Tbk,225,230,220,225,749500
01/02/2014,ADRO,Adaro Energy Tbk.,1090,1110,1060,1060,36983000
01/02/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,120,120,116,120,119000
01/02/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,152,152,152,152,0
01/02/2014,AIMS,Akbar Indo Makmur Stimec Tbk,1200,1250,900,900,14000
01/02/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1440,1480,1440,1470,3242000
01/02/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
01/02/2014,AKPI,Argha Karya Prima Industry Tbk.,810,810,810,810,0
01/02/2014,AKRA,AKR Corporindo Tbk.,4375,4525,4375,4475,3180000
01/02/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/02/2014,ALDO,Alkindo Naratama Tbk.,660,670,660,670,5876500
01/02/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
01/02/2014,ALMI,Alumindo Light Metal Industry Tbk.,300,300,300,300,0
01/02/2014,ALTO,Tri Banyan Tirta Tbk.,580,580,560,570,5190500
01/02/2014,AMAG,Asuransi Multi Artha Guna Tbk.,199,200,199,200,291500
