<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/06/2014,AALI,Astra Agro Lestari Tbk.,29675,29850,29050,29100,342700
05/06/2014,ABBA,Mahaka Media Tbk.,83,83,82,82,5300
05/06/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5275,5275,5275,5275,63000
05/06/2014,ABMM,ABM Investama Tbk.,2780,2925,2780,2925,3000
05/06/2014,ACES,Ace Hardware Indonesia Tbk.,800,805,790,790,9294400
05/06/2014,ACST,Acset Indonusa Tbk.,2380,2500,2380,2380,86500
05/06/2014,ADES,Akasha Wira International Tbk.,1895,1900,1875,1875,154900
05/06/2014,ADHI,Adhi Karya (Persero) Tbk.,2545,2562,2528,2528,19913912
05/06/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9700,9925,9675,9775,63300
05/06/2014,ADMG,Polychem Indonesia Tbk,198,199,196,199,238100
05/06/2014,ADRO,Adaro Energy Tbk.,1170,1200,1165,1180,47856500
05/06/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,112,114,111,114,614833
05/06/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,181,181,181,181,0
05/06/2014,AIMS,Akbar Indo Makmur Stimec Tbk,335,338,335,335,11700
05/06/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2295,2350,2220,2225,6945100
05/06/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
05/06/2014,AKPI,Argha Karya Prima Industry Tbk.,790,800,700,800,7700
05/06/2014,AKRA,AKR Corporindo Tbk.,4610,4630,4575,4575,7199000
05/06/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/06/2014,ALDO,Alkindo Naratama Tbk.,655,665,655,665,3596500
05/06/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
05/06/2014,ALMI,Alumindo Light Metal Industry Tbk.,331,376,331,376,6200
05/06/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
05/06/2014,AMAG,Asuransi Multi Artha Guna Tbk.,245,245,240,242,42800
05/06/2014,AMFG,Asahimas Flat Glass Tbk.,7100,7100,7100,7100,8000
05/06/2014,AMRT,Sumber Alfaria Trijaya Tbk.,500,510,500,500,1720400
05/06/2014,ANJT,Austindo Nusantara Jaya Tbk.,1595,1595,1595,1595,0
05/06/2014,ANTM,Aneka Tambang (Persero) Tbk.,974,1012,970,991,133967865
