<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/12/2015,AALI,Astra Agro Lestari Tbk.,26200,26275,25900,26150,930900
03/12/2015,ABBA,Mahaka Media Tbk.,60,60,59,59,9500
03/12/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6650,6650,6650,6650,0
03/12/2015,ABMM,ABM Investama Tbk.,2800,2800,2800,2800,0
03/12/2015,ACES,Ace Hardware Indonesia Tbk.,780,800,780,800,7630600
03/12/2015,ACST,Acset Indonusa Tbk.,5100,5225,5075,5200,258900
03/12/2015,ADES,Akasha Wira International Tbk.,1400,1420,1385,1385,99900
03/12/2015,ADHI,Adhi Karya (Persero) Tbk.,2647,2685,2622,2651,26557078
03/12/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6525,6575,6475,6575,18600
03/12/2015,ADMG,Polychem Indonesia Tbk,140,146,140,141,235000
03/12/2015,ADRO,Adaro Energy Tbk.,955,980,955,970,36722500
03/12/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,102,103,102,102,1736700
03/12/2015,AGRS,Bank Agris Tbk.,140,153,140,153,11339300
03/12/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,247
03/12/2015,AIMS,Akbar Indo Makmur Stimec Tbk,380,399,370,370,3200
03/12/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2190,2205,2190,2190,1516100
03/12/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/12/2015,AKPI,Argha Karya Prima Industry Tbk.,770,770,745,745,300
03/12/2015,AKRA,AKR Corporindo Tbk.,5150,5150,5050,5075,4627100
03/12/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/12/2015,ALDO,Alkindo Naratama Tbk.,725,725,725,725,154000
03/12/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/12/2015,ALMI,Alumindo Light Metal Industry Tbk.,245,245,245,245,100
03/12/2015,ALTO,Tri Banyan Tirta Tbk.,351,354,350,352,2544900
03/12/2015,AMAG,Asuransi Multi Artha Guna Tbk.,232,236,231,235,21100
