<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/05/2014,AALI,Astra Agro Lestari Tbk.,29000,29700,29000,29675,609900
05/05/2014,ABBA,Mahaka Media Tbk.,79,83,79,83,5100
05/05/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5250,5250,5250,5250,1000
05/05/2014,ABMM,ABM Investama Tbk.,2750,2900,2750,2900,8200
05/05/2014,ACES,Ace Hardware Indonesia Tbk.,790,815,790,800,32966700
05/05/2014,ACST,Acset Indonusa Tbk.,2400,2400,2310,2380,10900
05/05/2014,ADES,Akasha Wira International Tbk.,1910,1910,1870,1900,163400
05/05/2014,ADHI,Adhi Karya (Persero) Tbk.,2571,2575,2528,2541,33518983
05/05/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9600,9700,9600,9675,10900
05/05/2014,ADMG,Polychem Indonesia Tbk,197,200,196,196,282700
05/05/2014,ADRO,Adaro Energy Tbk.,1150,1175,1125,1165,50592800
05/05/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,112,116,111,111,1498000
05/05/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,181,180,181,3706
05/05/2014,AIMS,Akbar Indo Makmur Stimec Tbk,317,325,316,325,500
05/05/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2200,2295,2200,2285,7131200
05/05/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
05/05/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
05/05/2014,AKRA,AKR Corporindo Tbk.,4600,4675,4600,4615,4714600
05/05/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/05/2014,ALDO,Alkindo Naratama Tbk.,665,670,660,665,4617900
05/05/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
05/05/2014,ALMI,Alumindo Light Metal Industry Tbk.,360,380,332,336,35500
05/05/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
05/05/2014,AMAG,Asuransi Multi Artha Guna Tbk.,250,250,247,247,38100
05/05/2014,AMFG,Asahimas Flat Glass Tbk.,7050,7050,7050,7050,0
05/05/2014,AMRT,Sumber Alfaria Trijaya Tbk.,490,500,490,500,66500
05/05/2014,ANJT,Austindo Nusantara Jaya Tbk.,1595,1595,1595,1595,0
05/05/2014,ANTM,Aneka Tambang (Persero) Tbk.,966,979,958,970,45749521
05/05/2014,APEX,Apexindo Pratama Duta Tbk.,4215,4215,4210,4210,44800
05/05/2014,APIC,Pacific Strategic Financial Tbk.,515,520,515,515,30057800
05/05/2014,APII,Arita Prima Indonesia Tbk.,252,252,242,242,200
05/05/2014,APLI,Asiaplast Industries Tbk.,61,65,61,64,42500
05/05/2014,APLN,Agung Podomoro Land Tbk.,266,274,266,270,15905600
05/05/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,800
05/05/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
05/05/2014,ARII,Atlas Resources Tbk.,700,705,700,700,4211100
05/05/2014,ARNA,Arwana Citramulia Tbk.,1025,1030,1015,1020,3512600
05/05/2014,ARTA,Arthavest Tbk,240,240,229,240,41700
05/05/2014,ARTI,Ratu Prabu Energi Tbk,171,172,170,171,5167200
05/05/2014,ASBI,Asuransi Bintang Tbk.,499,499,499,499,0
05/05/2014,ASDM,Asuransi Dayin Mitra Tbk.,800,800,800,800,4500
05/05/2014,ASGR,Astra Graphia Tbk.,2070,2090,2070,2085,1618400
05/05/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
05/05/2014,ASII,Astra International Tbk.,7450,7500,7400,7425,17152600
05/05/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
05/05/2014,ASMI,Asuransi Kresna Mitra Tbk.,468,472,468,472,3222900
05/05/2014,ASRI,Alam Sutera Realty Tbk.,520,525,510,515,40606600
05/05/2014,ASRM,Asuransi Ramayana Tbk.,1150,1150,1150,1150,0
05/05/2014,ASSA,Adi Sarana Armada Tbk.,301,305,300,305,188200
05/05/2014,ATPK,Bara Jaya Internasional Tbk.,235,242,225,240,408800
05/05/2014,AUTO,Astra Otoparts Tbk.,3970,3990,3925,3965,912200
05/05/2014,BABP,Bank MNC Internasional Tbk.,139,142,137,138,10465368
05/05/2014,BACA,Bank Capital Indonesia Tbk.,102,102,102,102,0
05/05/2014,BAEK,Bank Ekonomi Raharja Tbk.,1450,1450,1450,1450,0
05/05/2014,BAJA,Saranacentral Bajatama Tbk.,1590,1600,1580,1585,3186500
05/05/2014,BALI,Bali Towerindo Sentra Tbk.,291,291,291,291,0
05/05/2014,BAPA,Bekasi Asri Pemula Tbk.,59,59,56,56,46800
05/05/2014,BATA,Sepatu Bata Tbk.,955,960,950,950,26000
05/05/2014,BAYU,Bayu Buana Tbk,600,600,600,600,400
05/05/2014,BBCA,Bank Central Asia Tbk.,10975,11000,10975,10975,3098200
05/05/2014,BBKP,Bank Bukopin Tbk.,645,650,635,635,8138100
05/05/2014,BBLD,Buana Finance Tbk.,1000,1000,1000,1000,400
05/05/2014,BBMD,Bank Mestika Dharma Tbk.,1660,1660,1595,1625,6199700
05/05/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4825,4835,4745,4775,13741300
05/05/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
05/05/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10025,10100,9950,10075,14177700
05/05/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,147,147,147,147,0
05/05/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1130,1130,1080,1110,54824100
05/05/2014,BCAP,MNC Kapital Indonesia Tbk.,1170,1185,1096,1180,4805331
05/05/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
05/05/2014,BCIP,Bumi Citra Permai Tbk.,565,565,545,560,4071500
05/05/2014,BDMN,Bank Danamon Indonesia Tbk.,4240,4240,4140,4150,841900
05/05/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,85,87,83,85,435000
05/05/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,505,510,497,499,17118500
05/05/2014,BFIN,BFI Finance  Indonesia Tbk.,2450,2450,2450,2450,6000
05/05/2014,BHIT,MNC Investama Tbk.,311,321,310,316,72919500
05/05/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
05/05/2014,BINA,Bank Ina Perdana Tbk.,265,265,265,265,100
05/05/2014,BIPI,Benakat Integra Tbk.,138,142,134,134,51717700
05/05/2014,BIPP,Bhuwanatala Indah Permai Tbk.,106,106,98,98,1024385
05/05/2014,BISI,BISI International Tbk.,605,605,590,595,631300
05/05/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,950,955,925,930,8594200
05/05/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,422,422,415,416,15483700
05/05/2014,BKDP,Bukit Darmo Property Tbk,66,67,66,67,160200
05/05/2014,BKSL,Sentul City Tbk.,171,173,170,170,32592100
05/05/2014,BKSW,Bank QNB Indonesia Tbk.,409,409,409,409,0
05/05/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
05/05/2014,BLTZ,Graha Layar Prima Tbk.,3250,3250,2995,2995,67800
05/05/2014,BMAS,Bank Maspion Indonesia Tbk.,290,315,290,290,500
05/05/2014,BMRI,Bank Mandiri (Persero) Tbk.,9875,9950,9775,9850,14003600
05/05/2014,BMSR,Bintang Mitra Semestaraya Tbk,170,170,170,170,0
05/05/2014,BMTR,Global Mediacom Tbk.,2200,2245,2200,2200,27115100
05/05/2014,BNBA,Bank Bumi Arta Tbk.,179,179,179,179,0
05/05/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
05/05/2014,BNGA,Bank CIMB Niaga Tbk.,1020,1025,1000,1020,178300
05/05/2014,BNII,Bank Maybank Indonesia Tbk.,301,301,297,299,5131000
05/05/2014,BNLI,Bank Permata Tbk.,1355,1355,1320,1350,12100
05/05/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,110,112,108,110,1536700
05/05/2014,BPFI,Batavia Prosperindo Finance Tbk.,397,397,397,397,0
05/05/2014,BRAM,Indo Kordsa Tbk.,2150,2150,2150,2150,0
05/05/2014,BRAU,Berau Coal Energy Tbk.,120,122,115,116,7583100
05/05/2014,BRMS,Bumi Resources Minerals Tbk.,212,216,205,216,21350000
05/05/2014,BRNA,Berlina Tbk.,520,560,520,560,876000
05/05/2014,BRPT,Barito Pacific Tbk.,315,315,306,315,10600
05/05/2014,BSDE,Bumi Serpong Damai Tbk.,1560,1560,1535,1540,6269900
05/05/2014,BSIM,Bank Sinarmas Tbk.,270,270,270,270,136500
05/05/2014,BSSR,Baramulti Suksessarana Tbk.,1550,1550,1550,1550,0
05/05/2014,BSWD,Bank Of India Indonesia Tbk.,3744,3744,3744,3744,0
05/05/2014,BTEK,Bumi Teknokultura Unggul Tbk,1305,1305,1260,1260,216200
05/05/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,38300
05/05/2014,BTON,Betonjaya Manunggal Tbk.,620,620,620,620,100
05/05/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4165,4200,4165,4170,464800
05/05/2014,BUDI,Budi Starch & Sweetener Tbk.,115,119,115,115,545400
05/05/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,13
05/05/2014,BUMI,Bumi Resources Tbk.,248,256,248,251,52330935
05/05/2014,BUVA,Bukit Uluwatu Villa Tbk.,610,610,610,610,10000
05/05/2014,BVIC,Bank Victoria International Tbk.,127,127,126,127,2604100
05/05/2014,BWPT,Eagle High Plantations Tbk.,1151,1164,1139,1151,23776783
05/05/2014,BYAN,Bayan Resources Tbk.,8000,8000,8000,8000,1000
05/05/2014,CANI,Capitol Nusantara Indonesia Tbk.,259,259,259,259,0
05/05/2014,CASS,Cardig Aero Services Tbk.,955,955,930,930,950200
05/05/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,825,993,825,965,968200
05/05/2014,CENT,Centratama Telekomunikasi Indonesia Tbk.,191,191,191,191,87500
05/05/2014,CFIN,Clipan Finance Indonesia Tbk.,406,411,405,405,99900
05/05/2014,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
05/05/2014,CKRA,Cakra Mineral Tbk.,190,190,190,190,0
05/05/2014,CLPI,Colorpak Indonesia Tbk.,645,650,630,650,446700
05/05/2014,CMNP,Citra Marga Nusaphala Persada Tbk.,2724,2764,2724,2760,67250
05/05/2014,CMPP,Rimau Multi Putra Pratama Tbk.,115,115,113,113,18000
05/05/2014,CNKO,Exploitasi Energi Indonesia Tbk.,225,228,209,210,28715100
05/05/2014,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
05/05/2014,CNTX,Century Textile Industry Tbk.,9000,9000,9000,9000,100
05/05/2014,COWL,Cowell Development Tbk.,575,585,575,575,19189300
05/05/2014,CPGT,Citra Maharlika Nusantara Corpora Tbk.,120,129,113,119,50573300
05/05/2014,CPIN,Charoen Pokphand Indonesia Tbk,3705,3765,3705,3735,5255700
05/05/2014,CPRO,Central Proteina Prima Tbk.,50,50,50,50,100
05/05/2014,CSAP,Catur Sentosa Adiprana Tbk.,253,258,248,250,1302000
05/05/2014,CTBN,Citra Tubindo Tbk.,4600,4600,4600,4600,0
05/05/2014,CTRA,Ciputra Development Tbk.,1020,1035,1010,1010,5309400
05/05/2014,CTRP,Ciputra Property Tbk.,680,700,675,690,10149100
05/05/2014,CTRS,Ciputra Surya Tbk.,2375,2420,2330,2330,2329400
05/05/2014,CTTH,Citatah Tbk.,71,74,71,74,14100
05/05/2014,DART,Duta Anggada Realty Tbk.,595,595,595,595,0
05/05/2014,DAVO,Davomas Abadi Tbk,50,50,50,50,0
05/05/2014,DEFI,Danasupra Erapacific Tbk,1170,1170,1170,1170,0
05/05/2014,DEWA,Darma Henwa Tbk,50,50,50,50,0
05/05/2014,DGIK,Nusa Konstruksi Enjiniring Tbk.,149,149,142,147,625700
05/05/2014,DILD,Intiland Development Tbk.,451,451,447,449,3225100
05/05/2014,DKFT,Central Omega Resources Tbk.,397,397,397,397,0
05/05/2014,DLTA,Delta Djakarta Tbk.,361500,361500,361500,361500,0
05/05/2014,DNET,Indoritel Makmur Internasional Tbk.,740,740,735,735,21800
05/05/2014,DOID,Delta Dunia Makmur Tbk.,169,172,158,161,27282400
05/05/2014,DPNS,Duta Pertiwi Nusantara Tbk.,411,411,411,411,2900
05/05/2014,DSFI,Dharma Samudera Fishing Industries Tbk.,53,54,53,53,445100
05/05/2014,DSNG,Dharma Satya Nusantara Tbk.,613,630,613,629,647500
05/05/2014,DSSA,Dian Swastatika Sentosa Tbk,12900,12900,12900,12900,0
05/05/2014,DUTI,Duta Pertiwi Tbk,4475,4475,4475,4475,0
05/05/2014,DVLA,Darya-Varia Laboratoria Tbk.,2100,2100,2035,2075,26000
05/05/2014,DYAN,Dyandra Media International Tbk.,235,236,234,234,1005800
05/05/2014,ECII,Electronic City Indonesia Tbk.,2235,2300,2200,2290,27200
05/05/2014,EKAD,Ekadharma International Tbk.,429,429,423,427,561700
05/05/2014,ELSA,Elnusa Tbk.,500,520,500,505,42241900
05/05/2014,ELTY,Bakrieland Development Tbk.,50,50,50,50,11200
05/05/2014,EMDE,Megapolitan Developments Tbk.,123,128,120,124,501800
05/05/2014,EMTK,Elang Mahkota Teknologi Tbk.,6800,6925,6750,6750,100900
05/05/2014,ENRG,Energi Mega Persada Tbk.,93,94,91,92,53377200
05/05/2014,EPMT,Enseval Putera Megatrading Tbk.,3600,3600,3600,3600,0
05/05/2014,ERAA,Erajaya Swasembada Tbk.,1185,1215,1165,1205,7524900
05/05/2014,ERTX,Eratex Djaja Tbk.,264,310,264,300,4300
05/05/2014,ESSA,Surya Esa Perkasa Tbk.,1700,1730,1700,1700,117100
05/05/2014,ESTI,Ever Shine Tex Tbk.,219,219,219,219,100
05/05/2014,ETWA,Eterindo Wahanatama Tbk,304,305,295,304,19000
05/05/2014,EXCL,XL Axiata Tbk.,5075,5150,5025,5025,504500
05/05/2014,FAST,Fast Food Indonesia Tbk.,2225,2325,2225,2315,1700
05/05/2014,FASW,Fajar Surya Wisesa Tbk.,1700,1705,1700,1700,155000
05/05/2014,FISH,FKS Multi Agro Tbk.,1960,1960,1960,1960,100
05/05/2014,FMII,Fortune Mate Indonesia Tbk,442,442,442,442,790000
05/05/2014,FORU,Fortune Indonesia Tbk,635,745,630,680,3106500
05/05/2014,FPNI,Lotte Chemical Titan Tbk.,98,99,98,99,700
05/05/2014,FREN,Smartfren Telecom Tbk.,61,62,60,61,2480600
05/05/2014,GAMA,Gading Development Tbk.,52,53,51,51,7907900
05/05/2014,GDST,Gunawan Dianjaya Steel Tbk.,92,93,91,93,22100
05/05/2014,GDYR,Goodyear Indonesia Tbk.,1850,1850,1850,1850,0
05/05/2014,GEMA,Gema Grahasarana Tbk.,395,395,395,395,100
05/05/2014,GEMS,Golden Energy Mines Tbk.,1530,1530,1530,1530,0
05/05/2014,GGRM,Gudang Garam Tbk.,57700,57925,57600,57800,1255100
05/05/2014,GIAA,Garuda Indonesia (Persero) Tbk.,460,461,459,460,960900
05/05/2014,GJTL,Gajah Tunggal Tbk.,1870,1870,1780,1785,11081600
05/05/2014,GLOB,Global Teleshop Tbk.,1130,1145,1130,1145,4100
05/05/2014,GMCW,Grahamas Citrawisata Tbk.,860,860,860,860,0
05/05/2014,GMTD,Gowa Makassar Tourism Development Tbk.,7500,8025,7500,7650,6700
05/05/2014,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,320,320,320,320,0
05/05/2014,GPRA,Perdana Gapuraprima Tbk.,144,144,128,132,1178500
05/05/2014,GREN,Evergreen Invesco Tbk.,113,113,113,113,100
05/05/2014,GSMF,Equity Development Investment Tbk.,92,92,92,92,0
05/05/2014,GTBO,Garda Tujuh Buana Tbk,488,488,444,450,2081100
05/05/2014,GWSA,Greenwood Sejahtera Tbk.,178,191,178,189,32500
05/05/2014,GZCO,Gozco Plantations Tbk.,105,105,103,105,1783500
05/05/2014,HADE,HD Capital Tbk,50,50,50,50,100
05/05/2014,HDFA,Radana Bhaskara Finance Tbk.,227,227,227,227,0
05/05/2014,HDTX,Panasia Indo Resources Tbk.,320,320,320,320,0
05/05/2014,HERO,Hero Supermarket Tbk.,2560,2560,2500,2525,64100
05/05/2014,HEXA,Hexindo Adiperkasa Tbk.,3860,3860,3770,3825,105000
05/05/2014,HITS,Humpuss Intermoda Transportasi Tbk.,335,335,335,335,0
05/05/2014,HMSP,H.M. Sampoerna Tbk.,73414,73414,73414,73414,6900
05/05/2014,HOME,Hotel Mandarine Regency Tbk.,409,409,409,409,0
05/05/2014,HOTL,Saraswati Griya Lestari Tbk.,165,165,165,165,0
05/05/2014,HRUM,Harum Energy Tbk.,2275,2280,2235,2235,5678500
05/05/2014,IATA,Indonesia Transport & Infrastructure Tbk,85,90,85,86,15911500
05/05/2014,IBST,Inti Bangun Sejahtera Tbk.,5200,5200,5200,5200,26000
05/05/2014,ICBP,Indofood CBP Sukses Makmur Tbk.,9925,10000,9925,9975,1327300
05/05/2014,ICON,Island Concepts Indonesia Tbk.,316,316,315,316,486200
05/05/2014,IGAR,Champion Pacific Indonesia Tbk.,298,298,291,291,95100
05/05/2014,IIKP,Inti Agri Resources Tbk,2240,2240,2240,2240,0
05/05/2014,IKAI,Intikeramik Alamasri Industri Tbk.,102,103,102,103,53600
05/05/2014,IKBI,Sumi Indo Kabel Tbk.,855,855,855,855,0
05/05/2014,IMAS,Indomobil Sukses Internasional Tbk.,4810,4810,4775,4775,24200
05/05/2014,IMJS,Indomobil Multi Jasa Tbk.,735,735,730,730,3000
05/05/2014,INAF,Indofarma Tbk.,184,187,180,183,994600
05/05/2014,INAI,Indal Aluminium Industry Tbk.,266,266,266,266,1000
