<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/20/2014,AALI,Astra Agro Lestari Tbk.,26375,26525,25650,25900,677600
03/20/2014,ABBA,Mahaka Media Tbk.,91,93,91,93,200
03/20/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4600,4800,4600,4800,3500
03/20/2014,ABMM,ABM Investama Tbk.,2700,2850,2700,2850,8100
03/20/2014,ACES,Ace Hardware Indonesia Tbk.,780,780,720,735,41823400
03/20/2014,ACST,Acset Indonusa Tbk.,2250,2250,2120,2170,1301300
03/20/2014,ADES,Akasha Wira International Tbk.,2150,2150,2090,2105,254100
03/20/2014,ADHI,Adhi Karya (Persero) Tbk.,2486,2486,2393,2401,113659726
03/20/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9400,9400,9275,9300,18900
03/20/2014,ADMG,Polychem Indonesia Tbk,225,225,215,215,2824800
03/20/2014,ADRO,Adaro Energy Tbk.,1005,1015,960,960,94010200
03/20/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,121,125,116,116,3388233
03/20/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,162,162,162,162,0
03/20/2014,AIMS,Akbar Indo Makmur Stimec Tbk,650,675,650,670,5400
03/20/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1995,1995,1965,1975,4971800
03/20/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/20/2014,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
03/20/2014,AKRA,AKR Corporindo Tbk.,4825,4860,4825,4830,9476100
03/20/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/20/2014,ALDO,Alkindo Naratama Tbk.,655,655,645,645,3841400
03/20/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
03/20/2014,ALMI,Alumindo Light Metal Industry Tbk.,290,292,290,292,600
03/20/2014,ALTO,Tri Banyan Tirta Tbk.,550,550,545,545,663300
03/20/2014,AMAG,Asuransi Multi Artha Guna Tbk.,247,247,235,239,565100
03/20/2014,AMFG,Asahimas Flat Glass Tbk.,7100,7100,7100,7100,0
03/20/2014,AMRT,Sumber Alfaria Trijaya Tbk.,530,530,510,520,1028600
03/20/2014,ANJT,Austindo Nusantara Jaya Tbk.,1620,1620,1620,1620,0
03/20/2014,ANTM,Aneka Tambang (Persero) Tbk.,995,995,945,949,153062569
03/20/2014,APEX,Apexindo Pratama Duta Tbk.,2555,2560,2555,2555,39500
