<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/10/2014,AALI,Astra Agro Lestari Tbk.,21900,21975,21700,21900,1262000
10/10/2014,ABBA,Mahaka Media Tbk.,68,68,67,67,1600
10/10/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5400,5400,5400,5400,0
10/10/2014,ABMM,ABM Investama Tbk.,2550,2640,2550,2640,2500
10/10/2014,ACES,Ace Hardware Indonesia Tbk.,825,830,815,820,27396200
10/10/2014,ACST,Acset Indonusa Tbk.,3250,3300,3250,3290,231600
10/10/2014,ADES,Akasha Wira International Tbk.,1360,1390,1350,1390,35600
10/10/2014,ADHI,Adhi Karya (Persero) Tbk.,2100,2100,2041,2049,35061082
10/10/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11200,11225,11175,11175,77600
10/10/2014,ADMG,Polychem Indonesia Tbk,175,180,175,177,46800
10/10/2014,ADRO,Adaro Energy Tbk.,1110,1125,1085,1090,64272000
10/10/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,103,106,102,104,1564033
10/10/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,0
10/10/2014,AIMS,Akbar Indo Makmur Stimec Tbk,455,455,455,455,0
10/10/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2100,2125,2045,2065,8162600
10/10/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/10/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,0
10/10/2014,AKRA,AKR Corporindo Tbk.,4800,4820,4760,4760,3338200
10/10/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/10/2014,ALDO,Alkindo Naratama Tbk.,695,695,685,690,2118400
10/10/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
10/10/2014,ALMI,Alumindo Light Metal Industry Tbk.,281,281,281,281,3700
10/10/2014,ALTO,Tri Banyan Tirta Tbk.,358,358,348,358,506000
10/10/2014,AMAG,Asuransi Multi Artha Guna Tbk.,228,228,225,227,773400
10/10/2014,AMFG,Asahimas Flat Glass Tbk.,7025,7050,7025,7050,8100
10/10/2014,AMRT,Sumber Alfaria Trijaya Tbk.,530,570,525,550,2992200
10/10/2014,ANJT,Austindo Nusantara Jaya Tbk.,1140,1140,1140,1140,0
10/10/2014,ANTM,Aneka Tambang (Persero) Tbk.,844,848,832,832,27867274
10/10/2014,APEX,Apexindo Pratama Duta Tbk.,3660,3675,3650,3675,82400
10/10/2014,APIC,Pacific Strategic Financial Tbk.,535,535,530,535,12751300
10/10/2014,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
10/10/2014,APLI,Asiaplast Industries Tbk.,72,73,72,73,12300
10/10/2014,APLN,Agung Podomoro Land Tbk.,339,361,335,352,59969700
10/10/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
10/10/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
10/10/2014,ARII,Atlas Resources Tbk.,440,440,425,425,1700
10/10/2014,ARNA,Arwana Citramulia Tbk.,870,870,840,855,5813400
10/10/2014,ARTA,Arthavest Tbk,234,234,234,234,0
10/10/2014,ARTI,Ratu Prabu Energi Tbk,113,115,112,114,1656400
10/10/2014,ASBI,Asuransi Bintang Tbk.,1000,1100,1000,1100,5100
10/10/2014,ASDM,Asuransi Dayin Mitra Tbk.,990,990,990,990,0
10/10/2014,ASGR,Astra Graphia Tbk.,2190,2200,2150,2200,28400
10/10/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
10/10/2014,ASII,Astra International Tbk.,6600,6600,6500,6500,32513400
10/10/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
10/10/2014,ASMI,Asuransi Kresna Mitra Tbk.,480,481,480,480,1148400
10/10/2014,ASRI,Alam Sutera Realty Tbk.,435,442,433,438,26495600
10/10/2014,ASRM,Asuransi Ramayana Tbk.,1115,1115,1115,1115,0
10/10/2014,ASSA,Adi Sarana Armada Tbk.,192,192,189,191,126600
10/10/2014,ATPK,Bara Jaya Internasional Tbk.,221,223,219,223,1539900
10/10/2014,AUTO,Astra Otoparts Tbk.,4175,4200,4000,4200,9000
10/10/2014,BABP,Bank MNC Internasional Tbk.,103,104,103,103,38204250
10/10/2014,BACA,Bank Capital Indonesia Tbk.,92,92,92,92,0
10/10/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
10/10/2014,BAJA,Saranacentral Bajatama Tbk.,329,349,314,343,16075800
10/10/2014,BALI,Bali Towerindo Sentra Tbk.,470,470,410,410,59000
10/10/2014,BAPA,Bekasi Asri Pemula Tbk.,55,55,55,55,100
10/10/2014,BATA,Sepatu Bata Tbk.,960,960,960,960,0
10/10/2014,BAYU,Bayu Buana Tbk,1200,1200,1200,1200,16300
10/10/2014,BBCA,Bank Central Asia Tbk.,12600,12950,12600,12800,15369600
10/10/2014,BBKP,Bank Bukopin Tbk.,695,705,685,705,1751400
10/10/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
10/10/2014,BBMD,Bank Mestika Dharma Tbk.,1485,1485,1485,1485,0
10/10/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5275,5450,5275,5350,11777500
10/10/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
10/10/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10000,10175,10000,10100,24137200
10/10/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,195,206,195,206,167942
10/10/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1080,1090,1070,1085,14353400
10/10/2014,BCAP,MNC Kapital Indonesia Tbk.,1180,1190,1175,1175,818550
10/10/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
10/10/2014,BCIP,Bumi Citra Permai Tbk.,660,665,650,655,43828100
10/10/2014,BDMN,Bank Danamon Indonesia Tbk.,3830,3910,3830,3900,2112500
10/10/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,84,84,83,83,4600
10/10/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,530,550,525,540,5984700
10/10/2014,BFIN,BFI Finance  Indonesia Tbk.,2100,2100,2100,2100,0
10/10/2014,BHIT,MNC Investama Tbk.,342,344,335,341,4251900
10/10/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
10/10/2014,BINA,Bank Ina Perdana Tbk.,285,285,285,285,0
10/10/2014,BIPI,Benakat Integra Tbk.,115,122,114,122,26621000
10/10/2014,BIPP,Bhuwanatala Indah Permai Tbk.,102,102,99,101,14259
10/10/2014,BISI,BISI International Tbk.,481,484,480,481,264200
10/10/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,750,750,735,750,5477300
