<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
12/05/2014,AALI,Astra Agro Lestari Tbk.,23650,24425,23650,24400,2359400
12/05/2014,ABBA,Mahaka Media Tbk.,65,70,65,67,388000
12/05/2014,ABDA,Asuransi Bina Dana Arta Tbk.,6100,6100,6100,6100,0
12/05/2014,ABMM,ABM Investama Tbk.,2650,2650,2650,2650,0
12/05/2014,ACES,Ace Hardware Indonesia Tbk.,800,800,790,790,8413200
12/05/2014,ACST,Acset Indonusa Tbk.,3350,3410,3350,3410,334500
12/05/2014,ADES,Akasha Wira International Tbk.,1370,1370,1350,1350,37900
12/05/2014,ADHI,Adhi Karya (Persero) Tbk.,2545,2605,2545,2575,46739947
12/05/2014,ADMF,Adira Dinamika Multi Finance Tbk.,7550,7550,7475,7550,33400
12/05/2014,ADMG,Polychem Indonesia Tbk,177,177,160,162,1354000
12/05/2014,ADRO,Adaro Energy Tbk.,1140,1145,1120,1120,29352100
12/05/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,120,122,116,117,6759433
12/05/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,189,194,189,194,2965
12/05/2014,AIMS,Akbar Indo Makmur Stimec Tbk,390,395,390,395,5800
12/05/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2190,2190,2165,2175,1185000
12/05/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
12/05/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,400
12/05/2014,AKRA,AKR Corporindo Tbk.,4525,4540,4480,4525,5469700
12/05/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
12/05/2014,ALDO,Alkindo Naratama Tbk.,740,755,740,745,348700
12/05/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
12/05/2014,ALMI,Alumindo Light Metal Industry Tbk.,240,252,240,248,1187600
12/05/2014,ALTO,Tri Banyan Tirta Tbk.,345,350,345,350,528100
12/05/2014,AMAG,Asuransi Multi Artha Guna Tbk.,250,250,246,246,213700
12/05/2014,AMFG,Asahimas Flat Glass Tbk.,7400,7650,7300,7500,129800
12/05/2014,AMRT,Sumber Alfaria Trijaya Tbk.,515,515,510,510,1513700
12/05/2014,ANJT,Austindo Nusantara Jaya Tbk.,1325,1325,1325,1325,0
12/05/2014,ANTM,Aneka Tambang (Persero) Tbk.,827,832,811,811,19344259
12/05/2014,APEX,Apexindo Pratama Duta Tbk.,3400,3400,3385,3400,51300
12/05/2014,APIC,Pacific Strategic Financial Tbk.,555,565,555,565,20915800
12/05/2014,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
12/05/2014,APLI,Asiaplast Industries Tbk.,84,84,84,84,100
12/05/2014,APLN,Agung Podomoro Land Tbk.,361,365,356,356,13320800
12/05/2014,APOL,Arpeni Pratama Ocean Line Tbk.,57,60,54,57,52423600
12/05/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
12/05/2014,ARII,Atlas Resources Tbk.,348,365,348,365,12400
12/05/2014,ARNA,Arwana Citramulia Tbk.,920,925,915,920,30800
12/05/2014,ARTA,Arthavest Tbk,210,210,210,210,42500
12/05/2014,ARTI,Ratu Prabu Energi Tbk,99,104,98,99,3392700
12/05/2014,ASBI,Asuransi Bintang Tbk.,950,950,950,950,0
12/05/2014,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,5000
12/05/2014,ASGR,Astra Graphia Tbk.,2010,2050,2005,2005,116000
12/05/2014,ASII,Astra International Tbk.,6975,7150,6975,7100,16511800
12/05/2014,ASJT,Asuransi Jasa Tania Tbk.,350,350,350,350,0
12/05/2014,ASMI,Asuransi Kresna Mitra Tbk.,545,550,540,540,1189700
12/05/2014,ASRI,Alam Sutera Realty Tbk.,595,610,585,600,97863300
12/05/2014,ASRM,Asuransi Ramayana Tbk.,1290,1290,1290,1290,0
12/05/2014,ASSA,Adi Sarana Armada Tbk.,179,179,171,177,1005900
12/05/2014,ATPK,Bara Jaya Internasional Tbk.,219,219,217,219,1981000
12/05/2014,AUTO,Astra Otoparts Tbk.,3845,3845,3840,3840,16100
12/05/2014,BABP,Bank MNC Internasional Tbk.,104,104,102,103,8483300
12/05/2014,BACA,Bank Capital Indonesia Tbk.,90,91,90,91,300
12/05/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
12/05/2014,BAJA,Saranacentral Bajatama Tbk.,252,261,249,249,2918100
12/05/2014,BALI,Bali Towerindo Sentra Tbk.,431,431,431,431,10000
12/05/2014,BAPA,Bekasi Asri Pemula Tbk.,51,52,51,51,88600
12/05/2014,BATA,Sepatu Bata Tbk.,1000,1000,1000,1000,10000
12/05/2014,BAYU,Bayu Buana Tbk,1150,1150,1150,1150,100
12/05/2014,BBCA,Bank Central Asia Tbk.,13300,13425,13275,13350,13317300
