<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/16/2016,AALI,Astra Agro Lestari Tbk.,17500,17800,17325,17800,1883500
03/16/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,1100
03/16/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7150,7150,7150,7150,100
03/16/2016,ABMM,ABM Investama Tbk.,2445,2445,2340,2340,3200
03/16/2016,ACES,Ace Hardware Indonesia Tbk.,855,860,840,840,6326700
03/16/2016,ACST,Acset Indonusa Tbk.,3050,3050,2975,3000,19500
03/16/2016,ADES,Akasha Wira International Tbk.,1030,1035,1020,1030,138800
03/16/2016,ADHI,Adhi Karya (Persero) Tbk.,2730,2765,2720,2740,14646400
03/16/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3045,3045,3020,3030,265500
03/16/2016,ADMG,Polychem Indonesia Tbk,98,99,94,96,261600
03/16/2016,ADRO,Adaro Energy Tbk.,705,735,700,730,51766200
03/16/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,91,92,90,90,362100
03/16/2016,AGRS,Bank Agris Tbk.,94,95,94,95,25000
03/16/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,165,165,165,165,0
03/16/2016,AIMS,Akbar Indo Makmur Stimec Tbk,450,450,450,450,100
03/16/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1220,1270,1210,1265,4816600
03/16/2016,AKKU,Alam Karya Unggul Tbk.,210,228,153,167,11700
03/16/2016,AKPI,Argha Karya Prima Industry Tbk.,920,920,920,920,0
03/16/2016,AKRA,AKR Corporindo Tbk.,7500,7575,7425,7425,7094200
03/16/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/16/2016,ALDO,Alkindo Naratama Tbk.,730,735,730,730,961000
03/16/2016,ALKA,Alakasa Industrindo Tbk,685,685,685,685,1200
03/16/2016,ALMI,Alumindo Light Metal Industry Tbk.,192,208,192,192,200700
03/16/2016,ALTO,Tri Banyan Tirta Tbk.,301,326,301,326,58400
