<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
12/29/2015,AALI,Astra Agro Lestari Tbk.,16150,16175,15850,15875,1302500
12/29/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,0
12/29/2015,ABDA,Asuransi Bina Dana Arta Tbk.,8000,8000,8000,8000,0
12/29/2015,ABMM,ABM Investama Tbk.,2850,2890,2750,2750,212000
12/29/2015,ACES,Ace Hardware Indonesia Tbk.,825,825,810,810,1837400
12/29/2015,ACST,Acset Indonusa Tbk.,2700,2795,2700,2795,2591200
12/29/2015,ADES,Akasha Wira International Tbk.,1025,1025,1020,1020,25400
12/29/2015,ADHI,Adhi Karya (Persero) Tbk.,2130,2155,2120,2130,7035400
12/29/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3470,3545,3465,3470,59600
12/29/2015,ADMG,Polychem Indonesia Tbk,90,90,88,89,326200
12/29/2015,ADRO,Adaro Energy Tbk.,505,520,500,520,23874300
12/29/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,96,98,93,98,70900
12/29/2015,AGRS,Bank Agris Tbk.,88,88,86,86,26700
12/29/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,180,200,175,200,143900
12/29/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
12/29/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1250,1255,1215,1215,3172400
12/29/2015,AKKU,Alam Karya Unggul Tbk.,302,302,300,300,200
12/29/2015,AKPI,Argha Karya Prima Industry Tbk.,1000,1000,875,875,200
12/29/2015,AKRA,AKR Corporindo Tbk.,6900,7025,6900,6900,5247100
12/29/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
12/29/2015,ALDO,Alkindo Naratama Tbk.,715,730,715,730,977600
12/29/2015,ALKA,Alakasa Industrindo Tbk,735,735,735,735,0
12/29/2015,ALMI,Alumindo Light Metal Industry Tbk.,198,198,198,198,100
12/29/2015,ALTO,Tri Banyan Tirta Tbk.,312,327,312,327,419500
12/29/2015,AMAG,Asuransi Multi Artha Guna Tbk.,380,380,380,380,3000
12/29/2015,AMFG,Asahimas Flat Glass Tbk.,6825,6825,6825,6825,0
12/29/2015,AMIN,Ateliers Mecaniques D Indonesie Tbk.,133,133,130,130,205100
12/29/2015,AMRT,Sumber Alfaria Trijaya Tbk.,580,580,580,580,1000
12/29/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
