<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/09/2015,AALI,Astra Agro Lestari Tbk.,24175,24175,23850,24075,582400
04/09/2015,ABBA,Mahaka Media Tbk.,53,53,51,53,423500
04/09/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6950,6950,6950,6950,0
04/09/2015,ABMM,ABM Investama Tbk.,2800,2950,2800,2950,710200
04/09/2015,ACES,Ace Hardware Indonesia Tbk.,705,710,700,705,11228400
04/09/2015,ACST,Acset Indonusa Tbk.,5400,5425,5375,5375,342100
04/09/2015,ADES,Akasha Wira International Tbk.,1395,1395,1375,1375,50200
04/09/2015,ADHI,Adhi Karya (Persero) Tbk.,2660,2681,2626,2651,25355172
04/09/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6375,6425,6350,6375,16500
04/09/2015,ADMG,Polychem Indonesia Tbk,131,134,131,133,59400
04/09/2015,ADRO,Adaro Energy Tbk.,965,980,965,980,19664300
04/09/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,107,107,104,106,11408833
04/09/2015,AGRS,Bank Agris Tbk.,143,154,143,153,40086700
04/09/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,167,167,167,167,0
04/09/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
04/09/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2050,2065,2045,2050,1278100
04/09/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
04/09/2015,AKPI,Argha Karya Prima Industry Tbk.,710,710,710,710,0
04/09/2015,AKRA,AKR Corporindo Tbk.,5650,5675,5450,5450,15358000
04/09/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/09/2015,ALDO,Alkindo Naratama Tbk.,720,725,720,725,458800
04/09/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
04/09/2015,ALMI,Alumindo Light Metal Industry Tbk.,241,241,241,241,100
04/09/2015,ALTO,Tri Banyan Tirta Tbk.,346,346,345,346,2108600
04/09/2015,AMAG,Asuransi Multi Artha Guna Tbk.,235,237,235,235,1032800
04/09/2015,AMFG,Asahimas Flat Glass Tbk.,7400,7575,7200,7200,68500
04/09/2015,AMRT,Sumber Alfaria Trijaya Tbk.,540,555,530,555,2281500
04/09/2015,ANJT,Austindo Nusantara Jaya Tbk.,1000,1150,1000,1150,103500
04/09/2015,ANTM,Aneka Tambang (Persero) Tbk.,760,773,748,773,11891596
04/09/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,0
04/09/2015,APIC,Pacific Strategic Financial Tbk.,555,555,550,550,13574800
04/09/2015,APII,Arita Prima Indonesia Tbk.,350,360,350,360,75000
04/09/2015,APLI,Asiaplast Industries Tbk.,83,85,81,82,10800
04/09/2015,APLN,Agung Podomoro Land Tbk.,448,455,448,449,22676700
04/09/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
04/09/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
04/09/2015,ARII,Atlas Resources Tbk.,418,418,418,418,0
04/09/2015,ARNA,Arwana Citramulia Tbk.,800,805,800,800,4179500
04/09/2015,ARTA,Arthavest Tbk,224,230,224,230,600
04/09/2015,ARTI,Ratu Prabu Energi Tbk,91,91,89,89,1049100
04/09/2015,ASBI,Asuransi Bintang Tbk.,465,465,465,465,0
04/09/2015,ASDM,Asuransi Dayin Mitra Tbk.,880,880,880,880,0
04/09/2015,ASGR,Astra Graphia Tbk.,2110,2110,2105,2110,16700
04/09/2015,ASII,Astra International Tbk.,8025,8150,8000,8150,24132500
04/09/2015,ASJT,Asuransi Jasa Tania Tbk.,145,149,145,148,15184200
04/09/2015,ASMI,Asuransi Kresna Mitra Tbk.,755,760,755,755,711500
04/09/2015,ASRI,Alam Sutera Realty Tbk.,640,645,630,630,22376200
04/09/2015,ASRM,Asuransi Ramayana Tbk.,1200,1200,1200,1200,0
04/09/2015,ASSA,Adi Sarana Armada Tbk.,168,181,168,173,4778000
04/09/2015,ATPK,Bara Jaya Internasional Tbk.,170,179,165,179,11500
04/09/2015,AUTO,Astra Otoparts Tbk.,3500,3500,3450,3450,14400
04/09/2015,BABP,Bank MNC Internasional Tbk.,112,114,110,111,103091100
04/09/2015,BACA,Bank Capital Indonesia Tbk.,202,204,199,202,9920800
04/09/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
04/09/2015,BAJA,Saranacentral Bajatama Tbk.,218,225,215,216,1479900
04/09/2015,BALI,Bali Towerindo Sentra Tbk.,501,501,501,501,0
04/09/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,2000
04/09/2015,BATA,Sepatu Bata Tbk.,1080,1080,1075,1075,551900
04/09/2015,BAYU,Bayu Buana Tbk,1045,1045,1045,1045,100
04/09/2015,BBCA,Bank Central Asia Tbk.,15075,15200,14950,15075,13741600
04/09/2015,BBKP,Bank Bukopin Tbk.,725,725,710,720,6429400
04/09/2015,BBLD,Buana Finance Tbk.,940,1500,940,1450,252400
04/09/2015,BBMD,Bank Mestika Dharma Tbk.,1600,1600,1600,1600,5000
04/09/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,7250,7250,7150,7175,9395600
04/09/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2310,2310,2310,2310,0
04/09/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,13100,13175,13025,13075,7931300
04/09/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,144,150,140,150,125100
04/09/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1190,1200,1165,1175,18294000
04/09/2015,BBYB,Bank Yudha Bhakti Tbk.,94,96,93,94,1506100
04/09/2015,BCAP,MNC Kapital Indonesia Tbk.,1827,1896,1822,1882,80568950
