<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/09/2015,AALI,Astra Agro Lestari Tbk.,25725,26125,25625,26075,612800
03/09/2015,ABBA,Mahaka Media Tbk.,57,59,57,58,67600
03/09/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6500,6625,6500,6625,6600
03/09/2015,ABMM,ABM Investama Tbk.,2800,2900,2800,2900,75000
03/09/2015,ACES,Ace Hardware Indonesia Tbk.,825,825,810,820,15285900
03/09/2015,ACST,Acset Indonusa Tbk.,5450,5500,5100,5100,865500
03/09/2015,ADES,Akasha Wira International Tbk.,1370,1375,1370,1375,147100
03/09/2015,ADHI,Adhi Karya (Persero) Tbk.,2770,2770,2698,2707,28485915
03/09/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6650,6650,6575,6575,7300
03/09/2015,ADMG,Polychem Indonesia Tbk,155,155,148,149,1072600
03/09/2015,ADRO,Adaro Energy Tbk.,980,1000,975,990,25089300
03/09/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,103,103,102,102,2267067
03/09/2015,AGRS,Bank Agris Tbk.,139,145,135,139,22125600
03/09/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,194,194,194,194,1235
03/09/2015,AIMS,Akbar Indo Makmur Stimec Tbk,345,345,345,345,1400
03/09/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2230,2230,2150,2180,3649800
03/09/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/09/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
03/09/2015,AKRA,AKR Corporindo Tbk.,4950,5050,4900,5000,7563900
03/09/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/09/2015,ALDO,Alkindo Naratama Tbk.,720,730,720,730,3009200
03/09/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/09/2015,ALMI,Alumindo Light Metal Industry Tbk.,245,245,245,245,3700
