<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/12/2016,AALI,Astra Agro Lestari Tbk.,14125,14325,14125,14250,3913000
07/12/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
07/12/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7100,7100,7100,7100,1500
07/12/2016,ABMM,ABM Investama Tbk.,2650,2650,2650,2650,0
07/12/2016,ACES,Ace Hardware Indonesia Tbk.,990,990,950,960,6974700
07/12/2016,ACST,Acset Indonusa Tbk.,3150,3150,3050,3070,2458900
07/12/2016,ADES,Akasha Wira International Tbk.,1275,1305,1270,1295,58300
07/12/2016,ADHI,Adhi Karya (Persero) Tbk.,2800,2810,2770,2780,23335500
07/12/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4440,4500,4410,4440,350300
07/12/2016,ADMG,Polychem Indonesia Tbk,121,123,120,121,886600
07/12/2016,ADRO,Adaro Energy Tbk.,930,980,915,970,120026800
07/12/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,376,458,374,458,155664400
07/12/2016,AGRS,Bank Agris Tbk.,103,105,100,103,70100
07/12/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,197,197,197,197,0
07/12/2016,AIMS,Akbar Indo Makmur Stimec Tbk,302,302,302,302,0
07/12/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1740,1795,1740,1790,9365800
07/12/2016,AKKU,Alam Karya Unggul Tbk.,350,350,350,350,0
07/12/2016,AKPI,Argha Karya Prima Industry Tbk.,820,820,820,820,0
07/12/2016,AKRA,AKR Corporindo Tbk.,6750,6775,6625,6650,6371000
07/12/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/12/2016,ALDO,Alkindo Naratama Tbk.,730,730,730,730,479300
07/12/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
07/12/2016,ALMI,Alumindo Light Metal Industry Tbk.,178,182,178,181,11100
07/12/2016,ALTO,Tri Banyan Tirta Tbk.,330,332,330,332,162100
07/12/2016,AMAG,Asuransi Multi Artha Guna Tbk.,360,360,350,350,525900
07/12/2016,AMFG,Asahimas Flat Glass Tbk.,6850,6850,6850,6850,0
07/12/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,172,204,172,200,355800
07/12/2016,AMRT,Sumber Alfaria Trijaya Tbk.,595,595,585,590,2698800
07/12/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
07/12/2016,ANTM,Aneka Tambang (Persero) Tbk.,740,770,740,760,167191500
07/12/2016,APEX,Apexindo Pratama Duta Tbk.,3300,3300,3300,3300,17000
07/12/2016,APIC,Pacific Strategic Financial Tbk.,615,625,615,625,1058400
