<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/04/2014,AALI,Astra Agro Lestari Tbk.,23800,23800,23200,23200,1813200
11/04/2014,ABBA,Mahaka Media Tbk.,69,73,69,72,54100
11/04/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5875,5875,5875,5875,0
11/04/2014,ABMM,ABM Investama Tbk.,2800,2800,2800,2800,0
11/04/2014,ACES,Ace Hardware Indonesia Tbk.,800,805,775,780,49336900
11/04/2014,ACST,Acset Indonusa Tbk.,3290,3300,3210,3300,86300
11/04/2014,ADES,Akasha Wira International Tbk.,1350,1395,1350,1385,3300
11/04/2014,ADHI,Adhi Karya (Persero) Tbk.,2308,2325,2248,2248,46580475
11/04/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11200,11200,10950,11000,253200
11/04/2014,ADMG,Polychem Indonesia Tbk,179,179,173,174,100800
11/04/2014,ADRO,Adaro Energy Tbk.,1140,1150,1130,1140,20184300
11/04/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,106,107,104,104,3535000
11/04/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,207,207,207,207,12353
11/04/2014,AIMS,Akbar Indo Makmur Stimec Tbk,381,400,381,381,18400
11/04/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2275,2335,2275,2300,4163400
11/04/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/04/2014,AKPI,Argha Karya Prima Industry Tbk.,895,895,895,895,0
11/04/2014,AKRA,AKR Corporindo Tbk.,4850,4920,4825,4880,5826800
11/04/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/04/2014,ALDO,Alkindo Naratama Tbk.,700,700,695,700,514800
11/04/2014,ALKA,Alakasa Industrindo Tbk,800,800,800,800,100
11/04/2014,ALMI,Alumindo Light Metal Industry Tbk.,294,294,280,280,31900
11/04/2014,ALTO,Tri Banyan Tirta Tbk.,349,349,340,345,539400
11/04/2014,AMAG,Asuransi Multi Artha Guna Tbk.,225,225,219,220,5073000
11/04/2014,AMFG,Asahimas Flat Glass Tbk.,6425,7175,6400,6850,400000
11/04/2014,AMRT,Sumber Alfaria Trijaya Tbk.,525,525,525,525,100
11/04/2014,ANJT,Austindo Nusantara Jaya Tbk.,1130,1130,1130,1130,2530000
11/04/2014,ANTM,Aneka Tambang (Persero) Tbk.,794,802,790,790,14532569
11/04/2014,APEX,Apexindo Pratama Duta Tbk.,3605,3620,3605,3620,68800
11/04/2014,APIC,Pacific Strategic Financial Tbk.,540,545,535,535,15656500
11/04/2014,APII,Arita Prima Indonesia Tbk.,415,415,415,415,24000
11/04/2014,APLI,Asiaplast Industries Tbk.,85,85,85,85,0
11/04/2014,APLN,Agung Podomoro Land Tbk.,354,358,349,353,34672700
11/04/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
