<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/15/2016,AALI,Astra Agro Lestari Tbk.,14500,14825,14375,14700,3554600
06/15/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
06/15/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6975,6975,6975,6975,0
06/15/2016,ABMM,ABM Investama Tbk.,2400,2450,2400,2450,102300
06/15/2016,ACES,Ace Hardware Indonesia Tbk.,900,910,880,880,1615900
06/15/2016,ACST,Acset Indonusa Tbk.,3130,3170,3030,3070,260000
06/15/2016,ADES,Akasha Wira International Tbk.,1120,1155,1110,1150,19900
06/15/2016,ADHI,Adhi Karya (Persero) Tbk.,2680,2730,2670,2710,12372600
06/15/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4200,4280,4100,4280,57800
06/15/2016,ADMG,Polychem Indonesia Tbk,121,128,121,123,3634200
06/15/2016,ADRO,Adaro Energy Tbk.,845,875,830,865,101326400
06/15/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,152,160,152,156,4814900
06/15/2016,AGRS,Bank Agris Tbk.,89,89,88,88,29800
06/15/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,169,169,169,169,1900
06/15/2016,AIMS,Akbar Indo Makmur Stimec Tbk,302,302,302,302,0
06/15/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1455,1485,1455,1470,2349700
06/15/2016,AKKU,Alam Karya Unggul Tbk.,350,436,350,430,3300
06/15/2016,AKPI,Argha Karya Prima Industry Tbk.,845,845,845,845,100
06/15/2016,AKRA,AKR Corporindo Tbk.,5950,6000,5900,5925,5205800
06/15/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/15/2016,ALDO,Alkindo Naratama Tbk.,725,725,725,725,41500
06/15/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,100
06/15/2016,ALMI,Alumindo Light Metal Industry Tbk.,179,179,179,179,0
06/15/2016,ALTO,Tri Banyan Tirta Tbk.,326,326,326,326,200000
06/15/2016,AMAG,Asuransi Multi Artha Guna Tbk.,370,370,370,370,0
06/15/2016,AMFG,Asahimas Flat Glass Tbk.,6500,6500,6500,6500,0
06/15/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,130,130,128,128,97900
06/15/2016,AMRT,Sumber Alfaria Trijaya Tbk.,595,600,595,600,700
06/15/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
06/15/2016,ANTM,Aneka Tambang (Persero) Tbk.,680,705,680,695,68210800
06/15/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
06/15/2016,APIC,Pacific Strategic Financial Tbk.,620,620,610,620,1337300
06/15/2016,APII,Arita Prima Indonesia Tbk.,214,214,214,214,0
06/15/2016,APLI,Asiaplast Industries Tbk.,69,70,67,70,14800
06/15/2016,APLN,Agung Podomoro Land Tbk.,244,248,242,244,3401200
06/15/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
06/15/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
06/15/2016,ARII,Atlas Resources Tbk.,486,486,486,486,0
06/15/2016,ARNA,Arwana Citramulia Tbk.,590,590,580,585,459100
06/15/2016,ARTA,Arthavest Tbk,276,276,276,276,0
06/15/2016,ARTI,Ratu Prabu Energi Tbk,168,170,166,170,75467200
06/15/2016,ARTO,Bank Artos Indonesia Tbk.,143,143,142,142,15700
06/15/2016,ASBI,Asuransi Bintang Tbk.,500,500,500,500,0
06/15/2016,ASDM,Asuransi Dayin Mitra Tbk.,925,970,900,900,43400
