<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/04/2015,AALI,Astra Agro Lestari Tbk.,25625,26150,25550,25975,2212100
03/04/2015,ABBA,Mahaka Media Tbk.,59,59,59,59,9800
03/04/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6625,6625,6625,6625,17300
03/04/2015,ABMM,ABM Investama Tbk.,2950,2950,2950,2950,200
03/04/2015,ACES,Ace Hardware Indonesia Tbk.,830,830,815,825,14121100
03/04/2015,ACST,Acset Indonusa Tbk.,5700,5750,5550,5550,312900
03/04/2015,ADES,Akasha Wira International Tbk.,1375,1375,1370,1370,114300
03/04/2015,ADHI,Adhi Karya (Persero) Tbk.,2851,2881,2766,2804,39468811
03/04/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6625,6675,6575,6600,8200
03/04/2015,ADMG,Polychem Indonesia Tbk,148,148,145,146,57600
03/04/2015,ADRO,Adaro Energy Tbk.,1010,1015,985,985,63253900
03/04/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,102,104,102,103,1159433
03/04/2015,AGRS,Bank Agris Tbk.,137,142,136,142,349400
03/04/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,189,189,189,189,0
03/04/2015,AIMS,Akbar Indo Makmur Stimec Tbk,330,330,330,330,0
03/04/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2240,2250,2205,2245,7222800
03/04/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/04/2015,AKPI,Argha Karya Prima Industry Tbk.,840,840,840,840,0
03/04/2015,AKRA,AKR Corporindo Tbk.,4990,5075,4950,5050,8581100
03/04/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/04/2015,ALDO,Alkindo Naratama Tbk.,720,720,720,720,606500
03/04/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/04/2015,ALMI,Alumindo Light Metal Industry Tbk.,246,246,246,246,100
03/04/2015,ALTO,Tri Banyan Tirta Tbk.,352,355,351,353,2516400
03/04/2015,AMAG,Asuransi Multi Artha Guna Tbk.,237,237,237,237,101100
03/04/2015,AMFG,Asahimas Flat Glass Tbk.,7775,7775,7650,7700,219000
03/04/2015,AMRT,Sumber Alfaria Trijaya Tbk.,466,470,466,470,2130300
03/04/2015,ANJT,Austindo Nusantara Jaya Tbk.,1170,1170,1170,1170,0
03/04/2015,ANTM,Aneka Tambang (Persero) Tbk.,844,844,832,836,13115494
03/04/2015,APEX,Apexindo Pratama Duta Tbk.,3300,3300,3275,3300,21400
03/04/2015,APIC,Pacific Strategic Financial Tbk.,550,550,545,545,13201800
03/04/2015,APII,Arita Prima Indonesia Tbk.,325,325,325,325,10000
03/04/2015,APLI,Asiaplast Industries Tbk.,70,74,70,74,200
03/04/2015,APLN,Agung Podomoro Land Tbk.,456,456,449,456,14939600
03/04/2015,APOL,Arpeni Pratama Ocean Line Tbk.,65,67,64,67,9537600
03/04/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/04/2015,ARII,Atlas Resources Tbk.,425,425,425,425,0
03/04/2015,ARNA,Arwana Citramulia Tbk.,930,930,920,930,708400
03/04/2015,ARTA,Arthavest Tbk,219,219,219,219,0
03/04/2015,ARTI,Ratu Prabu Energi Tbk,89,89,87,88,1306300
03/04/2015,ASBI,Asuransi Bintang Tbk.,585,585,585,585,0
03/04/2015,ASDM,Asuransi Dayin Mitra Tbk.,995,995,995,995,0
03/04/2015,ASGR,Astra Graphia Tbk.,1930,1935,1880,1900,129200
03/04/2015,ASII,Astra International Tbk.,8025,8050,7875,7875,28378700
03/04/2015,ASJT,Asuransi Jasa Tania Tbk.,150,150,139,148,29644200
03/04/2015,ASMI,Asuransi Kresna Mitra Tbk.,665,670,660,670,1526100
03/04/2015,ASRI,Alam Sutera Realty Tbk.,635,645,620,620,134977300
03/04/2015,ASRM,Asuransi Ramayana Tbk.,1150,1150,1150,1150,0
03/04/2015,ASSA,Adi Sarana Armada Tbk.,181,184,177,181,4616900
03/04/2015,ATPK,Bara Jaya Internasional Tbk.,180,180,175,175,15000
03/04/2015,AUTO,Astra Otoparts Tbk.,3700,3700,3650,3650,42300
03/04/2015,BABP,Bank MNC Internasional Tbk.,101,106,98,103,88664800
03/04/2015,BACA,Bank Capital Indonesia Tbk.,119,119,118,118,296900
03/04/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
03/04/2015,BAJA,Saranacentral Bajatama Tbk.,237,237,234,234,424300
03/04/2015,BALI,Bali Towerindo Sentra Tbk.,410,410,410,410,10000
03/04/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
03/04/2015,BATA,Sepatu Bata Tbk.,1120,1120,1120,1120,0
03/04/2015,BAYU,Bayu Buana Tbk,995,995,950,980,289500
03/04/2015,BBCA,Bank Central Asia Tbk.,14500,14575,14375,14425,12264300
03/04/2015,BBKP,Bank Bukopin Tbk.,785,785,760,770,13625800
03/04/2015,BBLD,Buana Finance Tbk.,995,1000,995,1000,5600
