<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/24/2015,AALI,Astra Agro Lestari Tbk.,24725,25000,24550,24550,671800
03/24/2015,ABBA,Mahaka Media Tbk.,57,57,54,55,731000
03/24/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6725,6725,6725,6725,0
03/24/2015,ABMM,ABM Investama Tbk.,2800,2825,2800,2825,105500
03/24/2015,ACES,Ace Hardware Indonesia Tbk.,735,735,710,720,17078000
03/24/2015,ACST,Acset Indonusa Tbk.,5175,5250,5150,5200,831100
03/24/2015,ADES,Akasha Wira International Tbk.,1410,1410,1390,1400,31700
03/24/2015,ADHI,Adhi Karya (Persero) Tbk.,2724,2745,2685,2685,20424100
03/24/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6350,6450,6350,6350,13600
03/24/2015,ADMG,Polychem Indonesia Tbk,136,136,134,136,99700
03/24/2015,ADRO,Adaro Energy Tbk.,975,995,975,975,40123200
03/24/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,104,117,104,112,43963733
03/24/2015,AGRS,Bank Agris Tbk.,156,159,152,158,17868200
03/24/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,0
03/24/2015,AIMS,Akbar Indo Makmur Stimec Tbk,350,350,350,350,0
03/24/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2180,2180,2160,2160,2414400
03/24/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/24/2015,AKPI,Argha Karya Prima Industry Tbk.,700,700,700,700,200
03/24/2015,AKRA,AKR Corporindo Tbk.,5000,5075,5000,5075,6234700
03/24/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/24/2015,ALDO,Alkindo Naratama Tbk.,730,730,730,730,45000
03/24/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/24/2015,ALMI,Alumindo Light Metal Industry Tbk.,247,247,247,247,100
03/24/2015,ALTO,Tri Banyan Tirta Tbk.,350,353,349,349,1542600
03/24/2015,AMAG,Asuransi Multi Artha Guna Tbk.,237,237,237,237,5600
03/24/2015,AMFG,Asahimas Flat Glass Tbk.,7475,7500,7425,7475,46000
03/24/2015,AMRT,Sumber Alfaria Trijaya Tbk.,485,505,485,505,2079600
03/24/2015,ANJT,Austindo Nusantara Jaya Tbk.,1170,1170,1170,1170,0
03/24/2015,ANTM,Aneka Tambang (Persero) Tbk.,764,764,748,748,11235622
03/24/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,0
03/24/2015,APIC,Pacific Strategic Financial Tbk.,545,550,545,545,14265300
03/24/2015,APII,Arita Prima Indonesia Tbk.,410,410,390,400,255000
03/24/2015,APLI,Asiaplast Industries Tbk.,70,84,70,83,130000
03/24/2015,APLN,Agung Podomoro Land Tbk.,440,440,423,423,27730400
03/24/2015,APOL,Arpeni Pratama Ocean Line Tbk.,63,65,62,62,16584500
03/24/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/24/2015,ARII,Atlas Resources Tbk.,416,416,416,416,0
03/24/2015,ARNA,Arwana Citramulia Tbk.,880,880,810,820,884700
03/24/2015,ARTA,Arthavest Tbk,222,222,222,222,0
03/24/2015,ARTI,Ratu Prabu Energi Tbk,90,90,89,89,351800
