<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
01/26/2016,AALI,Astra Agro Lestari Tbk.,16600,16700,16425,16700,632700
01/26/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,100
01/26/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
01/26/2016,ABMM,ABM Investama Tbk.,2790,2790,2790,2790,0
01/26/2016,ACES,Ace Hardware Indonesia Tbk.,800,810,795,805,6367700
01/26/2016,ACST,Acset Indonusa Tbk.,2970,2970,2900,2950,671400
01/26/2016,ADES,Akasha Wira International Tbk.,995,1020,995,1000,7100
01/26/2016,ADHI,Adhi Karya (Persero) Tbk.,2460,2480,2415,2445,29180000
01/26/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3200,3300,3100,3100,124600
01/26/2016,ADMG,Polychem Indonesia Tbk,88,89,87,88,159400
01/26/2016,ADRO,Adaro Energy Tbk.,493,493,476,476,28174300
01/26/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,92,92,92,92,16500
01/26/2016,AGRS,Bank Agris Tbk.,88,88,88,88,11100
01/26/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,100
01/26/2016,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
01/26/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1015,1090,1010,1050,29372400
01/26/2016,AKKU,Alam Karya Unggul Tbk.,225,225,225,225,200
01/26/2016,AKPI,Argha Karya Prima Industry Tbk.,900,900,900,900,0
01/26/2016,AKRA,AKR Corporindo Tbk.,7125,7150,7075,7100,3364900
01/26/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
01/26/2016,ALDO,Alkindo Naratama Tbk.,730,730,725,725,208500
01/26/2016,ALKA,Alakasa Industrindo Tbk,700,700,655,655,200
01/26/2016,ALMI,Alumindo Light Metal Industry Tbk.,192,199,191,199,6100
01/26/2016,ALTO,Tri Banyan Tirta Tbk.,326,328,326,328,210000
01/26/2016,AMAG,Asuransi Multi Artha Guna Tbk.,355,355,355,355,0
01/26/2016,AMFG,Asahimas Flat Glass Tbk.,6550,6550,6550,6550,1000
01/26/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,120,128,119,127,1267300
01/26/2016,AMRT,Sumber Alfaria Trijaya Tbk.,570,615,565,615,13100
01/26/2016,ANJT,Austindo Nusantara Jaya Tbk.,1700,1700,1700,1700,0
01/26/2016,ANTM,Aneka Tambang (Persero) Tbk.,311,320,309,314,140885900
01/26/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
01/26/2016,APIC,Pacific Strategic Financial Tbk.,640,640,635,635,1921200
01/26/2016,APII,Arita Prima Indonesia Tbk.,262,262,262,262,0
01/26/2016,APLI,Asiaplast Industries Tbk.,68,68,63,63,200
01/26/2016,APLN,Agung Podomoro Land Tbk.,307,307,301,301,241600
01/26/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
01/26/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
01/26/2016,ARII,Atlas Resources Tbk.,423,423,423,423,0
01/26/2016,ARNA,Arwana Citramulia Tbk.,477,490,475,480,690900
01/26/2016,ARTA,Arthavest Tbk,324,324,324,324,0
01/26/2016,ARTI,Ratu Prabu Energi Tbk,175,175,169,171,8171100
01/26/2016,ARTO,Bank Artos Indonesia Tbk.,126,130,123,124,299400
01/26/2016,ASBI,Asuransi Bintang Tbk.,330,344,330,344,25100
01/26/2016,ASDM,Asuransi Dayin Mitra Tbk.,1190,1190,1190,1190,0
01/26/2016,ASGR,Astra Graphia Tbk.,1700,1700,1695,1700,17600
01/26/2016,ASII,Astra International Tbk.,6075,6150,6025,6125,34222000
01/26/2016,ASJT,Asuransi Jasa Tania Tbk.,175,175,163,163,200
01/26/2016,ASMI,Asuransi Kresna Mitra Tbk.,1180,1200,1150,1200,3759900
01/26/2016,ASRI,Alam Sutera Realty Tbk.,323,326,320,321,14558700
01/26/2016,ASRM,Asuransi Ramayana Tbk.,2300,2300,2300,2300,0
01/26/2016,ASSA,Adi Sarana Armada Tbk.,98,98,96,97,872600
01/26/2016,ATIC,Anabatic Technologies Tbk.,650,650,645,645,3600200
01/26/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
01/26/2016,AUTO,Astra Otoparts Tbk.,1530,1530,1530,1530,7400
01/26/2016,BABP,Bank MNC Internasional Tbk.,61,63,60,60,782800
01/26/2016,BACA,Bank Capital Indonesia Tbk.,150,150,150,150,100
01/26/2016,BAJA,Saranacentral Bajatama Tbk.,75,81,75,79,115600
01/26/2016,BALI,Bali Towerindo Sentra Tbk.,850,850,845,850,32500
01/26/2016,BAPA,Bekasi Asri Pemula Tbk.,51,51,51,51,0
01/26/2016,BATA,Sepatu Bata Tbk.,860,860,860,860,2500
01/26/2016,BAYU,Bayu Buana Tbk,1125,1125,1125,1125,0
01/26/2016,BBCA,Bank Central Asia Tbk.,13050,13150,12975,13000,11428600
01/26/2016,BBHI,Bank Harda Internasional Tbk.,120,120,120,120,0
01/26/2016,BBKP,Bank Bukopin Tbk.,645,650,625,630,2020700
01/26/2016,BBLD,Buana Finance Tbk.,1250,1250,1250,1250,0
01/26/2016,BBMD,Bank Mestika Dharma Tbk.,1560,1560,1560,1560,0
01/26/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,4980,5025,4905,4930,26390100
01/26/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
01/26/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,11400,11400,11200,11300,13178400
01/26/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,50,51,50,51,20400
01/26/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1350,1370,1350,1370,4931900
01/26/2016,BBYB,Bank Yudha Bhakti Tbk.,180,190,165,165,47000
01/26/2016,BCAP,MNC Kapital Indonesia Tbk.,1630,1630,1630,1630,100
01/26/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
01/26/2016,BCIP,Bumi Citra Permai Tbk.,670,675,660,670,18315600
01/26/2016,BDMN,Bank Danamon Indonesia Tbk.,3485,3485,3340,3400,1206300
01/26/2016,BEKS,Bank Pundi Indonesia Tbk.,61,69,59,68,3621900
01/26/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,250,253,240,241,7453000
01/26/2016,BFIN,BFI Finance  Indonesia Tbk.,2700,2700,2700,2700,0
01/26/2016,BHIT,MNC Investama Tbk.,136,139,132,134,2713700
01/26/2016,BIKA,Binakarya Jaya Abadi Tbk.,1945,1950,1945,1950,1873000
01/26/2016,BIMA,Primarindo Asia Infrastructure Tbk.,350,350,350,350,0
01/26/2016,BINA,Bank Ina Perdana Tbk.,295,295,295,295,200
01/26/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,0
01/26/2016,BIPP,Bhuwanatala Indah Permai Tbk.,84,84,84,84,5200
01/26/2016,BIRD,Blue Bird Tbk.,5600,6200,5600,6000,139300
01/26/2016,BISI,BISI International Tbk.,1260,1300,1245,1255,410200
01/26/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,840,850,835,835,5202800
01/26/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,439,443,435,435,2361800
01/26/2016,BKDP,Bukit Darmo Property Tbk,89,89,89,89,0
01/26/2016,BKSL,Sentul City Tbk.,55,56,54,54,14313700
01/26/2016,BKSW,Bank QNB Indonesia Tbk.,299,299,299,299,200
01/26/2016,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
01/26/2016,BLTZ,Graha Layar Prima Tbk.,4500,4500,4500,4500,0
01/26/2016,BMAS,Bank Maspion Indonesia Tbk.,440,440,440,440,0
01/26/2016,BMRI,Bank Mandiri (Persero) Tbk.,9450,9550,9425,9525,17176300
01/26/2016,BMSR,Bintang Mitra Semestaraya Tbk,284,284,284,284,0
01/26/2016,BMTR,Global Mediacom Tbk.,825,860,815,830,22647500
01/26/2016,BNBA,Bank Bumi Arta Tbk.,185,185,185,185,0
01/26/2016,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
01/26/2016,BNGA,Bank CIMB Niaga Tbk.,600,600,595,600,6300
01/26/2016,BNII,Bank Maybank Indonesia Tbk.,161,164,160,160,63700
01/26/2016,BNLI,Bank Permata Tbk.,670,670,635,660,529600
01/26/2016,BOLT,Garuda Metalindo Tbk.,1065,1080,1050,1060,18679300
01/26/2016,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,0
01/26/2016,BPFI,Batavia Prosperindo Finance Tbk.,490,490,490,490,0
01/26/2016,BPII,Batavia Prosperindo Internasional Tbk.,3450,3450,3450,3450,0
01/26/2016,BRAM,Indo Kordsa Tbk.,4680,4680,4680,4680,0
01/26/2016,BRAU,Berau Coal Energy Tbk.,82,82,82,82,0
01/26/2016,BRMS,Bumi Resources Minerals Tbk.,50,50,50,50,1000
01/26/2016,BRNA,Berlina Tbk.,755,775,755,770,333000
01/26/2016,BRPT,Barito Pacific Tbk.,200,205,190,200,593800
01/26/2016,BSDE,Bumi Serpong Damai Tbk.,1650,1700,1650,1685,23582600
01/26/2016,BSIM,Bank Sinarmas Tbk.,410,420,401,401,43900
01/26/2016,BSSR,Baramulti Suksessarana Tbk.,1000,1000,1000,1000,0
01/26/2016,BSWD,Bank Of India Indonesia Tbk.,3365,3365,3365,3365,0
01/26/2016,BTEK,Bumi Teknokultura Unggul Tbk,1410,1410,1360,1360,18558400
01/26/2016,BTEL,Bakrie Telecom Tbk.,50,50,50,50,200
01/26/2016,BTON,Betonjaya Manunggal Tbk.,449,449,449,449,0
01/26/2016,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,2100,2100,2000,2100,22400
01/26/2016,BUDI,Budi Starch & Sweetener Tbk.,61,62,61,61,85100
01/26/2016,BUKK,Bukaka Teknik Utama Tbk.,650,650,620,645,14000
01/26/2016,BULL,Buana Listya Tama Tbk.,70,71,69,71,297100
01/26/2016,BUMI,Bumi Resources Tbk.,50,50,50,50,5200
01/26/2016,BUVA,Bukit Uluwatu Villa Tbk.,575,575,575,575,0
01/26/2016,BVIC,Bank Victoria International Tbk.,105,105,105,105,300
01/26/2016,BWPT,Eagle High Plantations Tbk.,135,139,135,138,13845900
01/26/2016,BYAN,Bayan Resources Tbk.,8025,8025,8025,8025,2000
01/26/2016,CANI,Capitol Nusantara Indonesia Tbk.,264,264,264,264,0
01/26/2016,CASS,Cardig Aero Services Tbk.,1100,1100,1100,1100,0
01/26/2016,CEKA,Wilmar Cahaya Indonesia Tbk.,615,615,615,615,1000
01/26/2016,CENT,Centratama Telekomunikasi Indonesia Tbk.,150,150,150,150,100
01/26/2016,CFIN,Clipan Finance Indonesia Tbk.,259,259,251,251,4500
01/26/2016,CINT,Chitose Internasional Tbk.,332,332,332,332,4421500
01/26/2016,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
