<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/04/2014,AALI,Astra Agro Lestari Tbk.,21400,21825,21250,21350,1431100
02/04/2014,ABBA,Mahaka Media Tbk.,108,122,108,120,2077100
02/04/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4000,4000,4000,4000,14800
02/04/2014,ABMM,ABM Investama Tbk.,2975,2975,2975,2975,0
02/04/2014,ACES,Ace Hardware Indonesia Tbk.,720,730,700,715,3978300
02/04/2014,ACST,Acset Indonusa Tbk.,2100,2100,2000,2000,3100
02/04/2014,ADES,Akasha Wira International Tbk.,1940,2005,1900,1985,261200
02/04/2014,ADHI,Adhi Karya (Persero) Tbk.,1510,1536,1489,1519,53629605
02/04/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8750,8750,8500,8500,5900
02/04/2014,ADMG,Polychem Indonesia Tbk,200,202,200,202,172600
02/04/2014,ADRO,Adaro Energy Tbk.,890,905,880,895,61098500
02/04/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,118,116,116,17033
02/04/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,153,153,153,153,49412
02/04/2014,AIMS,Akbar Indo Makmur Stimec Tbk,480,540,480,499,112500
02/04/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1620,1715,1600,1710,14494100
02/04/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/04/2014,AKPI,Argha Karya Prima Industry Tbk.,700,700,700,700,0
02/04/2014,AKRA,AKR Corporindo Tbk.,4300,4395,4285,4370,7065800
02/04/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/04/2014,ALDO,Alkindo Naratama Tbk.,695,700,685,700,4007200
02/04/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
02/04/2014,ALMI,Alumindo Light Metal Industry Tbk.,283,283,283,283,0
02/04/2014,ALTO,Tri Banyan Tirta Tbk.,560,560,555,560,7658900
02/04/2014,AMAG,Asuransi Multi Artha Guna Tbk.,199,206,199,206,700
02/04/2014,AMFG,Asahimas Flat Glass Tbk.,6850,7075,6800,7075,3300
02/04/2014,AMRT,Sumber Alfaria Trijaya Tbk.,449,449,441,443,5897300
02/04/2014,ANJT,Austindo Nusantara Jaya Tbk.,1645,1645,1645,1645,0
02/04/2014,ANTM,Aneka Tambang (Persero) Tbk.,853,853,840,844,22803210
02/04/2014,APEX,Apexindo Pratama Duta Tbk.,2550,2550,2550,2550,31800
02/04/2014,APIC,Pacific Strategic Financial Tbk.,540,540,535,535,6386100
02/04/2014,APII,Arita Prima Indonesia Tbk.,225,225,225,225,48200
02/04/2014,APLI,Asiaplast Industries Tbk.,59,60,59,59,2340000
02/04/2014,APLN,Agung Podomoro Land Tbk.,225,227,223,225,3067600
02/04/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,1600
02/04/2014,ARGO,Argo Pantes Tbk,1200,1200,1200,1200,0
02/04/2014,ARII,Atlas Resources Tbk.,755,760,755,760,4305600
02/04/2014,ARNA,Arwana Citramulia Tbk.,740,755,725,745,8011900
02/04/2014,ARTA,Arthavest Tbk,176,183,176,183,7700
02/04/2014,ARTI,Ratu Prabu Energi Tbk,176,178,176,178,28400
02/04/2014,ASBI,Asuransi Bintang Tbk.,490,490,490,490,20100
02/04/2014,ASDM,Asuransi Dayin Mitra Tbk.,620,620,620,620,40000
02/04/2014,ASGR,Astra Graphia Tbk.,1710,1755,1710,1745,844700
02/04/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
02/04/2014,ASII,Astra International Tbk.,6250,6325,6225,6250,31151000
02/04/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
02/04/2014,ASMI,Asuransi Kresna Mitra Tbk.,416,416,410,411,1108800
02/04/2014,ASRI,Alam Sutera Realty Tbk.,500,510,500,505,39412700
02/04/2014,ASRM,Asuransi Ramayana Tbk.,985,985,985,985,0
02/04/2014,ASSA,Adi Sarana Armada Tbk.,295,295,288,289,395800
02/04/2014,ATPK,Bara Jaya Internasional Tbk.,260,275,250,275,772600
02/04/2014,AUTO,Astra Otoparts Tbk.,3350,3370,3345,3350,149200
02/04/2014,BABP,Bank MNC Internasional Tbk.,140,142,139,142,4299988
02/04/2014,BACA,Bank Capital Indonesia Tbk.,82,87,82,85,770100
02/04/2014,BAEK,Bank Ekonomi Raharja Tbk.,1550,1550,1550,1550,0
