<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/26/2014,AALI,Astra Agro Lestari Tbk.,23550,24000,23300,23825,1989000
02/26/2014,ABBA,Mahaka Media Tbk.,91,94,91,92,50100
02/26/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4400,4500,4400,4500,70500
02/26/2014,ABMM,ABM Investama Tbk.,2945,2945,2945,2945,0
02/26/2014,ACES,Ace Hardware Indonesia Tbk.,790,790,740,775,42789000
02/26/2014,ACST,Acset Indonusa Tbk.,2095,2095,2050,2050,40000
02/26/2014,ADES,Akasha Wira International Tbk.,2080,2080,2050,2055,143500
02/26/2014,ADHI,Adhi Karya (Persero) Tbk.,1951,1968,1922,1947,45980433
02/26/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9300,9300,9300,9300,200
02/26/2014,ADMG,Polychem Indonesia Tbk,216,216,214,214,1000500
02/26/2014,ADRO,Adaro Energy Tbk.,930,950,930,935,33261600
02/26/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,116,117,115,116,266467
02/26/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,156,156,156,156,0
02/26/2014,AIMS,Akbar Indo Makmur Stimec Tbk,775,775,710,710,1900
02/26/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1880,1895,1845,1850,4017000
02/26/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/26/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,5000
02/26/2014,AKRA,AKR Corporindo Tbk.,4545,4590,4535,4545,8230700
02/26/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/26/2014,ALDO,Alkindo Naratama Tbk.,670,675,665,670,3701300
02/26/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
02/26/2014,ALMI,Alumindo Light Metal Industry Tbk.,300,300,300,300,2200
02/26/2014,ALTO,Tri Banyan Tirta Tbk.,550,555,550,555,3599600
02/26/2014,AMAG,Asuransi Multi Artha Guna Tbk.,226,231,225,231,1875400
02/26/2014,AMFG,Asahimas Flat Glass Tbk.,6750,6925,6750,6925,6500
02/26/2014,AMRT,Sumber Alfaria Trijaya Tbk.,441,448,441,445,151000
02/26/2014,ANJT,Austindo Nusantara Jaya Tbk.,1630,1630,1630,1630,0
02/26/2014,ANTM,Aneka Tambang (Persero) Tbk.,869,878,865,869,17372524
02/26/2014,APEX,Apexindo Pratama Duta Tbk.,2595,2595,2585,2585,55800
02/26/2014,APIC,Pacific Strategic Financial Tbk.,525,525,520,520,5184600
02/26/2014,APII,Arita Prima Indonesia Tbk.,239,242,238,240,62600
02/26/2014,APLI,Asiaplast Industries Tbk.,59,59,58,59,2700
02/26/2014,APLN,Agung Podomoro Land Tbk.,232,234,231,232,10851500
02/26/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
02/26/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
02/26/2014,ARII,Atlas Resources Tbk.,730,730,725,730,4300000
02/26/2014,ARNA,Arwana Citramulia Tbk.,800,825,800,820,2161900
02/26/2014,ARTA,Arthavest Tbk,200,200,200,200,0
02/26/2014,ARTI,Ratu Prabu Energi Tbk,175,176,173,175,6300
02/26/2014,ASBI,Asuransi Bintang Tbk.,490,490,490,490,0
02/26/2014,ASDM,Asuransi Dayin Mitra Tbk.,720,720,720,720,0
02/26/2014,ASGR,Astra Graphia Tbk.,1950,1970,1915,1970,753300
02/26/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
02/26/2014,ASII,Astra International Tbk.,6625,6675,6525,6550,41094000
02/26/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
02/26/2014,ASMI,Asuransi Kresna Mitra Tbk.,437,437,426,426,3382000
02/26/2014,ASRI,Alam Sutera Realty Tbk.,585,585,565,565,113758700
02/26/2014,ASRM,Asuransi Ramayana Tbk.,995,995,995,995,100
02/26/2014,ASSA,Adi Sarana Armada Tbk.,299,300,298,299,4574100
02/26/2014,ATPK,Bara Jaya Internasional Tbk.,265,275,255,255,614300
02/26/2014,AUTO,Astra Otoparts Tbk.,3675,3700,3590,3625,2341400
02/26/2014,BABP,Bank MNC Internasional Tbk.,133,136,127,127,48403569
02/26/2014,BACA,Bank Capital Indonesia Tbk.,80,87,80,84,1714300
02/26/2014,BAEK,Bank Ekonomi Raharja Tbk.,1935,1935,1935,1935,100
02/26/2014,BAJA,Saranacentral Bajatama Tbk.,1215,1225,1200,1205,3128700
02/26/2014,BAPA,Bekasi Asri Pemula Tbk.,63,63,59,61,6100
02/26/2014,BATA,Sepatu Bata Tbk.,990,990,990,990,100
02/26/2014,BAYU,Bayu Buana Tbk,425,425,425,425,100
02/26/2014,BBCA,Bank Central Asia Tbk.,10400,10400,10175,10275,15371000
02/26/2014,BBKP,Bank Bukopin Tbk.,610,615,600,610,3333500
02/26/2014,BBLD,Buana Finance Tbk.,900,900,900,900,0
02/26/2014,BBMD,Bank Mestika Dharma Tbk.,1605,1605,1595,1605,5359500
02/26/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,4545,4560,4385,4415,49124500
02/26/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
02/26/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,9300,9450,9125,9425,68082600
02/26/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,153,162,153,162,1330
02/26/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1065,1105,1045,1095,41452500
02/26/2014,BCAP,MNC Kapital Indonesia Tbk.,1116,1141,1106,1141,2818439
02/26/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
02/26/2014,BCIP,Bumi Citra Permai Tbk.,469,480,469,478,8638600
02/26/2014,BDMN,Bank Danamon Indonesia Tbk.,4155,4160,3900,4000,11198200
02/26/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,89,89,86,89,400
02/26/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,555,580,555,560,11515500
02/26/2014,BFIN,BFI Finance  Indonesia Tbk.,2100,2100,2100,2100,100400
02/26/2014,BHIT,MNC Investama Tbk.,317,320,313,316,12046800
02/26/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
02/26/2014,BINA,Bank Ina Perdana Tbk.,250,250,250,250,3000
02/26/2014,BIPI,Benakat Integra Tbk.,107,107,104,105,9774000
02/26/2014,BIPP,Bhuwanatala Indah Permai Tbk.,99,99,98,98,2025385
02/26/2014,BISI,BISI International Tbk.,620,640,615,635,4460300
02/26/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1050,1060,1035,1040,5197400
02/26/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,465,465,456,457,2253700
02/26/2014,BKDP,Bukit Darmo Property Tbk,71,74,71,74,84300
02/26/2014,BKSL,Sentul City Tbk.,168,169,164,164,93769100
02/26/2014,BKSW,Bank QNB Indonesia Tbk.,431,431,431,431,0
02/26/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
02/26/2014,BMAS,Bank Maspion Indonesia Tbk.,320,320,320,320,0
02/26/2014,BMRI,Bank Mandiri (Persero) Tbk.,9000,9100,8825,8950,55665800
02/26/2014,BMSR,Bintang Mitra Semestaraya Tbk,180,180,180,180,0
02/26/2014,BMTR,Global Mediacom Tbk.,2090,2150,2075,2120,12663700
02/26/2014,BNBA,Bank Bumi Arta Tbk.,180,193,180,183,1612500
02/26/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
02/26/2014,BNGA,Bank CIMB Niaga Tbk.,930,935,925,935,236400
02/26/2014,BNII,Bank Maybank Indonesia Tbk.,304,304,300,302,8580000
02/26/2014,BNLI,Bank Permata Tbk.,1260,1265,1250,1260,156400
02/26/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,153,153,150,150,4235300
02/26/2014,BPFI,Batavia Prosperindo Finance Tbk.,397,397,397,397,0
02/26/2014,BRAM,Indo Kordsa Tbk.,2150,2150,2150,2150,0
02/26/2014,BRAU,Berau Coal Energy Tbk.,173,174,173,174,6263800
02/26/2014,BRMS,Bumi Resources Minerals Tbk.,229,231,223,227,6795400
02/26/2014,BRNA,Berlina Tbk.,460,467,460,467,900
02/26/2014,BRPT,Barito Pacific Tbk.,351,351,351,351,126400
02/26/2014,BSDE,Bumi Serpong Damai Tbk.,1530,1530,1460,1460,24729100
02/26/2014,BSIM,Bank Sinarmas Tbk.,250,250,250,250,213200
02/26/2014,BSSR,Baramulti Suksessarana Tbk.,1980,1980,1980,1980,2500
02/26/2014,BSWD,Bank Of India Indonesia Tbk.,2028,2028,2028,2028,0
02/26/2014,BTEK,Bumi Teknokultura Unggul Tbk,1480,1485,1470,1475,5528800
02/26/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
02/26/2014,BTON,Betonjaya Manunggal Tbk.,585,585,580,580,43900
02/26/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4360,4395,4135,4135,211200
02/26/2014,BUDI,Budi Starch & Sweetener Tbk.,107,107,107,107,0
02/26/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,25
