<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/04/2016,AALI,Astra Agro Lestari Tbk.,15025,15175,15000,15025,1456700
10/04/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
10/04/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6800,6800,6800,6800,100
10/04/2016,ABMM,ABM Investama Tbk.,2220,2220,2220,2220,0
10/04/2016,ACES,Ace Hardware Indonesia Tbk.,890,890,870,880,2902300
10/04/2016,ACST,Acset Indonusa Tbk.,2900,2900,2860,2890,221500
10/04/2016,ADES,Akasha Wira International Tbk.,1295,1295,1290,1290,5700
10/04/2016,ADHI,Adhi Karya (Persero) Tbk.,2500,2510,2440,2450,32679200
10/04/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6200,6200,6175,6175,8500
10/04/2016,ADMG,Polychem Indonesia Tbk,153,159,147,148,4749100
10/04/2016,ADRO,Adaro Energy Tbk.,1325,1345,1305,1305,54970000
10/04/2016,AGII,Aneka Gas Industri Tbk.,1100,1140,1080,1100,19220900
10/04/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,346,352,336,338,25147300
10/04/2016,AGRS,Bank Agris Tbk.,96,96,89,89,119100
10/04/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,185,185,185,185,0
10/04/2016,AIMS,Akbar Indo Makmur Stimec Tbk,268,268,268,268,0
10/04/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2030,2120,2030,2100,3425800
10/04/2016,AKKU,Alam Karya Unggul Tbk.,226,226,222,226,73800
10/04/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
10/04/2016,AKRA,AKR Corporindo Tbk.,6550,6675,6500,6650,6486300
10/04/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/04/2016,ALDO,Alkindo Naratama Tbk.,715,715,715,715,0
10/04/2016,ALKA,Alakasa Industrindo Tbk,300,300,300,300,0
10/04/2016,ALMI,Alumindo Light Metal Industry Tbk.,179,181,179,181,70300
10/04/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,328,330,186800
10/04/2016,AMAG,Asuransi Multi Artha Guna Tbk.,350,368,332,368,1291100
10/04/2016,AMFG,Asahimas Flat Glass Tbk.,7100,7100,6900,6900,400
10/04/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,152,155,152,155,5215200
10/04/2016,AMRT,Sumber Alfaria Trijaya Tbk.,525,530,510,525,4014000
10/04/2016,ANJT,Austindo Nusantara Jaya Tbk.,1950,1950,1950,1950,0
10/04/2016,ANTM,Aneka Tambang (Persero) Tbk.,810,860,800,830,397881200
10/04/2016,APEX,Apexindo Pratama Duta Tbk.,3280,3280,3280,3280,62100
10/04/2016,APIC,Pacific Strategic Financial Tbk.,505,525,505,505,1279500
10/04/2016,APII,Arita Prima Indonesia Tbk.,368,368,368,368,0
10/04/2016,APLI,Asiaplast Industries Tbk.,96,97,95,96,223600
10/04/2016,APLN,Agung Podomoro Land Tbk.,296,298,294,298,9513700
10/04/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
10/04/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
10/04/2016,ARII,Atlas Resources Tbk.,500,500,500,500,0
10/04/2016,ARNA,Arwana Citramulia Tbk.,585,600,570,600,2377000
10/04/2016,ARTA,Arthavest Tbk,300,300,300,300,0
10/04/2016,ARTI,Ratu Prabu Energi Tbk,66,68,61,61,22962700
10/04/2016,ARTO,Bank Artos Indonesia Tbk.,160,160,147,147,2700
10/04/2016,ASBI,Asuransi Bintang Tbk.,398,398,398,398,200
10/04/2016,ASDM,Asuransi Dayin Mitra Tbk.,945,945,945,945,0
10/04/2016,ASGR,Astra Graphia Tbk.,2050,2050,2050,2050,40000
10/04/2016,ASII,Astra International Tbk.,8525,8600,8450,8600,30866100
10/04/2016,ASJT,Asuransi Jasa Tania Tbk.,262,262,262,262,38400
10/04/2016,ASMI,Asuransi Kresna Mitra Tbk.,422,426,420,426,2506800
10/04/2016,ASRI,Alam Sutera Realty Tbk.,476,478,466,474,37910500
10/04/2016,ASRM,Asuransi Ramayana Tbk.,2450,2450,2450,2450,100
10/04/2016,ASSA,Adi Sarana Armada Tbk.,195,195,191,191,890200
10/04/2016,ATIC,Anabatic Technologies Tbk.,705,705,690,690,14000
10/04/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
10/04/2016,AUTO,Astra Otoparts Tbk.,2320,2320,2310,2310,44500
10/04/2016,BABP,Bank MNC Internasional Tbk.,72,73,71,72,3579300
10/04/2016,BACA,Bank Capital Indonesia Tbk.,210,212,210,212,5689900
10/04/2016,BAJA,Saranacentral Bajatama Tbk.,372,374,350,362,12923000
10/04/2016,BALI,Bali Towerindo Sentra Tbk.,955,955,950,950,5000
10/04/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,100
10/04/2016,BATA,Sepatu Bata Tbk.,750,795,750,780,17300
10/04/2016,BAYU,Bayu Buana Tbk,975,975,975,975,1500
10/04/2016,BBCA,Bank Central Asia Tbk.,16200,16200,15900,15950,16257000
10/04/2016,BBHI,Bank Harda Internasional Tbk.,77,77,76,76,37700
10/04/2016,BBKP,Bank Bukopin Tbk.,625,640,620,630,8166400
10/04/2016,BBLD,Buana Finance Tbk.,1000,1000,1000,1000,0
10/04/2016,BBMD,Bank Mestika Dharma Tbk.,1570,1570,1570,1570,0
10/04/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,5575,5625,5500,5575,18860600
10/04/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1910,1910,1910,1910,0
10/04/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,12275,12325,12150,12275,13652700
10/04/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,50,50,50,50,7700
10/04/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1930,1995,1930,1980,17265200
10/04/2016,BBYB,Bank Yudha Bhakti Tbk.,292,292,288,292,5690200
10/04/2016,BCAP,MNC Kapital Indonesia Tbk.,1570,1570,1520,1560,1300
10/04/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
10/04/2016,BCIP,Bumi Citra Permai Tbk.,585,585,530,530,86600
10/04/2016,BDMN,Bank Danamon Indonesia Tbk.,4090,4090,3990,4070,513400
10/04/2016,BEKS,Bank Pembangunan Daerah Banten Tbk.,66,66,59,59,644181900
10/04/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,316,320,304,306,55759300
10/04/2016,BFIN,BFI Finance  Indonesia Tbk.,3300,3400,3300,3400,402300
10/04/2016,BGTG,Bank Ganesha Tbk.,91,91,91,91,2000
10/04/2016,BHIT,MNC Investama Tbk.,150,150,139,140,13850200
10/04/2016,BIKA,Binakarya Jaya Abadi Tbk.,535,550,530,540,3524100
10/04/2016,BIMA,Primarindo Asia Infrastructure Tbk.,165,165,165,165,0
10/04/2016,BINA,Bank Ina Perdana Tbk.,230,230,230,230,300
10/04/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,1100
10/04/2016,BIPP,Bhuwanatala Indah Permai Tbk.,92,93,91,91,672600
10/04/2016,BIRD,Blue Bird Tbk.,3030,3060,2950,3060,710200
10/04/2016,BISI,BISI International Tbk.,1820,1820,1725,1780,164000
10/04/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1620,1665,1620,1640,5084100
