<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/22/2015,AALI,Astra Agro Lestari Tbk.,22850,22850,22050,22050,589000
06/22/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,51300
06/22/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7750,7750,7750,7750,0
06/22/2015,ABMM,ABM Investama Tbk.,2995,2995,2995,2995,0
06/22/2015,ACES,Ace Hardware Indonesia Tbk.,640,645,630,645,3787300
06/22/2015,ACST,Acset Indonusa Tbk.,4400,4425,4400,4425,13700
06/22/2015,ADES,Akasha Wira International Tbk.,1395,1410,1395,1400,62100
06/22/2015,ADHI,Adhi Karya (Persero) Tbk.,1778,1850,1752,1850,45542695
06/22/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4950,4950,4825,4825,15700
06/22/2015,ADMG,Polychem Indonesia Tbk,114,118,112,115,43000
06/22/2015,ADRO,Adaro Energy Tbk.,815,815,790,790,8531100
06/22/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,99,99,95,96,983500
06/22/2015,AGRS,Bank Agris Tbk.,119,129,119,129,200
06/22/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,179,179,179,179,7659
06/22/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
06/22/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1815,1825,1790,1805,1614300
06/22/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/22/2015,AKPI,Argha Karya Prima Industry Tbk.,600,600,600,600,0
06/22/2015,AKRA,AKR Corporindo Tbk.,5625,5650,5575,5600,7768800
06/22/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/22/2015,ALDO,Alkindo Naratama Tbk.,730,730,730,730,87500
06/22/2015,ALKA,Alakasa Industrindo Tbk,765,765,765,765,0
06/22/2015,ALMI,Alumindo Light Metal Industry Tbk.,231,231,230,230,206000
06/22/2015,ALTO,Tri Banyan Tirta Tbk.,335,335,335,335,26000
06/22/2015,AMAG,Asuransi Multi Artha Guna Tbk.,310,316,310,316,155900
06/22/2015,AMFG,Asahimas Flat Glass Tbk.,7225,7225,7225,7225,4500
06/22/2015,AMRT,Sumber Alfaria Trijaya Tbk.,605,605,585,600,367200
06/22/2015,ANJT,Austindo Nusantara Jaya Tbk.,1155,1155,1155,1155,0
