<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/01/2014,AALI,Astra Agro Lestari Tbk.,28175,28175,27275,27300,1021000
07/01/2014,ABBA,Mahaka Media Tbk.,87,87,74,81,11900
07/01/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5000,5000,5000,5000,2000
07/01/2014,ABMM,ABM Investama Tbk.,2970,2970,2970,2970,0
07/01/2014,ACES,Ace Hardware Indonesia Tbk.,880,880,860,870,4011500
07/01/2014,ACST,Acset Indonusa Tbk.,2340,2365,2300,2365,109200
07/01/2014,ADES,Akasha Wira International Tbk.,1570,1580,1560,1580,137300
07/01/2014,ADHI,Adhi Karya (Persero) Tbk.,2363,2384,2329,2342,21532509
07/01/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11400,11400,11400,11400,12900
07/01/2014,ADMG,Polychem Indonesia Tbk,173,173,168,171,132300
07/01/2014,ADRO,Adaro Energy Tbk.,1185,1190,1160,1165,28101600
07/01/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,96,97,94,94,1441300
07/01/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,185,185,185,185,0
07/01/2014,AIMS,Akbar Indo Makmur Stimec Tbk,500,510,500,500,4100
07/01/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2315,2320,2290,2300,1793500
07/01/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
07/01/2014,AKPI,Argha Karya Prima Industry Tbk.,690,690,690,690,0
07/01/2014,AKRA,AKR Corporindo Tbk.,4310,4315,4275,4280,3019200
07/01/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/01/2014,ALDO,Alkindo Naratama Tbk.,680,685,675,680,4298300
07/01/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
07/01/2014,ALMI,Alumindo Light Metal Industry Tbk.,388,388,339,340,981100
07/01/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
07/01/2014,AMAG,Asuransi Multi Artha Guna Tbk.,236,236,236,236,6400
07/01/2014,AMFG,Asahimas Flat Glass Tbk.,7150,7150,7150,7150,0
07/01/2014,AMRT,Sumber Alfaria Trijaya Tbk.,505,520,505,520,388600
07/01/2014,ANJT,Austindo Nusantara Jaya Tbk.,1500,1500,1500,1500,0
07/01/2014,ANTM,Aneka Tambang (Persero) Tbk.,916,932,911,924,17963332
07/01/2014,APEX,Apexindo Pratama Duta Tbk.,3815,3815,3805,3805,29000
07/01/2014,APIC,Pacific Strategic Financial Tbk.,545,550,545,550,49988600
07/01/2014,APII,Arita Prima Indonesia Tbk.,250,260,250,260,98800
07/01/2014,APLI,Asiaplast Industries Tbk.,71,80,71,80,1500
07/01/2014,APLN,Agung Podomoro Land Tbk.,280,280,278,278,6614200
07/01/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
07/01/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
07/01/2014,ARII,Atlas Resources Tbk.,680,685,670,680,3561600
07/01/2014,ARNA,Arwana Citramulia Tbk.,1010,1010,1000,1000,541700
07/01/2014,ARTA,Arthavest Tbk,239,239,239,239,0
07/01/2014,ARTI,Ratu Prabu Energi Tbk,188,191,180,188,20390500
07/01/2014,ASBI,Asuransi Bintang Tbk.,515,515,515,515,30000
07/01/2014,ASDM,Asuransi Dayin Mitra Tbk.,800,800,800,800,0
07/01/2014,ASGR,Astra Graphia Tbk.,2250,2250,2195,2210,879200
07/01/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
07/01/2014,ASII,Astra International Tbk.,7350,7400,7325,7350,6243700
07/01/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
07/01/2014,ASMI,Asuransi Kresna Mitra Tbk.,475,477,475,476,1170400
07/01/2014,ASRI,Alam Sutera Realty Tbk.,444,445,440,441,22240900
07/01/2014,ASRM,Asuransi Ramayana Tbk.,920,1000,920,1000,400
