<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/25/2015,AALI,Astra Agro Lestari Tbk.,18500,18750,18375,18700,1070600
11/25/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,200
11/25/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,100
11/25/2015,ABMM,ABM Investama Tbk.,2600,2600,2600,2600,0
11/25/2015,ACES,Ace Hardware Indonesia Tbk.,760,810,755,790,22665100
11/25/2015,ACST,Acset Indonusa Tbk.,3750,3775,3650,3705,17400
11/25/2015,ADES,Akasha Wira International Tbk.,990,1000,990,990,4500
11/25/2015,ADHI,Adhi Karya (Persero) Tbk.,2280,2285,2250,2255,9724700
11/25/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3560,3560,3510,3510,284300
11/25/2015,ADMG,Polychem Indonesia Tbk,92,93,91,92,1286800
11/25/2015,ADRO,Adaro Energy Tbk.,565,585,565,585,29068300
11/25/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,99,100,97,98,6400
11/25/2015,AGRS,Bank Agris Tbk.,93,93,93,93,0
11/25/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,160,160,0
11/25/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
11/25/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1505,1515,1485,1490,1989500
11/25/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/25/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
11/25/2015,AKRA,AKR Corporindo Tbk.,5925,5975,5875,5975,10702000
11/25/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/25/2015,ALDO,Alkindo Naratama Tbk.,695,705,695,705,89500
11/25/2015,ALKA,Alakasa Industrindo Tbk,535,535,535,535,0
11/25/2015,ALMI,Alumindo Light Metal Industry Tbk.,209,209,209,209,0
11/25/2015,ALTO,Tri Banyan Tirta Tbk.,310,329,300,329,420300
11/25/2015,AMAG,Asuransi Multi Artha Guna Tbk.,351,351,350,350,700
11/25/2015,AMFG,Asahimas Flat Glass Tbk.,6875,6900,6875,6900,33500
11/25/2015,AMRT,Sumber Alfaria Trijaya Tbk.,545,550,540,550,2700
11/25/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
11/25/2015,ANTM,Aneka Tambang (Persero) Tbk.,357,363,355,357,180306300
11/25/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
11/25/2015,APIC,Pacific Strategic Financial Tbk.,630,640,625,635,1828600
11/25/2015,APII,Arita Prima Indonesia Tbk.,222,222,222,222,0
11/25/2015,APLI,Asiaplast Industries Tbk.,62,62,62,62,0
11/25/2015,APLN,Agung Podomoro Land Tbk.,280,289,278,288,17982300
11/25/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
11/25/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
11/25/2015,ARII,Atlas Resources Tbk.,400,400,400,400,0
