<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/09/2015,AALI,Astra Agro Lestari Tbk.,15600,17375,15600,17300,1641800
09/09/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,11300
09/09/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
09/09/2015,ABMM,ABM Investama Tbk.,2800,2800,2800,2800,0
09/09/2015,ACES,Ace Hardware Indonesia Tbk.,555,570,550,560,7347800
09/09/2015,ACST,Acset Indonusa Tbk.,4050,4050,4050,4050,1000
09/09/2015,ADES,Akasha Wira International Tbk.,1080,1125,1080,1125,3200
09/09/2015,ADHI,Adhi Karya (Persero) Tbk.,1951,1985,1896,1926,74378314
09/09/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3990,4000,3870,3870,14300
09/09/2015,ADMG,Polychem Indonesia Tbk,97,97,94,94,2331800
09/09/2015,ADRO,Adaro Energy Tbk.,580,595,575,580,55359600
09/09/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,79,80,76,80,941400
09/09/2015,AGRS,Bank Agris Tbk.,105,119,100,105,1200
09/09/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,160,160,0
09/09/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
09/09/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1590,1610,1575,1585,1676500
09/09/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/09/2015,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
09/09/2015,AKRA,AKR Corporindo Tbk.,5725,5900,5725,5800,9029700
09/09/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/09/2015,ALDO,Alkindo Naratama Tbk.,670,680,670,680,117800
09/09/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
09/09/2015,ALMI,Alumindo Light Metal Industry Tbk.,238,238,238,238,0
09/09/2015,ALTO,Tri Banyan Tirta Tbk.,328,330,328,330,21000
09/09/2015,AMAG,Asuransi Multi Artha Guna Tbk.,390,390,382,383,3800
09/09/2015,AMFG,Asahimas Flat Glass Tbk.,5300,5300,5300,5300,0
09/09/2015,AMRT,Sumber Alfaria Trijaya Tbk.,560,610,530,610,145700
